name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
25,"25,""ENSMUSG00000033596,13637.815071688601,1.9498766764806599,0.14364513941028303,13.574261436799299,5.6914494699729505e-42,1.4810525319017598e-39"""
26,"26,""ENSMUSG00000083708,1269.99002664783,2.84524057181517,0.211737167242571,13.4376057301059,3.6402524165430105e-41,8.861666084336081e-39"""
27,"27,""ENSMUSG00000000301,978.3113048907471,3.20070311905806,0.23929116441303303,13.375768081154199,8.37837119032391e-41,1.9758555683681096e-38"""
28,"28,""ENSMUSG00000019863,11534.3665363633,1.90233759542925,0.142586186744384,13.341668213903501,1.3246175056679798e-40,3.0757618481610397e-38"""
29,"29,""ENSMUSG00000102683,4736.982257113,2.05109664375022,0.153790035594068,13.3369931011924,1.4103434551433403e-40,3.2251990558300697e-38"""
30,"30,""ENSMUSG00000039670,8844.322821774631,2.6474528142358498,0.199222381792183,13.2889326511392,2.6837918565136494e-40,6.045741864232899e-38"""
31,"31,""ENSMUSG00000079311,1523.8965513166,3.4268227635397297,0.259885286933416,13.1859052275541,1.0577663031908698e-39,2.31374881363186e-37"""
32,"32,""ENSMUSG00000114131,497.04053879254207,3.8595434153420003,0.29346771185417997,13.1515095509374,1.66810568258768e-39,3.5966741524708395e-37"""
33,"33,""ENSMUSG00000109787,4540.7883388828295,2.1056266599932303,0.160563954817414,13.1139436767589,2.7397296499407898e-39,5.824047831909351e-37"""
34,"34,""ENSMUSG00000042359,1765.63599374703,3.17044642861216,0.24247332632234198,13.0754441187374,4.5489931921772793e-39,9.53582697910162e-37"""
35,"35,""ENSMUSG00000078183,3583.06822232614,2.65662549398842,0.20320966534191298,13.0733225189781,4.67769265868221e-39,9.67128976677952e-37"""
36,"36,""ENSMUSG00000084592,1552.4286616535599,3.00583183973367,0.230607508593724,13.034405766159301,7.79721182022478e-39,1.5903151081439498e-36"""
37,"37,""ENSMUSG00000084644,7335.823321325709,2.15624825212473,0.167631376114683,12.863034964585399,7.266647958420629e-38,1.40609637995439e-35"""
38,"38,""ENSMUSG00000017868,640.732922744906,3.3389330913482898,0.26176710436536105,12.7553578569138,2.9103520021009995e-37,5.42295589724819e-35"""
39,"39,""ENSMUSG00000077804,6430.40978961453,2.30679115960823,0.18198823190247898,12.675496297169099,8.084536674703059e-37,1.4701194220637698e-34"""
40,"40,""ENSMUSG00000084622,1639.01612162698,2.4034061493600296,0.18969637841419498,12.669752419375598,8.69885114436116e-37,1.5629971466886097e-34"""
41,"41,""ENSMUSG00000106430,1072.7623484758699,3.25139624386705,0.257401257162594,12.6316253452221,1.41328519863196e-36,2.50949570622967e-34"""
42,"42,""ENSMUSG00000107149,2329.44600871572,2.2601351539914,0.17931564964280103,12.604227006921198,2.0012501448500002e-36,3.5121940042117597e-34"""
43,"43,""ENSMUSG00000063704,787.307083747186,3.5813317344208504,0.285062935445682,12.5633019558351,3.36011647645034e-36,5.7629815885301195e-34"""
44,"44,""ENSMUSG00000082660,1619.97812453641,2.36843058747426,0.188865672659738,12.540291489291699,4.4933971196815496e-36,7.508852152321529e-34"""
45,"45,""ENSMUSG00000090118,1981.9454394274899,2.2466032625016,0.179147341321174,12.5405336519838,4.4796867403881e-36,7.508852152321529e-34"""
46,"46,""ENSMUSG00000116704,2283.79379719731,2.1865760775083,0.17457738937397196,12.5249672099536,5.45138759015136e-36,8.943238358495049e-34"""
47,"47,""ENSMUSG00000103808,3888.3953653243702,2.12434350144654,0.169702118499651,12.518072963543501,5.9461289270541794e-36,9.649991816777279e-34"""
48,"48,""ENSMUSG00000038507,2188.53964590898,2.2821059238088397,0.18377762940945896,12.4177568899003,2.09349145823685e-35,3.2574295442442e-33"""
49,"49,""ENSMUSG00000116876,9188.895780153549,2.1092629823267703,0.171840576584779,12.274533897912901,1.2410444378385899e-34,1.8731083700297798e-32"""
50,"50,""ENSMUSG00000114165,13005.855367407199,1.98569671266893,0.16218425434300301,12.243461738704902,1.8209690903931498e-34,2.69449867463763e-32"""
51,"51,""ENSMUSG00000063800,3437.37414034383,2.08764492281149,0.17086244532305597,12.2182783868292,2.48287082278817e-34,3.6032662815713397e-32"""
52,"52,""ENSMUSG00000069376,4713.43084865514,1.93090410157347,0.158357956170216,12.1932875888974,3.3752472680112795e-34,4.851676858675639e-32"""
53,"53,""ENSMUSG00000040249,3020.60968344548,2.0569546252758997,0.169092682087741,12.1646578662024,4.7944992487346594e-34,6.82673369444832e-32"""
54,"54,""ENSMUSG00000080753,6619.49068559668,1.99376810981359,0.164393170812603,12.1280470469564,7.50171594849332e-34,1.0581626057066302e-31"""
55,"55,""ENSMUSG00000062203,4527.1879569660605,1.88058551580183,0.15508561780980198,12.126111643106698,7.681079345450139e-34,1.0734308385266599e-31"""
56,"56,""ENSMUSG00000107358,8272.83101132043,2.4892258100597595,0.20529561824482198,12.1250800739998,7.77841368673893e-34,1.07706053003624e-31"""
57,"57,""ENSMUSG00000088490,7816.94798369106,2.05206835081073,0.17067317992939698,12.023379137012698,2.6779164173492497e-33,3.6412425664011e-31"""
58,"58,""ENSMUSG00000114529,470.51089562873705,3.74019456199473,0.312890018275339,11.953703677128502,6.20949658889464e-33,8.36785107287382e-31"""
59,"59,""ENSMUSG00000020380,1744.67040734319,2.60844397765427,0.21950782698391502,11.8831479200303,1.4480931703896998e-32,1.93416550625591e-30"""
60,"60,""ENSMUSG00000034175,2211.5481911198003,2.64318273970873,0.223009212155804,11.852347775938899,2.09245005170996e-32,2.6992605667058496e-30"""
61,"61,""ENSMUSG00000045100,555.105014940756,3.6456601711882204,0.30823744380483503,11.827440969490098,2.8159628626118095e-32,3.60180741401696e-30"""
62,"62,""ENSMUSG00000115819,1375.15806105757,2.4521672889389,0.207784030852784,11.8015194857601,3.83326447839777e-32,4.861803426256939e-30"""
63,"63,""ENSMUSG00000107373,11382.5296860689,1.9446903983826798,0.16508980815200197,11.779590879360399,4.97338766751863e-32,6.15273279228349e-30"""
64,"64,""ENSMUSG00000040276,7729.87730821732,2.08218199481094,0.176752525601392,11.7802107083133,4.93695044857462e-32,6.15273279228349e-30"""
65,"65,""ENSMUSG00000038080,36664.193038466095,2.1401033307287802,0.18227326204701602,11.7411808330767,7.838430671221469e-32,9.464434729659648e-30"""
66,"66,""ENSMUSG00000114566,595.477947063515,3.08883799109792,0.263723920971168,11.7123921854461,1.1012791351245899e-31,1.31917507828853e-29"""
67,"67,""ENSMUSG00000088497,10884.6085225251,1.85829178213828,0.15876583183164802,11.7046077276172,1.20716202399514e-31,1.4234137834499e-29"""
68,"68,""ENSMUSG00000094377,8465.7086467889,2.07029167727925,0.17791254169995002,11.636569617283099,2.6860299276290396e-31,3.07123103770493e-29"""
69,"69,""ENSMUSG00000090467,5258.95479049905,2.05713760033376,0.17696581471449901,11.6244914513719,3.0943051997177697e-31,3.4951003032370896e-29"""
70,"70,""ENSMUSG00000040430,2688.65214310251,2.64059186517538,0.22716233484511397,11.624250415350803,3.10305068994746e-31,3.4951003032370896e-29"""
71,"71,""ENSMUSG00000024948,2853.2747233750297,2.03858174604298,0.17571071788346998,11.601920307416599,4.0293396305493695e-31,4.4390381783855196e-29"""
72,"72,""ENSMUSG00000045991,284.999970598887,5.657596583056709,0.487958855833635,11.594413167051199,4.39870223201815e-31,4.810841506365939e-29"""
73,"73,""ENSMUSG00000102169,324.400248258875,4.14038097877385,0.35770221817946396,11.5749379465591,5.5211193070327295e-31,5.99498228065072e-29"""
74,"74,""ENSMUSG00000078486,3551.8450338803796,2.48773137721251,0.215061571651191,11.5675309080665,6.01899374689771e-31,6.48890518728051e-29"""
75,"75,""ENSMUSG00000088071,2638.1699526151397,2.33248530686023,0.20209010959382395,11.5418083128771,8.120000242139528e-31,8.57029116465818e-29"""
76,"76,""ENSMUSG00000095614,13613.162750400901,1.6164282752878898,0.14032879566471698,11.5188637344966,1.05999570228847e-30,1.09578870785204e-28"""
77,"77,""ENSMUSG00000098179,6380.07990513801,2.4468464475737797,0.21241782138019896,11.5190261893999,1.05799927299824e-30,1.09578870785204e-28"""
78,"78,""ENSMUSG00000109913,5010.1457163666,1.93424563529159,0.168194300069913,11.500066497423502,1.3181383769254699e-30,1.34423395425244e-28"""
79,"79,""ENSMUSG00000032518,1436.53034035198,3.0421991193136297,0.266000634523222,11.4368115127487,2.73762590707131e-30,2.75459918769515e-28"""
80,"80,""ENSMUSG00000084648,1562.99024281882,2.96899083836662,0.26027081433056,11.4073137474255,3.8441817985343296e-30,3.81712078192623e-28"""
81,"81,""ENSMUSG00000107194,2247.84500406001,2.4967230096875,0.21936986711215,11.3813398465118,5.179774962422089e-30,5.109695654106969e-28"""
82,"82,""ENSMUSG00000051678,2273.2003907930803,2.31976685138942,0.204753527814661,11.3295574252045,9.367687333580498e-30,9.18094187829418e-28"""
83,"83,""ENSMUSG00000038534,1051.51186069101,2.82961201526207,0.25031228362064,11.304327435846,1.2490751107291498e-29,1.21627681588614e-27"""
84,"84,""ENSMUSG00000106928,938.107687427818,2.50835149294934,0.222848843147568,11.2558425591123,2.16744731945903e-29,2.09700528157661e-27"""
85,"85,""ENSMUSG00000074930,3769.67439020885,1.77515668215494,0.159561922526367,11.125189857634199,9.460424884180829e-29,9.09466196031473e-27"""
86,"86,""ENSMUSG00000002104,3835.51208093538,1.91746077893865,0.17273787067472599,11.1004076375893,1.24873039785183e-28,1.1928536642264399e-26"""
87,"87,""ENSMUSG00000109154,1426.4007287093802,2.3748410800622297,0.213967484704848,11.099074624998,1.26749392978294e-28,1.2031626341015e-26"""
88,"88,""ENSMUSG00000078876,3969.5425467500704,1.7475125060986798,0.157488072002014,11.0961578479184,1.30953179455773e-28,1.21713183583285e-26"""
89,"89,""ENSMUSG00000107162,5037.1285821737,1.7076723474122102,0.15390229028674698,11.0958215386562,1.3144669001573897e-28,1.21713183583285e-26"""
90,"90,""ENSMUSG00000019851,1422.57783837978,2.9002570739132403,0.261349837711135,11.0972216371484,1.2940421351184798e-28,1.21713183583285e-26"""
91,"91,""ENSMUSG00000031802,23258.573075277596,1.5238357672249099,0.137324272760143,11.096623609189,1.3027274134609198e-28,1.21713183583285e-26"""
92,"92,""ENSMUSG00000111400,5637.6851920565005,1.7804897681149598,0.16052696100459699,11.091531023651399,1.37907016425783e-28,1.26916499933802e-26"""
93,"93,""ENSMUSG00000085123,1098.49327847339,2.7940806285860402,0.25196040614606796,11.0893638858728,1.4128887339881398e-28,1.2924078583080601e-26"""
94,"94,""ENSMUSG00000038025,1942.3259767179502,2.33744915903781,0.211214708539881,11.066696894342801,1.81985355922165e-28,1.65464155236942e-26"""
95,"95,""ENSMUSG00000064595,11375.586412773899,1.5689087477526,0.142055245906957,11.044356283612402,2.33434707502722e-28,2.10971858702909e-26"""
96,"96,""ENSMUSG00000110825,4731.25122987797,1.9272032078274097,0.17532700830442902,10.9920498071873,4.17338610348571e-28,3.7271548201130094e-26"""
97,"97,""ENSMUSG00000085069,1891.5168603124698,2.00097868453096,0.18328525987113603,10.917291908459001,9.52948759479919e-28,8.41102668235697e-26"""
98,"98,""ENSMUSG00000112414,4249.0170480427505,2.06529796684395,0.18975207770576,10.8841915820628,1.3710973517027199e-27,1.19506770506253e-25"""
99,"99,""ENSMUSG00000024054,1222.95577262941,2.23231179507788,0.20510499647608102,10.8837514123563,1.37773657113152e-27,1.19506770506253e-25"""
100,"100,""ENSMUSG00000098164,2817.1015637354303,1.86068268399093,0.171158489377973,10.8711095240035,1.5826435752604298e-27,1.36496225608032e-25"""
101,"101,""ENSMUSG00000036202,3882.92939441741,1.81691366280696,0.16730470669445702,10.8599076421988,1.78930080227995e-27,1.5344271027733698e-25"""
102,"102,""ENSMUSG00000111211,907.972799723319,2.6437071474569502,0.243749233046026,10.846012167586,2.08317136675871e-27,1.7763449400276395e-25"""
103,"103,""ENSMUSG00000090588,2680.1196458557,1.81744484017564,0.167594965543286,10.8442687063069,2.1232706218387696e-27,1.8003664885063297e-25"""
104,"104,""ENSMUSG00000002105,3796.3676550794203,1.7340679667116898,0.161422935779731,10.742388981686599,6.43571350553719e-27,5.346279635855629e-25"""
105,"105,""ENSMUSG00000111397,1765.78829587625,2.36006129523269,0.219780320035023,10.738273994944599,6.72906226667504e-27,5.540406620448871e-25"""
106,"106,""ENSMUSG00000106565,2952.92553453314,1.80212015002101,0.16822572367673497,10.7125123948582,8.89154621455585e-27,7.21505951700491e-25"""
107,"107,""ENSMUSG00000081056,2827.11073744814,2.15460470620452,0.201375761821328,10.6994242341648,1.0241257854105099e-26,8.265845176043199e-25"""
108,"108,""ENSMUSG00000102839,9429.93650692495,1.56650126463732,0.146554937783518,10.688833063757,1.1480633279949799e-26,9.21687223905756e-25"""
109,"109,""ENSMUSG00000082241,4596.30656997974,2.10115322620213,0.19697194633818602,10.6672714833949,1.4481652740287597e-26,1.1564634116886799e-24"""
110,"110,""ENSMUSG00000021486,8838.952610683149,1.58893653717132,0.149030979341039,10.6617868593297,1.53617256706281e-26,1.22028697656205e-24"""
111,"111,""ENSMUSG00000038822,1601.91189873695,2.09642708595097,0.197273391567608,10.6270139591152,2.23142893481785e-26,1.76329617346627e-24"""
112,"112,""ENSMUSG00000032288,958.9885250168139,2.4898167077386297,0.234313544849397,10.626004183151,2.25571266993365e-26,1.77320163163066e-24"""
113,"113,""ENSMUSG00000104527,1011.94328873486,2.28542719701962,0.21540757400308802,10.609781051556,2.6837722522498297e-26,2.09876552348221e-24"""
114,"114,""ENSMUSG00000056155,2352.2284422537,1.8551963879716,0.17527814834388,10.5842993293829,3.52407422042385e-26,2.7416934128276896e-24"""
115,"115,""ENSMUSG00000087639,22674.879631376698,1.67176562356596,0.158050010938089,10.5774470602272,3.7914831895558094e-26,2.9346079887161997e-24"""
116,"116,""ENSMUSG00000048000,29585.5204071034,1.6019403991193402,0.152482976955424,10.5056999220814,8.13173111091225e-26,6.23356811089166e-24"""
117,"117,""ENSMUSG00000100620,1261.4519444628802,2.2036972821481298,0.20976312225704502,10.5056468383785,8.1363076780339e-26,6.23356811089166e-24"""
118,"118,""ENSMUSG00000056211,3098.6066384919895,1.8068249822094,0.172321186838541,10.4852166779836,1.0101385253836398e-25,7.62301038180762e-24"""
119,"119,""ENSMUSG00000102784,6352.18805430921,1.74946946520622,0.16687880397176902,10.4834731767504,1.0289412311728199e-25,7.7262736328813e-24"""
120,"120,""ENSMUSG00000117753,1662.78815612059,2.10555823138922,0.20128498295449104,10.4605828039605,1.31047106788406e-25,9.79155437008623e-24"""
121,"121,""ENSMUSG00000032968,3966.803000069,2.13103984299998,0.203764935397279,10.458324631984,1.34207648681313e-25,9.978305623384538e-24"""
122,"122,""ENSMUSG00000038879,1456.34037996829,2.5433785867096,0.244628703823605,10.3968935245782,2.5614797778666195e-25,1.85867376381446e-23"""
123,"123,""ENSMUSG00000111610,1606.07973758192,2.16686423697855,0.2108654770339,10.276050245200599,9.03548962094682e-25,6.34291371390467e-23"""
124,"124,""ENSMUSG00000110957,1079.35156272876,2.53899972020433,0.247175827440591,10.272038922635302,9.419254863415029e-25,6.58170433581125e-23"""
125,"125,""ENSMUSG00000015656,3324.9900510979496,2.08655065444004,0.20346668685161698,10.2549989225593,1.12377255936752e-24,7.744794172846569e-23"""
126,"126,""ENSMUSG00000037541,1665.8133216173198,2.23895830144021,0.21842513488908302,10.2504608848115,1.17780581404874e-24,8.080283250653479e-23"""
127,"127,""ENSMUSG00000046460,461.95450912766097,3.57143626145661,0.34884779460333304,10.237806621416699,1.3424522398047899e-24,9.168159120078579e-23"""
128,"128,""ENSMUSG00000014426,4865.33505900866,1.9756014291005501,0.19332965540324598,10.218822482147699,1.6331258228699599e-24,1.10532592128145e-22"""
129,"129,""ENSMUSG00000085330,2363.24004823142,1.76028473947628,0.17234247541942999,10.213876383011698,1.7185866062726495e-24,1.15797444859255e-22"""
130,"130,""ENSMUSG00000056673,772.3233581427929,2.8903178657744197,0.284089926169943,10.1739540882046,2.5916921667233397e-24,1.7156320119454099e-22"""
131,"131,""ENSMUSG00000099853,2675.22870238369,1.7052339632173001,0.168097700645741,10.1443027279178,3.512779761706169e-24,2.31521331630704e-22"""
132,"132,""ENSMUSG00000021756,2496.91453036945,1.83420981492764,0.181114458263385,10.1273516897267,4.17812166985287e-24,2.7417561027430096e-22"""
133,"133,""ENSMUSG00000020334,4127.99311450823,1.58751988770722,0.156890461636224,10.1186513899624,4.56664308842292e-24,2.98373784127996e-22"""
134,"134,""ENSMUSG00000073700,6322.937920222521,1.79630963834097,0.17763053987368602,10.1126171187586,4.85691888862129e-24,3.1597188269810795e-22"""
135,"135,""ENSMUSG00000110202,8034.269879478391,1.54273402370793,0.15275368532408098,10.0994880773899,5.55313090325767e-24,3.59714183359949e-22"""
136,"136,""ENSMUSG00000089191,6176.3556329105295,2.05427877993472,0.203429192069127,10.098249710575802,5.62369167078526e-24,3.6272811276564904e-22"""
137,"137,""ENSMUSG00000007476,1831.57526600692,1.95441766409262,0.19372015117044897,10.0888712520825,6.187691738172869e-24,3.9740779320954496e-22"""
138,"138,""ENSMUSG00000003581,5084.0329713495,1.5756088525672,0.156423113653892,10.0727367954934,7.2920219781447e-24,4.66349524220924e-22"""
139,"139,""ENSMUSG00000044641,1430.93813658269,2.67827013778608,0.265907680152641,10.072180450931901,7.33339683420502e-24,4.6701670218842295e-22"""
140,"140,""ENSMUSG00000111107,2209.5676134446,1.78975857885889,0.17773961521302498,10.069553581028199,7.531917164051179e-24,4.77643805701783e-22"""
141,"141,""ENSMUSG00000091472,6369.33105362525,1.5979573214968001,0.158724116963857,10.0675143265132,7.6896913155682e-24,4.8560883274423e-22"""
142,"142,""ENSMUSG00000116838,1155.15511588911,2.52349507012877,0.25107658416628603,10.0506985886724,9.12184524851116e-24,5.71269752430618e-22"""
143,"143,""ENSMUSG00000112070,739.630482046965,2.40789912393187,0.24034555111684502,10.018488433602199,1.2642157178221199e-23,7.852184291806309e-22"""
144,"144,""ENSMUSG00000039628,2703.794377073,1.6703243316941898,0.167193472021416,9.990368113655961,1.67956848628289e-23,1.03468274136603e-21"""
145,"145,""ENSMUSG00000097662,2744.82368728362,1.7137318903891199,0.171560176179071,9.98910078409086,1.70117915684625e-23,1.0437356509870098e-21"""
146,"146,""ENSMUSG00000098369,2792.26722582343,1.8932652176601699,0.19034694917687503,9.946391186448169,2.6149438695186894e-23,1.5786939129058199e-21"""
147,"147,""ENSMUSG00000081452,11780.869972882,2.0124787760492597,0.202692126559535,9.92874666721775,3.12154332001856e-23,1.8770300131091697e-21"""
148,"148,""ENSMUSG00000020134,1077.72521221667,2.3325160649749197,0.235178916260323,9.918049211490631,3.47480995415387e-23,2.0811629618271598e-21"""
149,"149,""ENSMUSG00000111090,2447.3756226996497,1.8561746718547902,0.187499183911788,9.899641337788731,4.17770576391496e-23,2.48244539743183e-21"""
150,"150,""ENSMUSG00000102691,3390.1997919545397,1.64749747847624,0.166717942218644,9.881944657855769,4.985585271795939e-23,2.93935306668813e-21"""
151,"151,""ENSMUSG00000075703,1396.2599224934302,2.3532113104039,0.23899188057324897,9.846406935496962,7.103824793072241e-23,4.139692185399199e-21"""
152,"152,""ENSMUSG00000090334,5892.44945099723,1.5770012596960101,0.161030175220121,9.793203401414189,1.20419058659456e-22,6.93696508529453e-21"""
153,"153,""ENSMUSG00000104158,2937.2144674993397,1.6390755739273,0.16753335888652998,9.783577341378528,1.32444717547313e-22,7.574375519512159e-21"""
154,"154,""ENSMUSG00000110316,2239.7988811955497,1.93008481105028,0.19735639444300898,9.77969229979845,1.37628313156776e-22,7.83858162443479e-21"""
155,"155,""ENSMUSG00000078528,4705.93144787721,1.67431152455699,0.171380660977552,9.76954759660017,1.52129857197709e-22,8.599610242265991e-21"""
156,"156,""ENSMUSG00000114498,7217.10995673188,1.6847204527856299,0.172743474419772,9.75272992768287,1.79573141608035e-22,1.0075455116319899e-20"""
157,"157,""ENSMUSG00000096157,11189.7926229132,1.79419742184578,0.184176833075138,9.74171068037533,2.0015608705645198e-22,1.1147438457354399e-20"""
158,"158,""ENSMUSG00000084965,2596.70765649681,1.71516489430589,0.17607466992957999,9.741122303349279,2.0131851629303298e-22,1.1170957229451298e-20"""
159,"159,""ENSMUSG00000082057,1206.6763052855902,2.02905592966737,0.20843273623000197,9.73482364799138,2.14188889701438e-22,1.18415857592081e-20"""
160,"160,""ENSMUSG00000042997,1785.0656175352801,1.91769638480546,0.197005711335957,9.73421720518136,2.15470232025409e-22,1.1868949678684299e-20"""
161,"161,""ENSMUSG00000053773,10773.2875638965,1.7348018142012,0.17913584710201896,9.68428062984636,3.51675497929349e-22,1.92312981530712e-20"""
162,"162,""ENSMUSG00000109051,1424.01947480346,1.86769905801817,0.193139384363893,9.670213375534289,4.0353583755952793e-22,2.1987604318721897e-20"""
163,"163,""ENSMUSG00000108162,4506.748645085039,1.95416783656301,0.20232659838240802,9.65848213821859,4.52518761181232e-22,2.4479805241965398e-20"""
164,"164,""ENSMUSG00000063887,1783.7868898883498,2.4086882161076497,0.249483986526255,9.65468064562198,4.69620204002674e-22,2.5314206210758396e-20"""
165,"165,""ENSMUSG00000104283,517.2465063196939,2.71323481323273,0.28153730767113105,9.637212331383491,5.567947494121779e-22,2.99064169141566e-20"""
166,"166,""ENSMUSG00000078370,1182.35114773393,1.9688252793709697,0.204489541739429,9.627999860646911,6.090336865481359e-22,3.25962603938689e-20"""
167,"167,""ENSMUSG00000103412,2118.66028801712,1.7362672175226,0.180346244677074,9.62740987832345,6.12539714294186e-22,3.26680632785942e-20"""
168,"168,""ENSMUSG00000051557,1126.79519773842,2.04318746105691,0.21238500552270997,9.620205795735561,6.569958487266129e-22,3.49156279747563e-20"""
169,"169,""ENSMUSG00000105613,3078.59633804649,1.5752149667015,0.164300326682292,9.587412262104,9.03218823424558e-22,4.7832567375252095e-20"""
170,"170,""ENSMUSG00000021918,1284.9103868274601,1.9017618059869,0.199239257059726,9.54511592771504,1.35955461220799e-21,7.1747404762431e-20"""
171,"171,""ENSMUSG00000049246,3195.9084656908003,1.5659976635565,0.164235356444228,9.535082441814462,1.4976652384553e-21,7.87604928362573e-20"""
172,"172,""ENSMUSG00000113191,3039.93983374023,1.6089146460502801,0.169856557306467,9.472196255263599,2.7402059803119297e-21,1.4310702027975098e-19"""
173,"173,""ENSMUSG00000031513,981.2421922838679,2.05302969331021,0.217130515774958,9.45527940180478,3.2216042453469397e-21,1.66519427654183e-19"""
174,"174,""ENSMUSG00000084919,1437.10970237555,2.11850852183523,0.224320788887617,9.444102494203449,3.58463061428825e-21,1.8465129645546898e-19"""
175,"175,""ENSMUSG00000109317,2225.61208745865,1.87441175956702,0.199095346689634,9.41464374096598,4.74689413567197e-21,2.42863976914227e-19"""
176,"176,""ENSMUSG00000114503,31901.446583844503,1.5166743030088898,0.161149440571293,9.41160141563077,4.88634512171427e-21,2.4831517482166198e-19"""
177,"177,""ENSMUSG00000087040,1329.88705913025,1.94624800380726,0.206929620479832,9.4053620709025,5.1851373270824795e-21,2.62615025763946e-19"""
178,"178,""ENSMUSG00000110537,4248.61292440904,2.08893771480746,0.22271823495778104,9.3792846158441,6.6421853815393794e-21,3.3305815270290297e-19"""
179,"179,""ENSMUSG00000118020,3876.55855811734,1.6309984191022,0.17394925563421898,9.3762885799975,6.83358766510621e-21,3.4039385686286496e-19"""
180,"180,""ENSMUSG00000113998,5971.6098772198,1.64760395309345,0.17603617153797102,9.3594625394251,8.014331956827719e-21,3.96591187620986e-19"""
181,"181,""ENSMUSG00000046168,2688.4712373376396,1.5602017652551001,0.167237013300298,9.32928503365181,1.06587457692256e-20,5.24014494771731e-19"""
182,"182,""ENSMUSG00000078502,900.228118383602,2.06073694394056,0.22166432413271397,9.29665588724493,1.44932375428359e-20,7.07917262893277e-19"""
183,"183,""ENSMUSG00000071646,1452.4201018483802,1.79008579223524,0.192623561328108,9.293181892666132,1.49743423129664e-20,7.29057253321295e-19"""
