name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
25,"25,""ENSMUSG00000090582,15907.0134413022,-2.18003692229666,0.141080284063474,-15.4524562859246,7.262238001677978e-54,4.21572915997407e-51"""
26,"26,""ENSMUSG00000083199,2878.30392595175,2.72429374089386,0.176972663560334,15.393867539124699,1.7994735470762598e-53,1.0059057128156299e-50"""
27,"27,""ENSMUSG00000113162,57427.1905364907,-2.1172742634317903,0.13860246101172502,-15.275877845002197,1.1072684738247599e-52,5.9685725269418e-50"""
28,"28,""ENSMUSG00000112017,1042.57262617419,-3.3307685598227996,0.21960150140904602,-15.1673305439687,5.8195974672352684e-52,3.0287994680338593e-49"""
29,"29,""ENSMUSG00000088493,6599.29660085961,2.8022636174975597,0.187546236814094,14.941721386152501,1.7635993651922696e-50,8.872668406282329e-48"""
30,"30,""ENSMUSG00000100635,2730.75483305357,-3.2384658457856204,0.21828771243671302,-14.835767939638501,8.601393250975058e-50,4.170064407123589e-47"""
31,"31,""ENSMUSG00000114677,891.2624920054691,3.53352342202773,0.23820561380360503,14.833921693134501,8.841321210359429e-50,4.170064407123589e-47"""
32,"32,""ENSMUSG00000031788,669.444805735964,-4.16044182116698,0.28077415150439394,-14.8177522712659,1.12485862709588e-49,5.14469432083578e-47"""
33,"33,""ENSMUSG00000041429,2602.4460827560897,-2.6998498277464504,0.18301358139576698,-14.752182909901302,2.9787192946956397e-49,1.3222885386717999e-46"""
34,"34,""ENSMUSG00000107810,2221.72223511084,-2.57218197655269,0.17571548967500697,-14.638333713835001,1.5994005899058898e-48,6.8970723152713194e-46"""
35,"35,""ENSMUSG00000095812,4890.92351693289,3.06807034082411,0.209737862297365,14.6281186773717,1.85855548586001e-48,7.791993874468068e-46"""
36,"36,""ENSMUSG00000020156,4631.19181728331,2.4568042968109,0.168385702309064,14.5903379153982,3.23590857970637e-48,1.31998832955428e-45"""
37,"37,""ENSMUSG00000000531,50034.1817916846,-1.9902184384762098,0.13654492922800998,-14.5755572889333,4.01830064924782e-48,1.59600557102888e-45"""
38,"38,""ENSMUSG00000040950,4233.788346434079,-2.2949072526258703,0.15830531883983598,-14.496716025996099,1.27086151505098e-47,4.918234063247289e-45"""
39,"39,""ENSMUSG00000082187,3445.6041841868605,-2.3596806090682403,0.16291410332897,-14.484200943017001,1.5248559695992598e-47,5.75366278729041e-45"""
40,"40,""ENSMUSG00000094400,525.012530579804,-4.37148379506803,0.302174176572632,-14.4667682879158,1.9648956682762898e-47,7.233212273486349e-45"""
41,"41,""ENSMUSG00000037369,9853.87468816504,2.2726610869192903,0.157360120825222,14.442420830646801,2.7983793085723396e-47,1.0056175929590999e-44"""
42,"42,""ENSMUSG00000091534,780.581783986563,-3.5146302299628998,0.24375267872765102,-14.418837357228998,3.93922389371623e-47,1.3826675866943999e-44"""
43,"43,""ENSMUSG00000026032,5430.77879941485,2.17843991993978,0.152390723769522,14.2950953053709,2.3478415981700194e-46,8.05363028208638e-44"""
44,"44,""ENSMUSG00000028964,1566.5039378762601,3.34957483039808,0.23475906697861199,14.268138281122301,3.4568431583264393e-46,1.15942519530269e-43"""
45,"45,""ENSMUSG00000042532,956.8956091366802,-3.2880175816528703,0.23122636245161302,-14.219907915304999,6.894359835185519e-46,2.26209941287946e-43"""
46,"46,""ENSMUSG00000115454,589.066801679644,5.08751571854669,0.359179336351159,14.164277294540101,1.5242695886741297e-45,4.89485125571461e-43"""
47,"47,""ENSMUSG00000104012,6603.5074056435105,2.11785484746652,0.149828295862615,14.1352128132625,2.30436321932803e-45,7.245782097774578e-43"""
48,"48,""ENSMUSG00000033520,2192.44598218492,-2.8093472543760196,0.19902193454497102,-14.1157669922117,3.03693659685844e-45,9.354384501302941e-43"""
49,"49,""ENSMUSG00000095701,2800.29059858599,-2.35156255254154,0.16723707131632698,-14.061251695167401,6.571354850946228e-45,1.98362917530663e-42"""
50,"50,""ENSMUSG00000047910,669.011922714919,-3.67664880596943,0.26232440555547,-14.015656675878699,1.25036341402147e-44,3.700340197612959e-42"""
51,"51,""ENSMUSG00000078956,5725.007608648629,2.9049113649937004,0.20983406831157997,13.843849992367401,1.38580865874982e-43,4.022309632021351e-41"""
52,"52,""ENSMUSG00000088763,7103.0034118761405,2.7044695779729504,0.195804975657693,13.812057476521499,2.15584979736103e-43,6.139290753126429e-41"""
53,"53,""ENSMUSG00000110989,6935.22561012462,2.092339464805,0.152274753076387,13.740553982414902,5.8030056867501494e-43,1.6219400894466699e-40"""
54,"54,""ENSMUSG00000044254,4650.93536478786,-2.14801619883211,0.15682711162274998,-13.696714659893802,1.0622285026231498e-42,2.9149481436529598e-40"""
55,"55,""ENSMUSG00000116836,1445.7050814110598,2.72405225856628,0.199092492197196,13.6823454692012,1.2944880180459798e-42,3.4888763672085696e-40"""
56,"56,""ENSMUSG00000071724,726.4285638247619,-3.54032002281196,0.259206319098637,-13.658309084142099,1.80117723532265e-42,4.76932772153067e-40"""
57,"57,""ENSMUSG00000033596,13637.815071688601,1.9498766764806599,0.14364513941028303,13.574261436799299,5.6914494699729505e-42,1.4810525319017598e-39"""
58,"58,""ENSMUSG00000042515,5059.57904351011,-2.06784933629425,0.152590490469975,-13.5516265130633,7.74937634117863e-42,1.98239554436287e-39"""
59,"59,""ENSMUSG00000064587,950.1788365292571,-3.0396245547000005,0.22436613266404998,-13.5476086279533,8.18535482265456e-42,2.05902600563875e-39"""
60,"60,""ENSMUSG00000053897,15141.4720969014,-2.12583061958526,0.157358347712609,-13.5094874246377,1.3747526849320098e-41,3.40149873338996e-39"""
61,"61,""ENSMUSG00000083708,1269.99002664783,2.84524057181517,0.211737167242571,13.4376057301059,3.6402524165430105e-41,8.861666084336081e-39"""
62,"62,""ENSMUSG00000081484,3042.73974874112,-2.24580416649433,0.16757034857095698,-13.4021572769084,5.87308472742466e-41,1.40702329827017e-38"""
63,"63,""ENSMUSG00000000301,978.3113048907471,3.20070311905806,0.23929116441303303,13.375768081154199,8.37837119032391e-41,1.9758555683681096e-38"""
64,"64,""ENSMUSG00000019863,11534.3665363633,1.90233759542925,0.142586186744384,13.341668213903501,1.3246175056679798e-40,3.0757618481610397e-38"""
65,"65,""ENSMUSG00000102683,4736.982257113,2.05109664375022,0.153790035594068,13.3369931011924,1.4103434551433403e-40,3.2251990558300697e-38"""
66,"66,""ENSMUSG00000039670,8844.322821774631,2.6474528142358498,0.199222381792183,13.2889326511392,2.6837918565136494e-40,6.045741864232899e-38"""
67,"67,""ENSMUSG00000115877,2924.7022060214003,-2.22689973398383,0.168126901916655,-13.2453504382527,4.80035907550335e-40,1.0654679342142899e-37"""
68,"68,""ENSMUSG00000079311,1523.8965513166,3.4268227635397297,0.259885286933416,13.1859052275541,1.0577663031908698e-39,2.31374881363186e-37"""
69,"69,""ENSMUSG00000114131,497.04053879254207,3.8595434153420003,0.29346771185417997,13.1515095509374,1.66810568258768e-39,3.5966741524708395e-37"""
70,"70,""ENSMUSG00000109787,4540.7883388828295,2.1056266599932303,0.160563954817414,13.1139436767589,2.7397296499407898e-39,5.824047831909351e-37"""
71,"71,""ENSMUSG00000042359,1765.63599374703,3.17044642861216,0.24247332632234198,13.0754441187374,4.5489931921772793e-39,9.53582697910162e-37"""
72,"72,""ENSMUSG00000078183,3583.06822232614,2.65662549398842,0.20320966534191298,13.0733225189781,4.67769265868221e-39,9.67128976677952e-37"""
73,"73,""ENSMUSG00000084592,1552.4286616535599,3.00583183973367,0.230607508593724,13.034405766159301,7.79721182022478e-39,1.5903151081439498e-36"""
74,"74,""ENSMUSG00000065514,5187.30724385986,-1.9976250556044701,0.153857129588181,-12.9836365786323,1.51512259626859e-38,3.0490327127309e-36"""
75,"75,""ENSMUSG00000106004,1282.4418380694099,-2.80393884793135,0.21654941482658602,-12.948263333691099,2.4032950095736e-38,4.77275415519662e-36"""
76,"76,""ENSMUSG00000022094,37387.4090435298,-2.02817426178847,0.157557994502729,-12.8725569793498,6.42397095271355e-38,1.25918173492605e-35"""
77,"77,""ENSMUSG00000084644,7335.823321325709,2.15624825212473,0.167631376114683,12.863034964585399,7.266647958420629e-38,1.40609637995439e-35"""
78,"78,""ENSMUSG00000093826,10975.5697098213,-1.8182158305459,0.14210653009627303,-12.7947380694899,1.7544299870637299e-37,3.3518495942725197e-35"""
79,"79,""ENSMUSG00000082319,1457.75918376623,-2.60794176949052,0.204453205812042,-12.755690277060499,2.8979630500380197e-37,5.42295589724819e-35"""
80,"80,""ENSMUSG00000017868,640.732922744906,3.3389330913482898,0.26176710436536105,12.7553578569138,2.9103520021009995e-37,5.42295589724819e-35"""
81,"81,""ENSMUSG00000025978,447.079893114075,-4.08480670402029,0.32041255648048805,-12.748584977096698,3.17455158918002e-37,5.84311062627976e-35"""
82,"82,""ENSMUSG00000077804,6430.40978961453,2.30679115960823,0.18198823190247898,12.675496297169099,8.084536674703059e-37,1.4701194220637698e-34"""
83,"83,""ENSMUSG00000084622,1639.01612162698,2.4034061493600296,0.18969637841419498,12.669752419375598,8.69885114436116e-37,1.5629971466886097e-34"""
84,"84,""ENSMUSG00000106430,1072.7623484758699,3.25139624386705,0.257401257162594,12.6316253452221,1.41328519863196e-36,2.50949570622967e-34"""
85,"85,""ENSMUSG00000107149,2329.44600871572,2.2601351539914,0.17931564964280103,12.604227006921198,2.0012501448500002e-36,3.5121940042117597e-34"""
86,"86,""ENSMUSG00000112831,3480.7224493630797,-2.25604262992804,0.17919631911417802,-12.589782206913302,2.4033556260070897e-36,4.16940763946265e-34"""
87,"87,""ENSMUSG00000063704,787.307083747186,3.5813317344208504,0.285062935445682,12.5633019558351,3.36011647645034e-36,5.7629815885301195e-34"""
88,"88,""ENSMUSG00000082660,1619.97812453641,2.36843058747426,0.188865672659738,12.540291489291699,4.4933971196815496e-36,7.508852152321529e-34"""
89,"89,""ENSMUSG00000090118,1981.9454394274899,2.2466032625016,0.179147341321174,12.5405336519838,4.4796867403881e-36,7.508852152321529e-34"""
90,"90,""ENSMUSG00000111173,3622.17793462769,-2.1820569455471297,0.17401195225634103,-12.5396957924631,4.52730103929808e-36,7.508852152321529e-34"""
91,"91,""ENSMUSG00000116704,2283.79379719731,2.1865760775083,0.17457738937397196,12.5249672099536,5.45138759015136e-36,8.943238358495049e-34"""
92,"92,""ENSMUSG00000103808,3888.3953653243702,2.12434350144654,0.169702118499651,12.518072963543501,5.9461289270541794e-36,9.649991816777279e-34"""
93,"93,""ENSMUSG00000020415,10054.5588851766,-2.01276762806041,0.161450737110487,-12.466760227195401,1.13341123884608e-35,1.8198484923301997e-33"""
94,"94,""ENSMUSG00000040865,4128.10372543961,-2.51792482977594,0.20251973505213897,-12.4329850082398,1.73049591896569e-35,2.74930262157359e-33"""
95,"95,""ENSMUSG00000082837,2543.0268680787804,-2.18317238117408,0.175660655034989,-12.4283515892573,1.83376748549763e-35,2.8830263186058003e-33"""
96,"96,""ENSMUSG00000038507,2188.53964590898,2.2821059238088397,0.18377762940945896,12.4177568899003,2.09349145823685e-35,3.2574295442442e-33"""
97,"97,""ENSMUSG00000037992,1045.23965878232,-2.7098327506671804,0.21861193399176698,-12.395630472622,2.7596666131491895e-35,4.250168182883739e-33"""
98,"98,""ENSMUSG00000085914,2542.22291591037,-2.10327790754959,0.16977836274949099,-12.388374310411901,3.0210559493353695e-35,4.6057371154867404e-33"""
99,"99,""ENSMUSG00000116876,9188.895780153549,2.1092629823267703,0.171840576584779,12.274533897912901,1.2410444378385899e-34,1.8731083700297798e-32"""
100,"100,""ENSMUSG00000026458,1516.83148584416,-2.40497105338381,0.196360781246988,-12.2477158529879,1.7279431642354601e-34,2.58216298790156e-32"""
101,"101,""ENSMUSG00000114165,13005.855367407199,1.98569671266893,0.16218425434300301,12.243461738704902,1.8209690903931498e-34,2.69449867463763e-32"""
102,"102,""ENSMUSG00000017493,11559.2837826172,-1.7354462564307902,0.14186011572666002,-12.233503740929502,2.05863420251852e-34,3.016598642583689e-32"""
103,"103,""ENSMUSG00000063800,3437.37414034383,2.08764492281149,0.17086244532305597,12.2182783868292,2.48287082278817e-34,3.6032662815713397e-32"""
104,"104,""ENSMUSG00000069376,4713.43084865514,1.93090410157347,0.158357956170216,12.1932875888974,3.3752472680112795e-34,4.851676858675639e-32"""
105,"105,""ENSMUSG00000040249,3020.60968344548,2.0569546252758997,0.169092682087741,12.1646578662024,4.7944992487346594e-34,6.82673369444832e-32"""
106,"106,""ENSMUSG00000080753,6619.49068559668,1.99376810981359,0.164393170812603,12.1280470469564,7.50171594849332e-34,1.0581626057066302e-31"""
107,"107,""ENSMUSG00000062203,4527.1879569660605,1.88058551580183,0.15508561780980198,12.126111643106698,7.681079345450139e-34,1.0734308385266599e-31"""
108,"108,""ENSMUSG00000107358,8272.83101132043,2.4892258100597595,0.20529561824482198,12.1250800739998,7.77841368673893e-34,1.07706053003624e-31"""
109,"109,""ENSMUSG00000039745,1381.02813782806,-2.40151281973065,0.19931997435415,-12.0485306478299,1.9743807205906398e-33,2.70902983780678e-31"""
110,"110,""ENSMUSG00000088490,7816.94798369106,2.05206835081073,0.17067317992939698,12.023379137012698,2.6779164173492497e-33,3.6412425664011e-31"""
111,"111,""ENSMUSG00000114529,470.51089562873705,3.74019456199473,0.312890018275339,11.953703677128502,6.20949658889464e-33,8.36785107287382e-31"""
112,"112,""ENSMUSG00000020380,1744.67040734319,2.60844397765427,0.21950782698391502,11.8831479200303,1.4480931703896998e-32,1.93416550625591e-30"""
113,"113,""ENSMUSG00000081678,7181.91715824567,-1.78314579308464,0.15017381685471398,-11.873879418072901,1.6178744997343897e-32,2.1419806863588696e-30"""
114,"114,""ENSMUSG00000106260,650.695483904287,-3.0177707674431096,0.254212248952583,-11.8710675031478,1.67318874163742e-32,2.1959511023942298e-30"""
115,"115,""ENSMUSG00000040725,5579.93202635765,-1.82155948766078,0.153554403062398,-11.8626327303722,1.85063060153205e-32,2.4078937645623498e-30"""
116,"116,""ENSMUSG00000034175,2211.5481911198003,2.64318273970873,0.223009212155804,11.852347775938899,2.09245005170996e-32,2.6992605667058496e-30"""
117,"117,""ENSMUSG00000045100,555.105014940756,3.6456601711882204,0.30823744380483503,11.827440969490098,2.8159628626118095e-32,3.60180741401696e-30"""
118,"118,""ENSMUSG00000115819,1375.15806105757,2.4521672889389,0.207784030852784,11.8015194857601,3.83326447839777e-32,4.861803426256939e-30"""
119,"119,""ENSMUSG00000109760,621.723872033346,-3.07981837764386,0.26135091967600504,-11.784226286488199,4.707228605433299e-32,5.92051677848374e-30"""
120,"120,""ENSMUSG00000107373,11382.5296860689,1.9446903983826798,0.16508980815200197,11.779590879360399,4.97338766751863e-32,6.15273279228349e-30"""
121,"121,""ENSMUSG00000040276,7729.87730821732,2.08218199481094,0.176752525601392,11.7802107083133,4.93695044857462e-32,6.15273279228349e-30"""
122,"122,""ENSMUSG00000009114,994.5367048667699,-2.76423094647605,0.23472260033179898,-11.7765862450765,5.153837751571829e-32,6.324136031258011e-30"""
123,"123,""ENSMUSG00000082544,7347.62016650052,-2.15798660216116,0.183665010240907,-11.749579298368301,7.09712976177246e-32,8.63846608826063e-30"""
124,"124,""ENSMUSG00000038080,36664.193038466095,2.1401033307287802,0.18227326204701602,11.7411808330767,7.838430671221469e-32,9.464434729659648e-30"""
125,"125,""ENSMUSG00000114566,595.477947063515,3.08883799109792,0.263723920971168,11.7123921854461,1.1012791351245899e-31,1.31917507828853e-29"""
126,"126,""ENSMUSG00000021759,2580.9478093466396,-2.1343236940786103,0.182301282090605,-11.707672428863301,1.1643211737415399e-31,1.38370862010087e-29"""
127,"127,""ENSMUSG00000088497,10884.6085225251,1.85829178213828,0.15876583183164802,11.7046077276172,1.20716202399514e-31,1.4234137834499e-29"""
128,"128,""ENSMUSG00000003437,1739.10031921146,-2.28024447334565,0.19484683896804103,-11.702753226187301,1.23384200613404e-31,1.44359514717682e-29"""
129,"129,""ENSMUSG00000085202,5374.23612945907,-1.90077677162986,0.162627193770529,-11.687939314207801,1.46907872376395e-31,1.70560039828994e-29"""
130,"130,""ENSMUSG00000088226,2398.75666146187,-2.20205531848279,0.18895137172145102,-11.6540848495613,2.1871754819370497e-31,2.5199266831202998e-29"""
131,"131,""ENSMUSG00000094377,8465.7086467889,2.07029167727925,0.17791254169995002,11.636569617283099,2.6860299276290396e-31,3.07123103770493e-29"""
132,"132,""ENSMUSG00000090467,5258.95479049905,2.05713760033376,0.17696581471449901,11.6244914513719,3.0943051997177697e-31,3.4951003032370896e-29"""
133,"133,""ENSMUSG00000040430,2688.65214310251,2.64059186517538,0.22716233484511397,11.624250415350803,3.10305068994746e-31,3.4951003032370896e-29"""
134,"134,""ENSMUSG00000091569,712.116040443006,-3.63736307452604,0.313343228956976,-11.6082389481774,3.7424388534585393e-31,4.18404663816665e-29"""
135,"135,""ENSMUSG00000022421,4027.43033378986,-1.8780120737046497,0.16179166514314403,-11.6075946931079,3.7707377220612895e-31,4.1846870911081604e-29"""
136,"136,""ENSMUSG00000024948,2853.2747233750297,2.03858174604298,0.17571071788346998,11.601920307416599,4.0293396305493695e-31,4.4390381783855196e-29"""
137,"137,""ENSMUSG00000045991,284.999970598887,5.657596583056709,0.487958855833635,11.594413167051199,4.39870223201815e-31,4.810841506365939e-29"""
138,"138,""ENSMUSG00000102169,324.400248258875,4.14038097877385,0.35770221817946396,11.5749379465591,5.5211193070327295e-31,5.99498228065072e-29"""
139,"139,""ENSMUSG00000078486,3551.8450338803796,2.48773137721251,0.215061571651191,11.5675309080665,6.01899374689771e-31,6.48890518728051e-29"""
140,"140,""ENSMUSG00000047976,793.6884330784101,-3.0125912127023304,0.26065693790026,-11.5576866549974,6.7502830874604295e-31,7.225675364470941e-29"""
141,"141,""ENSMUSG00000015697,3543.60962794859,-1.9540818490056202,0.16924438210498702,-11.545918539224902,7.7410039853456e-31,8.227815010621211e-29"""
142,"142,""ENSMUSG00000088071,2638.1699526151397,2.33248530686023,0.20209010959382395,11.5418083128771,8.120000242139528e-31,8.57029116465818e-29"""
143,"143,""ENSMUSG00000051329,6690.13771087814,-1.7131601272759198,0.148474620993186,-11.5384037744373,8.44783050742324e-31,8.854382350592979e-29"""
144,"144,""ENSMUSG00000095614,13613.162750400901,1.6164282752878898,0.14032879566471698,11.5188637344966,1.05999570228847e-30,1.09578870785204e-28"""
145,"145,""ENSMUSG00000098179,6380.07990513801,2.4468464475737797,0.21241782138019896,11.5190261893999,1.05799927299824e-30,1.09578870785204e-28"""
146,"146,""ENSMUSG00000032908,9896.7364689039,-1.6494344295821899,0.14321728904372,-11.5170063656118,1.0830886519664e-30,1.11204469551897e-28"""
147,"147,""ENSMUSG00000109913,5010.1457163666,1.93424563529159,0.168194300069913,11.500066497423502,1.3181383769254699e-30,1.34423395425244e-28"""
148,"148,""ENSMUSG00000095073,2810.40882684516,-2.03277328679221,0.17741155050692897,-11.4579534476974,2.1452402709804998e-30,2.17302761140327e-28"""
149,"149,""ENSMUSG00000032518,1436.53034035198,3.0421991193136297,0.266000634523222,11.4368115127487,2.73762590707131e-30,2.75459918769515e-28"""
150,"150,""ENSMUSG00000105957,2674.95419142918,-1.93994290242901,0.170037440913069,-11.4089161305409,3.7740256120911004e-30,3.7722760637941097e-28"""
151,"151,""ENSMUSG00000084648,1562.99024281882,2.96899083836662,0.26027081433056,11.4073137474255,3.8441817985343296e-30,3.81712078192623e-28"""
152,"152,""ENSMUSG00000107194,2247.84500406001,2.4967230096875,0.21936986711215,11.3813398465118,5.179774962422089e-30,5.109695654106969e-28"""
153,"153,""ENSMUSG00000051678,2273.2003907930803,2.31976685138942,0.204753527814661,11.3295574252045,9.367687333580498e-30,9.18094187829418e-28"""
154,"154,""ENSMUSG00000038534,1051.51186069101,2.82961201526207,0.25031228362064,11.304327435846,1.2490751107291498e-29,1.21627681588614e-27"""
155,"155,""ENSMUSG00000106928,938.107687427818,2.50835149294934,0.222848843147568,11.2558425591123,2.16744731945903e-29,2.09700528157661e-27"""
156,"156,""ENSMUSG00000074930,3769.67439020885,1.77515668215494,0.159561922526367,11.125189857634199,9.460424884180829e-29,9.09466196031473e-27"""
157,"157,""ENSMUSG00000002104,3835.51208093538,1.91746077893865,0.17273787067472599,11.1004076375893,1.24873039785183e-28,1.1928536642264399e-26"""
158,"158,""ENSMUSG00000109154,1426.4007287093802,2.3748410800622297,0.213967484704848,11.099074624998,1.26749392978294e-28,1.2031626341015e-26"""
159,"159,""ENSMUSG00000078876,3969.5425467500704,1.7475125060986798,0.157488072002014,11.0961578479184,1.30953179455773e-28,1.21713183583285e-26"""
160,"160,""ENSMUSG00000107162,5037.1285821737,1.7076723474122102,0.15390229028674698,11.0958215386562,1.3144669001573897e-28,1.21713183583285e-26"""
161,"161,""ENSMUSG00000019851,1422.57783837978,2.9002570739132403,0.261349837711135,11.0972216371484,1.2940421351184798e-28,1.21713183583285e-26"""
162,"162,""ENSMUSG00000031802,23258.573075277596,1.5238357672249099,0.137324272760143,11.096623609189,1.3027274134609198e-28,1.21713183583285e-26"""
163,"163,""ENSMUSG00000111400,5637.6851920565005,1.7804897681149598,0.16052696100459699,11.091531023651399,1.37907016425783e-28,1.26916499933802e-26"""
164,"164,""ENSMUSG00000085123,1098.49327847339,2.7940806285860402,0.25196040614606796,11.0893638858728,1.4128887339881398e-28,1.2924078583080601e-26"""
165,"165,""ENSMUSG00000038025,1942.3259767179502,2.33744915903781,0.211214708539881,11.066696894342801,1.81985355922165e-28,1.65464155236942e-26"""
166,"166,""ENSMUSG00000064595,11375.586412773899,1.5689087477526,0.142055245906957,11.044356283612402,2.33434707502722e-28,2.10971858702909e-26"""
167,"167,""ENSMUSG00000034463,2615.0973480855,-2.02908261352874,0.18431759258495004,-11.0086215052617,3.472764408941279e-28,3.11990673953278e-26"""
168,"168,""ENSMUSG00000110825,4731.25122987797,1.9272032078274097,0.17532700830442902,10.9920498071873,4.17338610348571e-28,3.7271548201130094e-26"""
169,"169,""ENSMUSG00000116930,870.290622863971,-2.6095544977635403,0.23768469587785396,-10.9790598343975,4.81912997551344e-28,4.27853698355437e-26"""
170,"170,""ENSMUSG00000085069,1891.5168603124698,2.00097868453096,0.18328525987113603,10.917291908459001,9.52948759479919e-28,8.41102668235697e-26"""
171,"171,""ENSMUSG00000105245,12464.695859731299,-1.54626800481537,0.142000787762565,-10.8891508926051,1.2984521021531198e-27,1.1393917196393598e-25"""
172,"172,""ENSMUSG00000112414,4249.0170480427505,2.06529796684395,0.18975207770576,10.8841915820628,1.3710973517027199e-27,1.19506770506253e-25"""
173,"173,""ENSMUSG00000024054,1222.95577262941,2.23231179507788,0.20510499647608102,10.8837514123563,1.37773657113152e-27,1.19506770506253e-25"""
174,"174,""ENSMUSG00000098164,2817.1015637354303,1.86068268399093,0.171158489377973,10.8711095240035,1.5826435752604298e-27,1.36496225608032e-25"""
175,"175,""ENSMUSG00000036202,3882.92939441741,1.81691366280696,0.16730470669445702,10.8599076421988,1.78930080227995e-27,1.5344271027733698e-25"""
176,"176,""ENSMUSG00000111211,907.972799723319,2.6437071474569502,0.243749233046026,10.846012167586,2.08317136675871e-27,1.7763449400276395e-25"""
177,"177,""ENSMUSG00000090588,2680.1196458557,1.81744484017564,0.167594965543286,10.8442687063069,2.1232706218387696e-27,1.8003664885063297e-25"""
178,"178,""ENSMUSG00000090709,3391.11531601401,-1.7463342986277899,0.161348320150387,-10.8233807268653,2.66752440359543e-27,2.24921485047295e-25"""
179,"179,""ENSMUSG00000036106,615.982740514061,-2.77620582402735,0.25723724783596696,-10.792394365055802,3.7391857420954296e-27,3.1353072447470194e-25"""
180,"180,""ENSMUSG00000042323,2879.82079549663,-1.79533579331572,0.167128789034353,-10.7422294129511,6.446848828766479e-27,5.346279635855629e-25"""
181,"181,""ENSMUSG00000002105,3796.3676550794203,1.7340679667116898,0.161422935779731,10.742388981686599,6.43571350553719e-27,5.346279635855629e-25"""
