name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
73,"73,""ENSMUSG00000025280,603.572283994103,-3.0517658713813596,0.266510800004936,-11.4508150188467,2.3294493647352994e-30,4.22763580653987e-28"""
74,"74,""ENSMUSG00000030110,12390.7445053077,-1.5328517500672298,0.133881566504557,-11.4493114331393,2.3702073786239797e-30,4.24425134598934e-28"""
75,"75,""ENSMUSG00000113478,3475.5792945448998,-1.9196268251896498,0.16816839401253303,-11.4149084699387,3.52274620528943e-30,6.22506336013645e-28"""
76,"76,""ENSMUSG00000090584,7330.62399042457,-1.5930230796187,0.139821031400198,-11.3933008765979,4.515530865114279e-30,7.87578954785517e-28"""
77,"77,""ENSMUSG00000112873,6345.8281776597605,-1.5933026595902198,0.13999364764057598,-11.381249695564199,5.18513277788895e-30,8.927735026544688e-28"""
78,"78,""ENSMUSG00000024054,7162.7837288829405,-1.55539937858574,0.138128636950249,-11.26051348169,2.05557467852045e-29,3.49447695348476e-27"""
79,"79,""ENSMUSG00000031101,1127.24168594791,-2.73864220656546,0.24537087455199302,-11.1612358702546,6.31081120441816e-29,1.0594274309417e-26"""
80,"80,""ENSMUSG00000024270,1072.67145130304,-2.51583947481125,0.227279972048995,-11.069340831619401,1.7669550549785598e-28,2.92965510967433e-26"""
81,"81,""ENSMUSG00000115508,3327.2012967393703,-2.12339726657705,0.19190685330995103,-11.0647286949545,1.86024953360539e-28,3.04672576052688e-26"""
82,"82,""ENSMUSG00000103685,2938.66616454271,-2.22956844264788,0.20410556404985997,-10.9236044251259,8.889641327454589e-28,1.43840822924958e-25"""
83,"83,""ENSMUSG00000024201,1726.1709631076199,-1.9988401571335601,0.183242882692594,-10.9081462142613,1.0538338557562e-27,1.68487960509593e-25"""
84,"84,""ENSMUSG00000100774,11055.235990878999,-1.5258980262408999,0.140566217332146,-10.8553680621235,1.88047675373529e-27,2.97115327090176e-25"""
85,"85,""ENSMUSG00000025050,7018.012118075179,-1.5098988458716203,0.140070591217084,-10.779556456155401,4.29953917434482e-27,6.714280361796629e-25"""
86,"86,""ENSMUSG00000113162,82336.0744099961,-1.38426359859223,0.12884972121141,-10.743240928872499,6.3765832758651995e-27,9.84339234423788e-25"""
87,"87,""ENSMUSG00000079555,939.827656477307,-2.40573092527832,0.22539677416043,-10.6733156862573,1.35696026126374e-26,2.0709063987241e-24"""
88,"88,""ENSMUSG00000017868,8626.026762593241,-1.66483134902556,0.15675849586373403,-10.6203580217607,2.39640242954717e-26,3.61614434031668e-24"""
89,"89,""ENSMUSG00000040875,3883.1915188485295,1.6307312452645901,0.153757168699163,10.605887576241999,2.79794575526877e-26,4.1751568325844e-24"""
90,"90,""ENSMUSG00000103396,1540.04590002591,-2.02787946257481,0.19145693876801004,-10.591830599736099,3.25169711576544e-26,4.79893321590438e-24"""
91,"91,""ENSMUSG00000114148,3425.50386748914,1.70111288328635,0.160690213640064,10.586288018116198,3.45002768310255e-26,5.03629041131166e-24"""
92,"92,""ENSMUSG00000001985,1848.49777792868,-1.8846785230161798,0.17828184214303103,-10.571343106855199,4.0465725862933297e-26,5.843598906873059e-24"""
93,"93,""ENSMUSG00000114568,2116.0285374079504,-1.95468351230826,0.18578700822137098,-10.5210990317428,6.906323929842009e-26,9.86722663593385e-24"""
94,"94,""ENSMUSG00000102749,2011.0595513957398,1.84161979751111,0.17529693009723302,10.5057161953128,8.130328638919189e-26,1.1493717223229999e-23"""
95,"95,""ENSMUSG00000104509,2643.5662281369896,1.7220173326654398,0.16411057016811903,10.493031197816,9.299615499900039e-26,1.3009774600381e-23"""
96,"96,""ENSMUSG00000114274,20141.8237390879,-1.4961726542476201,0.14284597744080402,-10.474027207855,1.13700545638229e-25,1.5742250803313598e-23"""
97,"97,""ENSMUSG00000107911,9287.87814760269,-1.4902431094436699,0.14302131280601801,-10.419727523162301,2.01529725811178e-25,2.7617798139225697e-23"""
98,"98,""ENSMUSG00000033059,2187.5107174199698,-1.82040002128014,0.175690413797617,-10.3614077850435,3.71454130486092e-25,5.0390191640689104e-23"""
99,"99,""ENSMUSG00000105716,576.462388030702,-2.9148811166338997,0.281883114014039,-10.3407439882643,4.6094492816827e-25,6.190490385299859e-23"""
100,"100,""ENSMUSG00000047246,1992.32942580601,-1.9434156667857099,0.18797977394523002,-10.338429640584401,4.7221188915459e-25,6.27901551618431e-23"""
101,"101,""ENSMUSG00000112292,17717.5470703028,-1.37554317499444,0.13322664431184,-10.324835411862098,5.441204257484e-25,7.164252272353941e-23"""
102,"102,""ENSMUSG00000024976,66756.0337898541,-1.48837417804854,0.144332666681,-10.312108909746,6.21229060998941e-25,8.100103193413379e-23"""
103,"103,""ENSMUSG00000107875,14449.283843371499,-1.3766353449367,0.13360530714158803,-10.3037474662425,6.77687048963283e-25,8.75128564190086e-23"""
104,"104,""ENSMUSG00000104390,4752.71098094707,-1.52077138310195,0.148915701224497,-10.2122970955851,1.7467962809400598e-24,2.23423562409761e-22"""
105,"105,""ENSMUSG00000056457,8102.117956986801,-1.77651457549465,0.17408559808205198,-10.204833685652302,1.8864406765907298e-24,2.39008474402014e-22"""
106,"106,""ENSMUSG00000114929,2588.79601523701,-1.72078340905548,0.168892421915569,-10.188635994075,2.2286916621894503e-24,2.7897876295058397e-22"""
107,"107,""ENSMUSG00000063931,909.485263368522,-2.67838556750255,0.262896272720867,-10.1879936896114,2.2434628740627798e-24,2.7897876295058397e-22"""
108,"108,""ENSMUSG00000079033,6549.827173039871,1.41688062957623,0.139423263869879,10.162440544345401,2.91682119157449e-24,3.57045057943869e-22"""
109,"109,""ENSMUSG00000023036,4615.5069819831,-1.48666096974624,0.146293408901059,-10.1621869427603,2.9244196853183594e-24,3.57045057943869e-22"""
110,"110,""ENSMUSG00000046280,2466.7961625654602,-1.79269484596156,0.17674338131037,-10.142924915606901,3.5626939459431895e-24,4.3105387111727095e-22"""
111,"111,""ENSMUSG00000117929,16398.9493324287,-1.31910589871333,0.130080025046853,-10.140726051046,3.64381158623744e-24,4.36932050028293e-22"""
112,"112,""ENSMUSG00000105027,4501.42501836074,-1.48633013866869,0.146841314784406,-10.122016006537,4.412321965072639e-24,5.244025131940309e-22"""
113,"113,""ENSMUSG00000031538,1111.70183990596,-2.1171536998904,0.209624145813486,-10.099760653403699,5.53771796541239e-24,6.523820375042839e-22"""
114,"114,""ENSMUSG00000025931,4471.16369882693,1.81647976813966,0.18014073860748298,10.0836700358916,6.5242694793481505e-24,7.61921209631701e-22"""
115,"115,""ENSMUSG00000083199,4087.1381024376,1.8421817608442899,0.18296248650301603,10.0686309858055,7.60289587934986e-24,8.80231824652316e-22"""
116,"116,""ENSMUSG00000107168,2581.0542830950303,1.7357807482768401,0.172462846733259,10.0646648316173,7.91564880082708e-24,9.08608234146219e-22"""
117,"117,""ENSMUSG00000053801,18610.7189065,-1.28137437019194,0.127892534490405,-10.0191490871429,1.25579430846669e-23,1.4292642002294598e-21"""
118,"118,""ENSMUSG00000115615,9711.49480743871,-1.45415850100675,0.145213271625556,-10.0139504105135,1.3235932988210697e-23,1.4937695800980599e-21"""
119,"119,""ENSMUSG00000065514,2884.2078753108003,-1.63240343967596,0.163086703168755,-10.0094208047533,1.38561356296045e-23,1.5507325125465697e-21"""
120,"120,""ENSMUSG00000044359,4082.8791897658202,1.5907921122817201,0.15969061327815,9.961713338221509,2.24165729137996e-23,2.4880543324985897e-21"""
121,"121,""ENSMUSG00000085865,184.734768364426,-5.92836935343058,0.59661328744499,-9.93670351999525,2.88206975285436e-23,3.1726390803962395e-21"""
122,"122,""ENSMUSG00000085830,15825.711907799998,-1.2768564847911799,0.12902187421467698,-9.896434171051109,4.3138234108670395e-23,4.7101340169060395e-21"""
123,"123,""ENSMUSG00000048732,11038.0185421931,-1.30922739579352,0.132477556297985,-9.88263546202977,4.951326576720839e-23,5.36260612301298e-21"""
124,"124,""ENSMUSG00000114131,1115.25095724704,2.22106612877045,0.22493204241879103,9.874387414466929,5.376043101193409e-23,5.776020707922199e-21"""
125,"125,""ENSMUSG00000111521,13990.3876450046,-1.29826986078828,0.131653617304906,-9.86125476356275,6.1278753904736e-23,6.531537023338129e-21"""
126,"126,""ENSMUSG00000093690,2367.1552356011703,-1.65186872875824,0.168812840407716,-9.785207835900689,1.30327251133073e-22,1.37818502576155e-20"""
127,"127,""ENSMUSG00000074259,17616.8723623253,1.25170268490864,0.12848419026760602,9.74207552152216,1.99438626788405e-22,2.0925474670064597e-20"""
128,"128,""ENSMUSG00000082187,2552.49765391441,-1.5937067398624398,0.16380076168229402,-9.72954413333911,2.25601706086569e-22,2.3487061339090097e-20"""
129,"129,""ENSMUSG00000113151,1845.4227143397302,-1.76066941661031,0.181079473865893,-9.72318606312198,2.4014731493371003e-22,2.48090649196902e-20"""
130,"130,""ENSMUSG00000003541,546.79666074741,2.6850226289873396,0.276815621062995,9.69967886449699,3.02449065798401e-22,3.10068011730727e-20"""
131,"131,""ENSMUSG00000060438,7740.29095930927,-1.40893439636262,0.145728132276359,-9.66823889357693,4.11396333241052e-22,4.1856460268388795e-20"""
132,"132,""ENSMUSG00000022561,10957.9423140578,-1.28830157489209,0.134239053203362,-9.59706988502378,8.22493493723045e-22,8.305329038120669e-20"""
133,"133,""ENSMUSG00000078604,4659.56623419244,-1.488582396031,0.155558552339302,-9.56927390777027,1.0765908662260198e-21,1.07900114428473e-19"""
134,"134,""ENSMUSG00000109719,3067.216852741,-1.72906387225479,0.18123172954687,-9.54062446227231,1.4197481230395999e-21,1.4123864661053198e-19"""
135,"135,""ENSMUSG00000081300,4015.4015136552794,-1.50674935800624,0.158014809899137,-9.535494546163221,1.49172853374579e-21,1.4730819270739699e-19"""
136,"136,""ENSMUSG00000024063,4119.93062998032,-1.5619488251354599,0.164248502133451,-9.50966861095869,1.9127087366931e-21,1.8750130170648397e-19"""
137,"137,""ENSMUSG00000073876,3541.9000965859705,1.67432144728099,0.176254929494626,9.499430467458449,2.1104135499030897e-21,2.03905424282003e-19"""
138,"138,""ENSMUSG00000082660,7302.139111457221,-1.31457304757935,0.138375299043854,-9.5000556939193,2.09778075254838e-21,2.03905424282003e-19"""
139,"139,""ENSMUSG00000081614,741.104073609172,-2.28209420029732,0.24033549139932603,-9.495452323791609,2.19257392922269e-21,2.10330484781863e-19"""
140,"140,""ENSMUSG00000118093,1027.3867734160601,-2.0824606443968,0.219761736517177,-9.475992852077,2.6423574972408997e-21,2.5167986658117197e-19"""
141,"141,""ENSMUSG00000114551,653.6117214140841,2.6062539845265498,0.27513296106655705,9.47270721189991,2.72683141101596e-21,2.57896801760172e-19"""
142,"142,""ENSMUSG00000087736,7158.550362126609,-1.58669838374626,0.168183979446386,-9.434301584307962,3.93607653235469e-21,3.69660893912752e-19"""
143,"143,""ENSMUSG00000028541,459.30579593292,-3.14450807877281,0.33373166306749796,-9.42226473170101,4.41461542111681e-21,4.1172420212221397e-19"""
144,"144,""ENSMUSG00000104665,34068.3375225064,1.24164986958595,0.131898091249456,9.41370612587294,4.78944661869456e-21,4.436018488901229e-19"""
145,"145,""ENSMUSG00000116817,2890.0001049569605,-1.4980082971138,0.15967568472049803,-9.381568018549359,6.49987900739161e-21,5.97899829241571e-19"""
146,"146,""ENSMUSG00000103061,8409.73124748346,-1.3732806943022,0.146826244197191,-9.353101019582391,8.51148825950869e-21,7.776141994911679e-19"""
147,"147,""ENSMUSG00000086798,5743.8081578313595,-1.32836701910951,0.14241528212085997,-9.327419075589061,1.0848021847259399e-20,9.84384685193879e-19"""
148,"148,""ENSMUSG00000100556,732.693042951463,-2.25076460082423,0.241556272985687,-9.31776506154985,1.18816615551168e-20,1.07094439386053e-18"""
149,"149,""ENSMUSG00000101438,3750.5207591637604,-1.72179143064697,0.185110389795848,-9.30143052772925,1.3856859254238797e-20,1.24065079856285e-18"""
150,"150,""ENSMUSG00000026073,5116.06417039586,-1.33490798196428,0.14391174978063,-9.275879030024448,1.76160404825686e-20,1.5667776402708399e-18"""
151,"151,""ENSMUSG00000030474,4255.13201299387,-1.3793266215958402,0.148748184916523,-9.27289716086225,1.8115706626498897e-20,1.6006180262755299e-18"""
152,"152,""ENSMUSG00000030124,6154.834449439829,-1.6193054823199902,0.174751390459599,-9.266338185128,1.92646251635095e-20,1.6910059865747199e-18"""
153,"153,""ENSMUSG00000112706,2853.6584068524,-1.47996914958567,0.15974904096869902,-9.264338243355391,1.96290723670634e-20,1.71180806421859e-18"""
154,"154,""ENSMUSG00000071724,612.4472420977189,-2.4501912046481698,0.26487609585885996,-9.250329655846961,2.2380135353134398e-20,1.9391304373715798e-18"""
155,"155,""ENSMUSG00000046345,1166.8267985741302,-1.9046293612139198,0.206270340048474,-9.23365599128954,2.6154880171232797e-20,2.2516669275619e-18"""
156,"156,""ENSMUSG00000080549,1013.4380751181,-2.38642699877249,0.258812512480047,-9.220678613660448,2.95225805178573e-20,2.52540290671862e-18"""
157,"157,""ENSMUSG00000087489,4641.03781342529,-1.8207023495811,0.197660045096487,-9.211281666420382,3.22253825436897e-20,2.7219301104512797e-18"""
158,"158,""ENSMUSG00000113226,5373.06496756737,-1.3634486973638502,0.14801712766424302,-9.2114251835548,3.21823189104366e-20,2.7219301104512797e-18"""
159,"159,""ENSMUSG00000103913,4177.49079374633,1.3967555440236001,0.15174874617885,9.20439594523825,3.43598303441849e-20,2.8840782595150197e-18"""
160,"160,""ENSMUSG00000049932,3987.6512118590003,-1.3793107401817502,0.149945266312055,-9.198761482148,3.6209907687708396e-20,3.0204910574281e-18"""
161,"161,""ENSMUSG00000103869,284.589376182763,-3.47414695332241,0.37776701039799,-9.19653346559374,3.69683487678214e-20,3.06472175278915e-18"""
162,"162,""ENSMUSG00000109363,6129.8986368836595,-1.6254207260019198,0.17728700978839002,-9.168301320790619,4.80531210948232e-20,3.95922341290476e-18"""
163,"163,""ENSMUSG00000043999,1770.5650786313001,-1.69269020380766,0.185028979508284,-9.14824374163441,5.78666145475604e-20,4.73871117910815e-18"""
164,"164,""ENSMUSG00000083900,1830.8671151406897,-1.64313410939571,0.180330785048915,-9.11177816339019,8.104262416254329e-20,6.59637843941186e-18"""
165,"165,""ENSMUSG00000020072,3950.0923325919703,-1.4108156636677598,0.155055341103417,-9.09878791422468,9.1345525559648e-20,7.39018318232574e-18"""
166,"166,""ENSMUSG00000026820,2780.91871343757,1.45199625714255,0.160844397188801,9.027335005260891,1.7590326014805697e-19,1.41459927172958e-17"""
167,"167,""ENSMUSG00000115026,3958.8322373447204,-1.36035897811418,0.15077160573811701,-9.02264701270781,1.8359838581237197e-19,1.4661123960051e-17"""
168,"168,""ENSMUSG00000095344,175568.684846366,-1.1093082709763702,0.122954346544729,-9.02211513582254,1.8449217790384398e-19,1.4661123960051e-17"""
169,"169,""ENSMUSG00000116237,4073.27714283877,-1.48683195572221,0.164941206060871,-9.014314804837179,1.98104963968338e-19,1.5650292153498698e-17"""
170,"170,""ENSMUSG00000000673,16068.788760801599,-1.2686127777096299,0.14075373935798902,-9.012995203509801,2.0050404927555998e-19,1.57471893670806e-17"""
171,"171,""ENSMUSG00000022064,6590.341662902149,-1.26255389448902,0.14015301192930701,-9.00839644549239,2.0909129146217897e-19,1.6326139792657402e-17"""
172,"172,""ENSMUSG00000038252,2686.25038282076,-1.45284446621193,0.161950862994748,-8.970896723526868,2.94110125078763e-19,2.28317860104496e-17"""
173,"173,""ENSMUSG00000106151,12090.650761418601,-1.3504644288158798,0.150644455123667,-8.96458105747904,3.1146259977107697e-19,2.4039900660491697e-17"""
174,"174,""ENSMUSG00000084722,9604.53410976358,-1.2098743863956598,0.134987236440294,-8.96287988628314,3.16307055273503e-19,2.41363849563815e-17"""
175,"175,""ENSMUSG00000109154,14727.8851339484,-1.4754801386881298,0.1646205860553,-8.962913898219801,3.16209473423233e-19,2.41363849563815e-17"""
176,"176,""ENSMUSG00000058838,1461.2879387067,-1.69838800683294,0.18965247806068902,-8.95526398705669,3.38923673573585e-19,2.57160730852726e-17"""
177,"177,""ENSMUSG00000085612,2936.6555831534697,1.40951077216981,0.15885280551977402,8.873061873586868,7.11617698578423e-19,5.36911555725181e-17"""
178,"178,""ENSMUSG00000025223,20850.5620386716,-1.20250913696748,0.13574006721396198,-8.85891072288926,8.08000443579514e-19,6.06226031132563e-17"""
179,"179,""ENSMUSG00000107198,21102.1143248787,-1.12227072354108,0.127105379422654,-8.829451032196491,1.05190725254657e-18,7.84839688983359e-17"""
