name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
56,"56,""ENSMUSG00000095812,5041.21233999827,-2.6478389144447902,0.118320889548586,-22.378456792767,6.381505611441408e-111,1.85533878934749e-108"""
57,"57,""ENSMUSG00000038025,1752.54281258232,-3.57167117060254,0.159812096081106,-22.3491916956642,1.2294929684510497e-110,3.512958185029459e-108"""
58,"58,""ENSMUSG00000092558,33800.8953627187,2.32965977441397,0.104806573412416,22.228183772850798,1.8340599597131194e-109,5.1515324834518494e-107"""
59,"59,""ENSMUSG00000106151,10404.505597710699,2.23735419703823,0.10071606210952001,22.2144725496248,2.488868558815969e-109,6.874254959449709e-107"""
60,"60,""ENSMUSG00000082544,1432.6865757450303,-3.8742199320063597,0.175752964259388,-22.0435538503267,1.10143373613668e-107,2.992288504140499e-105"""
61,"61,""ENSMUSG00000028636,3639.71065839894,3.2238878162171103,0.14644362183172302,22.0145321174973,2.0901707971680393e-107,5.586824266236897e-105"""
62,"62,""ENSMUSG00000097777,2461.61463257795,4.49541177030243,0.204231795237136,22.0113218173632,2.2435493148420893e-107,5.901603054851299e-105"""
63,"63,""ENSMUSG00000073051,8091.044784774059,2.23615208808385,0.10301197403069699,21.707690869194302,1.7356105883418195e-104,4.494146667187609e-102"""
64,"64,""ENSMUSG00000078956,6015.880973568421,-2.3462875639474303,0.10998228133301301,-21.333323290895898,5.570618406654619e-101,1.4202505882320096e-98"""
65,"65,""ENSMUSG00000001305,14740.0763608097,2.2601077029188303,0.10768267540876299,20.9885916591454,8.337984404916848e-98,2.0935920842163994e-95"""
66,"66,""ENSMUSG00000083732,1567.27873397207,3.4594363219377295,0.16621289207214301,20.8132851718637,3.2807465111361094e-96,8.114706146648898e-94"""
67,"67,""ENSMUSG00000031432,1768.06893172173,-3.52110679129358,0.16962184003127698,-20.7585697139255,1.0257435085554697e-95,2.4997972682031195e-93"""
68,"68,""ENSMUSG00000110537,4019.7125803830604,-2.44943884595338,0.11832126151315499,-20.7015950863661,3.3509443715860996e-95,8.048094221148519e-93"""
69,"69,""ENSMUSG00000021756,2197.02412741222,-2.9690530091766,0.143997117371475,-20.6188364279351,1.85977592127111e-94,4.4028866524721095e-92"""
70,"70,""ENSMUSG00000111397,1579.6405192462698,-3.7674107900734,0.182845154011312,-20.6043786637098,2.507163273993389e-94,5.851930954453308e-92"""
71,"71,""ENSMUSG00000101559,2782.50670060237,3.20600626462305,0.15572261046873,20.587930390923102,3.5209047916846093e-94,8.103949195527398e-92"""
72,"72,""ENSMUSG00000115615,8679.33749471326,2.1337926637704,0.103786609392996,20.5594216464922,6.338403294462289e-94,1.4389043752853299e-91"""
73,"73,""ENSMUSG00000108842,2206.41245211392,-2.92760958996729,0.143544100828603,-20.3951926485852,1.84486595752954e-92,4.131502520024249e-90"""
74,"74,""ENSMUSG00000025223,18453.507828606,1.85430903878608,0.090965258178152,20.384804879622102,2.2812425024896597e-92,5.040633433501139e-90"""
75,"75,""ENSMUSG00000030124,5543.70766368985,2.2707924074622796,0.111402155351015,20.3837385399527,2.3314930874002394e-92,5.083882032157468e-90"""
76,"76,""ENSMUSG00000020656,5270.838275455971,2.24655816249253,0.110779815771365,20.279489967099604,1.9514417527265397e-91,4.1999081462576884e-89"""
77,"77,""ENSMUSG00000086436,914.3760814386699,5.43451516305912,0.268213500254794,20.2619001575107,2.789855211062109e-91,5.927369302271948e-89"""
78,"78,""ENSMUSG00000024976,61925.7815700708,1.8993764573561298,0.0937445303147681,20.2611976504502,2.829947287095189e-91,5.936441321739429e-89"""
79,"79,""ENSMUSG00000044199,8678.45664500267,2.39738628432317,0.11872288749646799,20.193126488727803,1.1251411522367496e-90,2.3307298968584297e-88"""
80,"80,""ENSMUSG00000107358,8703.68530280516,-2.01530368145144,0.0998487154344013,-20.183571442894,1.3651715476129398e-90,2.7930398625977194e-88"""
81,"81,""ENSMUSG00000112292,15903.4892521354,1.9983837346620401,0.0991021959674868,20.1648784383917,1.9923583840520395e-90,4.0265077000622293e-88"""
82,"82,""ENSMUSG00000098903,2464.86794771907,-2.7706964621497296,0.137541854665934,-20.1443878220145,3.0141312184589593e-90,6.018094283409868e-88"""
83,"83,""ENSMUSG00000108162,4259.18428714429,-2.34232081653498,0.116352380137018,-20.1312668789124,3.928223566813619e-90,7.749823922528008e-88"""
84,"84,""ENSMUSG00000103396,1328.2591747737401,3.6425464905721,0.181196266485568,20.1027679058841,6.979040095279638e-90,1.3606664995173398e-87"""
85,"85,""ENSMUSG00000099104,2457.29237416583,2.90405174089698,0.144859723942319,20.047337257479,2.1294146082479395e-89,4.103332428823829e-87"""
86,"86,""ENSMUSG00000086798,4930.31595764961,2.27610086910125,0.11420456569701198,19.930033928239,2.234105384084999e-88,4.255585566098458e-86"""
87,"87,""ENSMUSG00000096157,10574.3336298471,-2.164513321464,0.10877579310944699,-19.898851201996102,4.163622627978629e-88,7.840858430779768e-86"""
88,"88,""ENSMUSG00000098898,7207.69417702371,-2.05119839449653,0.103518590176837,-19.814782938915,2.2196312295375793e-87,4.1330032287524387e-85"""
89,"89,""ENSMUSG00000022064,5662.596271300171,2.1623463637969498,0.109400309986173,19.765450061981102,5.906920831998069e-87,1.0876610225319098e-84"""
90,"90,""ENSMUSG00000028964,1557.29586593132,-3.41493096848782,0.172896570744695,-19.751293815598103,7.818884607393528e-87,1.42389621663435e-84"""
91,"91,""ENSMUSG00000111491,3232.1679468563,-2.9560980878794503,0.150002937236509,-19.7069346930092,1.8801659021301995e-86,3.3867510141414892e-84"""
92,"92,""ENSMUSG00000024193,9576.24482177105,1.9466049364882099,0.0998877101990231,19.487932325304698,1.38984452373081e-84,2.4766132738996792e-82"""
93,"93,""ENSMUSG00000109363,5588.9647072633,2.19476653571782,0.112795149030488,19.4579869310212,2.4938984518919395e-84,4.396689909016299e-82"""
94,"94,""ENSMUSG00000084592,1525.3856010590803,-3.2173334927890003,0.165519623619713,-19.437776756796698,3.698495009303079e-84,6.451732557281119e-82"""
95,"95,""ENSMUSG00000073700,6034.206106578211,-2.08996358580964,0.107793905828836,-19.3885133833842,9.64854702596571e-84,1.6655804303573297e-81"""
96,"96,""ENSMUSG00000084413,3793.7079110416103,2.4190644558499903,0.12509944132836598,19.3371323657659,2.6162537009899797e-83,4.469748075546999e-81"""
97,"97,""ENSMUSG00000111521,12408.6543412591,1.97937423917718,0.10246758140287901,19.317077773064,3.858863799653899e-83,6.525417437537189e-81"""
98,"98,""ENSMUSG00000100774,10372.6511847539,1.8731695792202903,0.0973098241810715,19.249542325086697,1.4241545888004997e-82,2.38394846925272e-80"""
99,"99,""ENSMUSG00000031788,823.510114301733,4.466528814066789,0.23277608078495,19.188091830591397,4.654174281896709e-82,7.712897619959228e-80"""
100,"100,""ENSMUSG00000032548,3919.0034308271,2.55798534233015,0.133480763972594,19.1637001932005,7.439184129319068e-82,1.2206154395155998e-79"""
101,"101,""ENSMUSG00000020380,1674.8067789165802,-3.03553008320382,0.15862307894580702,-19.1367492257599,1.24818805646934e-81,2.0279384776284198e-79"""
102,"102,""ENSMUSG00000040430,2665.81698132887,-2.6611067568648,0.13936510086276901,-19.094498840747498,2.8053652368170296e-81,4.513642010148729e-79"""
103,"103,""ENSMUSG00000025980,1162.7034815075099,4.09616956314989,0.21518563939414198,19.0355154492777,8.663592992424238e-81,1.3805102218312898e-78"""
104,"104,""ENSMUSG00000103785,3187.87802539005,-2.4490038252935897,0.1286893958773,-19.0303467399024,9.56179344893772e-81,1.5091242003409096e-78"""
105,"105,""ENSMUSG00000030110,11747.1260094685,1.8220120295887199,0.0957787461884201,19.023135111879398,1.0972213670853197e-80,1.7153917448431998e-78"""
106,"106,""ENSMUSG00000020376,2597.72910817232,-2.5433777988763504,0.134507301326426,-18.9088456447729,9.644491064327619e-80,1.4937243543741797e-77"""
107,"107,""ENSMUSG00000034175,2186.46367817939,-2.7144010816605895,0.14404659271239498,-18.8439103664201,3.29684395555755e-79,5.058823891805529e-77"""
108,"108,""ENSMUSG00000026037,8007.20627344744,2.2820155911742797,0.121305717880773,18.8121024387094,6.010605519552339e-79,9.13832611651572e-77"""
109,"109,""ENSMUSG00000110366,2064.63225927577,-2.7536663828639703,0.146793625344798,-18.7587599692833,1.6418528490660294e-78,2.47352594679293e-76"""
110,"110,""ENSMUSG00000013646,1146.4345232494302,3.85363013400285,0.206101230078106,18.6977541693586,5.163407872198009e-78,7.708828401627517e-76"""
111,"111,""ENSMUSG00000079311,1544.71779061072,-3.11171606814858,0.16663781319777698,-18.673529185452,8.129872965014589e-78,1.2029308462162697e-75"""
112,"112,""ENSMUSG00000101122,2047.40231159078,2.7543013983646203,0.14793655839550798,18.6181254196883,2.29094358613177e-77,3.359780275165989e-75"""
113,"113,""ENSMUSG00000096834,2621.40565264269,2.5144107586929505,0.135362113314045,18.5754395903928,5.078749711662559e-77,7.382898265058939e-75"""
114,"114,""ENSMUSG00000020415,12248.928353949099,2.3591942031519704,0.127740037226347,18.4687139159952,3.6876527100953096e-76,5.31406788797387e-74"""
115,"115,""ENSMUSG00000107875,13486.0675140597,1.7417875006374401,0.0944066221663436,18.4498445201061,5.229532494323629e-76,7.471018318614759e-74"""
116,"116,""ENSMUSG00000084919,1281.90202605342,-3.27593548064481,0.17872686361209303,-18.329284218598897,4.832219746266939e-75,6.844405609840658e-73"""
117,"117,""ENSMUSG00000077167,21161.2257747181,1.7034151274933897,0.0930037879034377,18.315545698654603,6.220026820219199e-75,8.7354478359892e-73"""
118,"118,""ENSMUSG00000063887,1693.0160875054,-2.8825997826867904,0.157780078466818,-18.269732216497896,1.4415635766246297e-74,2.0075287051952396e-72"""
119,"119,""ENSMUSG00000036067,8919.52197231587,1.82478872793129,0.10000499673435198,18.246975526418602,2.18686070162359e-74,3.0200546289421795e-72"""
120,"120,""ENSMUSG00000031101,1049.4344574832699,3.7063804620985605,0.203537855776714,18.2097843565992,4.316435776023279e-74,5.911733362004769e-72"""
121,"121,""ENSMUSG00000056755,16616.704197606497,1.90662702841836,0.10477286110620199,18.197718457699896,5.380242876207299e-74,7.308310241353069e-72"""
122,"122,""ENSMUSG00000086030,4086.84415650882,2.24807855829458,0.12386929142864099,18.148796464131397,1.3124509290249397e-73,1.7682875443740798e-71"""
123,"123,""ENSMUSG00000103252,12378.538909011299,-2.11815460780918,0.116754781319834,-18.1419089125506,1.4877288348506796e-73,1.98827760089883e-71"""
124,"124,""ENSMUSG00000035172,11762.635600098798,1.76466458352521,0.0974372399180172,18.110781719699602,2.6200145454066293e-73,3.473510483718289e-71"""
125,"125,""ENSMUSG00000019851,1388.33300711243,-3.08640454849617,0.170559051583893,-18.095812094605,3.438383219974989e-73,4.522292596938529e-71"""
126,"126,""ENSMUSG00000022561,9997.16117087583,1.77410277586234,0.0980860404722231,18.087209630658396,4.0192912124792297e-73,5.244700312850849e-71"""
127,"127,""ENSMUSG00000088490,7972.39379208761,-1.89008782877448,0.10471813222473901,-18.049288968581898,7.991285451393871e-73,1.0346217382851497e-70"""
128,"128,""ENSMUSG00000111400,5422.521965455589,-2.03349091571202,0.11268839309560699,-18.0452561248856,8.596503640249798e-73,1.1043508397381398e-70"""
129,"129,""ENSMUSG00000112195,12334.7261339643,1.73988014510035,0.0966617501936135,17.9996755864173,1.9596344110016197e-72,2.4980816507014495e-70"""
130,"130,""ENSMUSG00000104527,4993.56697908437,2.3223282075230602,0.129357185774482,17.952834963275603,4.56020118545283e-72,5.7688285530782e-70"""
131,"131,""ENSMUSG00000028910,32053.6732722028,1.56265909213713,0.0870493918162214,17.9514073508545,4.67895339150834e-72,5.874213303339099e-70"""
132,"132,""ENSMUSG00000115508,3243.2464517729804,2.2526536229659198,0.126519687825604,17.8047674767503,6.4901235217550995e-71,8.086791503949289e-69"""
133,"133,""ENSMUSG00000109317,2013.92414479858,-2.69008268078068,0.15109806483525598,-17.8035548219212,6.632219754745049e-71,8.202175057883197e-69"""
134,"134,""ENSMUSG00000082660,6536.5743025743395,1.93489402378472,0.10891569063675399,17.765062246520603,1.3179391082751497e-70,1.6178434742470898e-68"""
135,"135,""ENSMUSG00000043929,13583.765000596799,-1.7342467199541598,0.0986723961292549,-17.5758042571745,3.7749902951804697e-69,4.5999367038037285e-67"""
136,"136,""ENSMUSG00000053773,10764.6580701488,-1.70779230254024,0.0972091474429998,-17.5682263188413,4.314519494841799e-69,5.2189939466071787e-67"""
137,"137,""ENSMUSG00000090588,9191.58723594977,1.7703004139909,0.10088457326510002,17.547781159156802,6.184951426572009e-69,7.427319930518208e-67"""
138,"138,""ENSMUSG00000024054,6325.00010110152,2.42646598585966,0.13857141867184802,17.5105805303603,1.18974527267983e-68,1.41845026322663e-66"""
139,"139,""ENSMUSG00000090057,17396.0872125463,1.68086921371288,0.0964636461164397,17.4248982013797,5.340340237591959e-68,6.321437029812419e-66"""
140,"140,""ENSMUSG00000117252,3946.73077205807,2.10270269189155,0.120943536365685,17.3858211449499,1.0566304552373298e-67,1.2418780073895798e-65"""
141,"141,""ENSMUSG00000099210,40065.6998949464,1.49019557330809,0.0859393786747117,17.34007850986,2.3441653495125396e-67,2.7357400121212497e-65"""
142,"142,""ENSMUSG00000090582,11841.8012233031,1.6414652167420603,0.0951635311857591,17.2488893201947,1.1407116864024498e-66,1.3219492354588398e-64"""
143,"143,""ENSMUSG00000085170,14751.881090567,1.7326842990307598,0.100495607405199,17.2413933680161,1.2986858959311197e-66,1.4945710185673997e-64"""
144,"144,""ENSMUSG00000104390,4199.04817073858,2.3488589547823397,0.13628381392648,17.2350544581139,1.4491682076754198e-66,1.65624934742049e-64"""
145,"145,""ENSMUSG00000027584,4582.03899729133,2.57850982260787,0.149749836707547,17.2187821990321,1.9198536177122395e-66,2.1791653529265297e-64"""
146,"146,""ENSMUSG00000035506,1454.62912671913,2.91696669498881,0.16952459464921998,17.2067463191673,2.3634308285040295e-66,2.6644065095216794e-64"""
147,"147,""ENSMUSG00000057388,1429.0323552095,-3.03141778380677,0.17618642947502602,-17.205739357107902,2.4048763108174497e-66,2.69281150154506e-64"""
148,"148,""ENSMUSG00000106867,10696.9391323447,1.70516974886518,0.0994205692854588,17.1510760913997,6.169928332542239e-66,6.862285391066439e-64"""
149,"149,""ENSMUSG00000049932,3538.6758210584203,2.0889133449815698,0.122014228520703,17.1202438462096,1.0483528840044801e-65,1.15822026624815e-63"""
150,"150,""ENSMUSG00000106200,1868.04055998026,2.85491253714645,0.166826773835552,17.1130357046924,1.1865117554204196e-65,1.3021770073395498e-63"""
151,"151,""ENSMUSG00000111325,3069.10173223581,2.17104114760496,0.127096164096089,17.0818778288508,2.0249565610665597e-65,2.2077355348681e-63"""
152,"152,""ENSMUSG00000108015,100292.655425495,1.60899749964583,0.0943249400951916,17.0580283223297,3.0466600957486396e-65,3.29995105272853e-63"""
153,"153,""ENSMUSG00000092816,3966.4993273787895,2.05624148744473,0.12074314914097699,17.0298812154047,4.93042021644399e-65,5.305644404344789e-63"""
154,"154,""ENSMUSG00000115326,1667.8475464406,-2.67987440145531,0.1574455528225,-17.0209596486763,5.742175268730339e-65,6.139311519574138e-63"""
155,"155,""ENSMUSG00000112873,6089.29081967911,1.8144420975628999,0.10660483339481899,17.0202610874403,5.81109375688591e-65,6.173169598661109e-63"""
156,"156,""ENSMUSG00000114148,4526.78246740325,-2.2027984108222998,0.129775767139237,-16.9738808668255,1.2817441461198099e-64,1.3529340120699098e-62"""
157,"157,""ENSMUSG00000105976,17343.039217171998,1.65032164758091,0.0976507292383283,16.9002490862419,4.4801010596891104e-64,4.6990022000739185e-62"""
158,"158,""ENSMUSG00000111415,29026.957644044902,1.5242645519003002,0.0903181620796795,16.8766117113365,6.687457372835329e-64,6.970097080668369e-62"""
159,"159,""ENSMUSG00000085280,3268.49427787922,-2.1054109440124398,0.12478538735934401,-16.8722555466329,7.19940166010845e-64,7.456780269457318e-62"""
160,"160,""ENSMUSG00000110689,2727.2380010954003,2.2101559604472403,0.131591530504313,16.795579107386402,2.6292561085395896e-63,2.7063374056346598e-61"""
161,"161,""ENSMUSG00000103285,5673.39166503047,1.8131381600557102,0.108103577948485,16.772230803680998,3.896029958069629e-63,3.9854943496993696e-61"""
162,"162,""ENSMUSG00000116299,1969.7653904447302,-2.59835108963813,0.15497295348186302,-16.7664810617566,4.291850619356299e-63,4.3634692309185696e-61"""
163,"163,""ENSMUSG00000084722,8767.46815270606,1.67153879371643,0.0997503086913146,16.7572292822585,5.01454706474641e-63,5.0671386559132696e-61"""
164,"164,""ENSMUSG00000048583,3723.0714645628996,2.0539745367503204,0.12257588911792802,16.7567582134708,5.05442811222977e-63,5.076483798537679e-61"""
165,"165,""ENSMUSG00000109740,4092.4436101702704,-1.9582380511414001,0.116871141027152,-16.7555312109638,5.159797110256449e-63,5.151093838022279e-61"""
166,"166,""ENSMUSG00000109327,2271.68674396596,-2.3476941812946497,0.140133970681421,-16.753212442911998,5.364934621906869e-63,5.323814164924589e-61"""
167,"167,""ENSMUSG00000038252,2333.91384026087,2.3787568685652003,0.142311752816691,16.7151118687241,1.0172888724246198e-62,1.0034828091559999e-60"""
168,"168,""ENSMUSG00000060438,7270.92357213325,1.73223313378612,0.10363532807475499,16.714697255906803,1.0243886182103798e-62,1.0045069929575398e-60"""
169,"169,""ENSMUSG00000044359,5149.097771578789,-2.03169503477257,0.12167084722479599,-16.6982895337193,1.3487613715834599e-62,1.3148043205812398e-60"""
170,"170,""ENSMUSG00000074155,56323.283960777306,1.5495738522130098,0.0928409888425194,16.6906220143934,1.5336458022989296e-62,1.48629112489462e-60"""
171,"171,""ENSMUSG00000034422,1223.7894441297099,-2.9730006888312297,0.178562711969565,-16.6496165746966,3.04547162621938e-62,2.934276499401609e-60"""
172,"172,""ENSMUSG00000093239,9811.739914099979,1.6547876731376099,0.0994235409944205,16.643821539513198,3.3550603143349595e-62,3.2138762733617894e-60"""
173,"173,""ENSMUSG00000108959,3434.5675829411102,2.03305384085045,0.12272057891341699,16.5665274630495,1.2165122365831398e-61,1.1586230336009098e-59"""
174,"174,""ENSMUSG00000097086,4108.011664930979,1.9455530232259,0.117618416240333,16.5412278571282,1.8520847313621297e-61,1.7538713238933195e-59"""
175,"175,""ENSMUSG00000084648,1593.3845742018302,-2.6613698688732,0.16103798250195903,-16.5263487999846,2.3707646004838694e-61,2.2322903954101597e-59"""
176,"176,""ENSMUSG00000116836,1436.78383504211,-2.78144194910835,0.168607378751082,-16.496561240149802,3.883898938789899e-61,3.6363826674365094e-59"""
177,"177,""ENSMUSG00000083621,2344.6298831719396,2.3803832848657005,0.14449528982563697,16.473777710942098,5.662140176959859e-61,5.271516124302179e-59"""
178,"178,""ENSMUSG00000077804,6897.56907046397,-1.7714623818634099,0.107837801471361,-16.427100308919698,1.2237225347227398e-60,1.1329346282360498e-58"""
179,"179,""ENSMUSG00000022575,8534.37116279592,1.64043016844932,0.0999018317297371,16.420421328080803,1.3661480805779098e-60,1.2577669995187297e-58"""
180,"180,""ENSMUSG00000103061,7910.185909067371,1.6744847379146999,0.101979358806011,16.419839833470302,1.3793033223281997e-60,1.2628626882664599e-58"""
181,"181,""ENSMUSG00000114088,3798.83143460594,2.1975853497341897,0.13411517808629303,16.3858064470541,2.4154409458680599e-60,2.1993784260948095e-58"""
