name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
346,"ENSMUSG00000004231,344.406424510754,1.3559306498843402,0.30017155912140503,4.5171856182948,6.26669689622792e-06,0.00021956916675602"
347,"ENSMUSG00000033282,2910.5885618068396,-0.6346303663296079,0.140546194061456,-4.51545750183819,6.31802166532109e-06,0.00022073134312348798"
348,"ENSMUSG00000064330,248.47957001349602,1.5774617763774,0.34971129650253496,4.51075441987036,6.4597472066916495e-06,0.000225036121888129"
349,"ENSMUSG00000022889,2282.2915152858604,-0.6463974721790451,0.14335665011249,-4.50901630075637,6.51289051621258e-06,0.000226239208274607"
350,"ENSMUSG00000083006,605.534548348428,1.0476965414661499,0.232448580151335,4.50721850305153,6.5682984599032995e-06,0.000227513882266394"
351,"ENSMUSG00000091905,19135.7129786383,-0.447529073376272,0.0994882317587572,-4.4983116642524905,6.84952361270029e-06,0.000235910787771133"
352,"ENSMUSG00000054874,14358.4645037123,-0.47347983943649896,0.10524405668164899,-4.498874847334321,6.83140575065343e-06,0.000235910787771133"
353,"ENSMUSG00000107559,61.5362307885336,3.5911066846999704,0.798565675904665,4.49694595329525,6.893650239817889e-06,0.000236759885920073"
354,"ENSMUSG00000117739,8805.96174235103,0.49389997041961403,0.109938949427124,4.49249308814806,7.0394203841240905e-06,0.000241085276141354"
355,"ENSMUSG00000086873,90.83455199736771,2.62071417099354,0.583518724564078,4.4912254922948,7.081452862963229e-06,0.00024184355030310898"
356,"ENSMUSG00000018698,17863.1271291029,0.4509988591030639,0.100510737367063,4.48707144049721,7.2208866988503495e-06,0.000245914679228635"
357,"ENSMUSG00000021639,1393.0570395689401,0.754970976857102,0.168400660078699,4.48318300239608,7.35378121645768e-06,0.000249740983323163"
358,"ENSMUSG00000088250,736.682218331253,-0.9713881983668691,0.21681396650881102,-4.480284245560309,7.45436989552572e-06,0.000252451891893598"
359,"ENSMUSG00000070858,3507.5055097115196,0.575013904361225,0.128389914730071,4.478653214858389,7.5115447053455995e-06,0.000253494512524452"
360,"ENSMUSG00000022900,952.199026339108,0.991172624044173,0.221331906541078,4.47821843463052,7.52685631035755e-06,0.000253494512524452"
361,"ENSMUSG00000117435,485.379758943929,1.34220615947543,0.29996415677305105,4.4745551399026695,7.6570565352745e-06,0.000257167108717866"
362,"ENSMUSG00000103495,546.194525026476,1.25102402454966,0.279745844054698,4.4720021803257,7.749063721664611e-06,0.000258827243758237"
363,"ENSMUSG00000091808,1528.3240272212197,0.8238259695839091,0.184206505621083,4.4722957357355,7.73843061659175e-06,0.000258827243758237"
364,"ENSMUSG00000107708,2260.30000890732,0.6592980537606179,0.14819104324464702,4.44897369858037,8.62815799898173e-06,0.000287400397127726"
365,"ENSMUSG00000020328,526.784793906195,1.1707373668207,0.263866251200846,4.436859058302139,9.12810169598246e-06,0.000303222569452882"
366,"ENSMUSG00000109539,3696.80654552008,-0.563828534112078,0.12715209368890198,-4.434284310658501,9.23786516910122e-06,0.000306032601433059"
367,"ENSMUSG00000118002,3182.80150456177,0.577826520637595,0.130487684678211,4.42820732134642,9.50195453009368e-06,0.000313925986893693"
368,"ENSMUSG00000117712,1518.79377442362,0.7800683066323539,0.17657080157945101,4.41787826557126,9.96745300532384e-06,0.00032841271988815"
369,"ENSMUSG00000038650,3152.49181293663,0.603833801767641,0.136794652922483,4.4141623145885305,1.01401859757845e-05,0.000333201029982671"
370,"ENSMUSG00000050105,3420.4981924374297,0.579878780986309,0.13153173289015901,4.408660695366639,1.04011830524197e-05,0.00034085602035396"
371,"ENSMUSG00000116630,850.114133556055,1.15980813587971,0.263159500937133,4.407244016459741,1.0469421905432902e-05,0.00034216997722111"
372,"ENSMUSG00000063334,962.104140935047,-0.8471020677167159,0.192284647232237,-4.40545867759064,1.0556027446165199e-05,0.000344075554129965"
373,"ENSMUSG00000105637,3436.87524163986,0.563114023610986,0.128073359708991,4.39680839864353,1.09854235607496e-05,0.000357114384095169"
374,"ENSMUSG00000035239,3480.55043742102,-0.593699392849699,0.135164111338479,-4.39243366431014,1.1208883598791301e-05,0.00036340695145094704"
375,"ENSMUSG00000101391,1251.39404631914,-0.8442300360293779,0.19231653158288,-4.38979441382838,1.1345787362967699e-05,0.00036686724138021697"
376,"ENSMUSG00000020828,4162.211015967279,-0.549609304007281,0.12522190013203902,-4.38908292740928,1.13829660147496e-05,0.000367093105589722"
377,"ENSMUSG00000117819,3680.4890082512798,0.588839882256251,0.134203464452672,4.38766528612167,1.1457391729402199e-05,0.000368515790068973"
378,"ENSMUSG00000018076,3369.70045006795,-0.5822717377385109,0.132734443196736,-4.38674185626019,1.1506121094866198e-05,0.000369106649792567"
379,"ENSMUSG00000082369,2726.45911634185,0.655929701588044,0.149698871922926,4.3816609514983895,1.1777798996229302e-05,0.00037682757946356897"
380,"ENSMUSG00000069516,1326.02003789029,0.754887230385843,0.17245802265112803,4.37722304118569,1.20200953645998e-05,0.00038357039223833303"
381,"ENSMUSG00000096372,274.082303958767,1.62885793442994,0.37282739774028706,4.36893303523957,1.2485504101950698e-05,0.000397378949925438"
382,"ENSMUSG00000079263,86.624104072182,-2.58857089302159,0.593000460433318,-4.36520890916352,1.27001323438527e-05,0.00040315459278475495"
383,"ENSMUSG00000062588,3568.18683064364,0.555513833868548,0.12730318543975,4.36370725484682,1.2787667553158301e-05,0.000404876203414841"
384,"ENSMUSG00000026826,875.8143329930231,-0.923058729016869,0.211705137108285,-4.3601149297796,1.29994150163588e-05,0.000410511396802314"
385,"ENSMUSG00000034209,3527.2157181943,-0.5534474842929821,0.127275361427627,-4.348425948942911,1.371180999777e-05,0.000431886492105928"
386,"ENSMUSG00000040740,410.65383958943397,1.2108372377813998,0.27877709530818,4.34338852854053,1.4030168266429002e-05,0.00044077205628745097"
387,"ENSMUSG00000103959,92295.2794515493,-0.40588519583040295,0.0934991755862957,-4.34105641344173,1.41799307926793e-05,0.000444328862312874"
388,"ENSMUSG00000114575,1394.26796553689,0.898341886796516,0.20702347436336302,4.33932378711686,1.42921814909625e-05,0.000446694968038875"
389,"ENSMUSG00000023224,4699.66910131254,-0.519512080642247,0.119858728955855,-4.33437001349805,1.4617813041489002e-05,0.000455700951175445"
390,"ENSMUSG00000079524,1125.4942490702801,-0.9116881606810391,0.210536276957593,-4.33031387205862,1.4889695590795901e-05,0.000462989562641678"
391,"ENSMUSG00000024544,1711.5241595527802,0.6866665338851689,0.15859493964756902,4.3296875386509,1.49321060067678e-05,0.000463123838852763"
392,"ENSMUSG00000106453,912.704182618837,-0.8607951228136641,0.19890142524027601,-4.3277473842825005,1.50642103511404e-05,0.00046603223778413495"
393,"ENSMUSG00000104784,1367.98669602746,-0.738329235015482,0.17095350501585402,-4.31888913273238,1.56816529252974e-05,0.00048390237630905193"
394,"ENSMUSG00000093465,859.656283977473,0.9874133198097479,0.22876312104064603,4.316313378301509,1.58656695776421e-05,0.000488341292974613"
395,"ENSMUSG00000107682,4499.11184138746,-0.634567421998683,0.147690374893845,-4.296606481328181,1.7343267780953e-05,0.000532134665370937"
396,"ENSMUSG00000043648,796.1942278611141,1.00336908086793,0.233548677033512,4.29618824483408,1.73760044540436e-05,0.000532134665370937"
397,"ENSMUSG00000088015,6639.90679127795,-0.481010054962262,0.112033340484154,-4.29345454561625,1.75914342203185e-05,0.000537378535805609"
398,"ENSMUSG00000032633,5643.02300964062,-0.494719277477836,0.115296702678461,-4.290836303077181,1.78001495607261e-05,0.000542391524710045"
399,"ENSMUSG00000055368,58975.2417456549,-0.487373616939998,0.113680178159876,-4.28723480934883,1.8091103301917198e-05,0.0005498790848617731"
400,"ENSMUSG00000097641,2859.9798048974894,-0.584670778424173,0.136454890639714,-4.28471838336594,1.82970805528035e-05,0.0005547528811994639"
401,"ENSMUSG00000026858,6119.47162156599,0.51058986316012,0.119253815058301,4.28153902590456,1.85605164017197e-05,0.000561340195054996"
402,"ENSMUSG00000058542,1429.55592016441,0.7764074128382871,0.18142279758896399,4.27954713055046,1.87273979337364e-05,0.0005649818959760981"
403,"ENSMUSG00000025759,2317.12411832236,0.6475423364381271,0.15142707997622198,4.27626509432665,1.90054895589439e-05,0.000571952331825843"
404,"ENSMUSG00000093672,385.279996967847,1.37433547405969,0.321565516428599,4.27388946838411,1.92092288811851e-05,0.000575235972259725"
405,"ENSMUSG00000003813,632.7407360547701,0.974498201551489,0.227995033355263,4.2742080264223095,1.9181788317812197e-05,0.000575235972259725"
406,"ENSMUSG00000006007,782.073433002776,0.9630050111876891,0.225780199378351,4.26523235358622,1.9969427183346898e-05,0.00059560590256709"
407,"ENSMUSG00000055067,103.852045785895,-2.28642711410263,0.536086851916849,-4.2650311342783604,1.99874328217941e-05,0.00059560590256709"
408,"ENSMUSG00000115296,4769.20676665948,-0.5076388481657489,0.1190458874213,-4.26422835061266,2.0059422031157602e-05,0.000596289616270939"
409,"ENSMUSG00000090128,6590.91002753337,0.491129261794771,0.115223864960377,4.2623918401249705,2.02250397826804e-05,0.000597698308039084"
410,"ENSMUSG00000029149,11493.869303296899,0.45589665551236397,0.10696604449595,4.262068936555161,2.02542937088421e-05,0.000597698308039084"
411,"ENSMUSG00000098823,259.615721558445,1.4815093515891102,0.347558201805296,4.26262232884684,2.02041829297076e-05,0.000597698308039084"
412,"ENSMUSG00000079477,1722.5220279712698,0.692156530704315,0.162470972008105,4.26018581749967,2.04257019271161e-05,0.000600816350555859"
413,"ENSMUSG00000066441,374.36448462177594,1.26948333567942,0.298013092534658,4.259824039548819,2.0458790025507896e-05,0.000600816350555859"
414,"ENSMUSG00000105990,1288.1665589447198,0.7497986075513772,0.176351791866866,4.25172094717034,2.121340830069e-05,0.0006214761882404549"
415,"ENSMUSG00000108506,8580.15160826192,0.513009036024615,0.12069413994147801,4.25048835240353,2.13304928629616e-05,0.000623404164009344"
416,"ENSMUSG00000020913,549.92158267667,1.1363407416241398,0.267522556918087,4.24764459010489,2.16029741504322e-05,0.000629853620433944"
417,"ENSMUSG00000020733,11828.4917496433,0.504886131026008,0.11892705021894699,4.24534309138673,2.18259199124164e-05,0.0006348314217587519"
418,"ENSMUSG00000040957,381.503819028154,-1.45235880661175,0.342190924850328,-4.24429375865828,2.19282939069628e-05,0.0006362868671142111"
419,"ENSMUSG00000086984,207.19871212485,1.62831482003204,0.38369880778708204,4.24373176821442,2.1983310059688698e-05,0.000636364485013559"
420,"ENSMUSG00000106153,2500.50169957558,0.59941989905814,0.141281548201382,4.24273308644472,2.20814005178994e-05,0.0006376856710133519"
421,"ENSMUSG00000036009,117.491863073505,2.27338718856401,0.535902453394811,4.24216604003707,2.2137281055437697e-05,0.000637784509649316"
422,"ENSMUSG00000001552,44381.5631415215,-0.41428130809621605,0.0976729893005649,-4.24151355520988,2.22017478113678e-05,0.000638129668772127"
423,"ENSMUSG00000096111,4927.62637007001,-0.502551995954324,0.11857765713485001,-4.238167696152121,2.2535142265979396e-05,0.000644664140399475"
424,"ENSMUSG00000087632,5165.67104991045,0.50101107189192,0.11820809977931698,4.23838191145326,2.2513655034116896e-05,0.000644664140399475"
425,"ENSMUSG00000034931,3710.73695411886,0.6457044715137811,0.15247522750146802,4.23481559657005,2.2873933231300698e-05,0.000652819906634165"
426,"ENSMUSG00000087966,43574.1680465942,-0.40313487949440596,0.0952395141272281,-4.23285317222291,2.30745157536102e-05,0.000657002254174222"
427,"ENSMUSG00000109427,851.243976698647,-0.8611355448419822,0.20354155284775197,-4.2307604162090096,2.3290263478169e-05,0.000661595848989671"
428,"ENSMUSG00000097010,2406.03988688022,-0.601946868261877,0.142443631262022,-4.2258601730997,2.38029768382068e-05,0.000674584131466011"
429,"ENSMUSG00000025793,247.693193865363,1.6200459642684901,0.38360181271343297,4.2232489800008794,2.4080554442500398e-05,0.0006808636765393481"
430,"ENSMUSG00000026458,16436.948948172,0.508928278309562,0.12069602737627802,4.21661167623144,2.48000496692517e-05,0.000698700989950044"
431,"ENSMUSG00000009281,8012.46445641038,-0.48859273257683894,0.1158798785345,-4.21637249500029,2.4826355293503798e-05,0.000698700989950044"
432,"ENSMUSG00000092014,14176.3986783439,-0.497121463808983,0.11794413660007101,-4.2148891682054295,2.49900882011451e-05,0.000701684739837232"
433,"ENSMUSG00000115394,257.161659198831,1.43881726769467,0.341524399997101,4.21292671243074,2.52082874137453e-05,0.000706180549254183"
434,"ENSMUSG00000015341,3471.37772406748,0.546025234866219,0.129643421375238,4.21174656665231,2.5340375387238802e-05,0.000708248928639194"
435,"ENSMUSG00000061486,1379.78155899986,-0.7269347219972271,0.173042241520309,-4.20090907058616,2.65845355547158e-05,0.000741318310262007"
436,"ENSMUSG00000025068,1408.3749700653198,0.7053861723548481,0.168008778100598,4.19850784184911,2.68679550807013e-05,0.000747507088950038"
437,"ENSMUSG00000053801,5619.39597887739,-0.535951809584757,0.12768126182906697,-4.19757607269156,2.6978704646589398e-05,0.000748874637199166"
438,"ENSMUSG00000105045,3300.06133329596,0.5446964219144651,0.129928093116959,4.19229135783697,2.761510175049e-05,0.000764793638001042"
439,"ENSMUSG00000095872,11484.1731135539,-0.43936647375218396,0.104875433677851,-4.18941269984921,2.79677350725937e-05,0.0007727993704831679"
440,"ENSMUSG00000109362,6425.019386658989,-0.480298031541503,0.114729435651279,-4.18635399725465,2.83471130534607e-05,0.00078150612359178"
441,"ENSMUSG00000031928,3814.09391254396,0.531345558560386,0.126951280612842,4.18542889835677,2.84628154743112e-05,0.0007829206120739259"
442,"ENSMUSG00000117772,6071.98864566458,-0.531537312888388,0.12706828031953502,-4.1830841776700405,2.8758084792697496e-05,0.000789256873385138"
443,"ENSMUSG00000021690,973.1292438171471,0.807841771267617,0.193172621759208,4.18196825156,2.8899633226272997e-05,0.0007905960825817269"
444,"ENSMUSG00000031610,1177.5319730697802,-0.8886178543399559,0.212502847757123,-4.18167503974154,2.8936935083802302e-05,0.0007905960825817269"
445,"ENSMUSG00000113580,6584.95330749995,0.46911210739185794,0.112276178404931,4.17819802968335,2.9382777486064696e-05,0.000800350772638109"
446,"ENSMUSG00000026894,4276.53540898817,0.521048640153693,0.124716441154658,4.17786648921094,2.94256288344493e-05,0.000800350772638109"
447,"ENSMUSG00000050957,339.55712602016604,1.3451573125870002,0.322127356221953,4.17585556335103,2.9686814940383398e-05,0.000805652446529423"
448,"ENSMUSG00000082755,398.255284520932,-1.1824691096300701,0.283207787877224,-4.1752704559900495,2.9763223619470698e-05,0.000805927110836359"
449,"ENSMUSG00000077617,7702.7872336868795,0.509265959321609,0.12217552351129901,4.16831411632551,3.0686086131831394e-05,0.000827686106577425"
450,"ENSMUSG00000108446,852.37903706015,-0.8543010676424692,0.20495737897603603,-4.16818887863684,3.07029473652261e-05,0.000827686106577425"
451,"ENSMUSG00000035673,305.955270094812,1.3348701726599799,0.320421801174528,4.16597799452759,3.10020607872978e-05,0.000833900564274264"
452,"ENSMUSG00000067870,235.83421807585097,1.5292107796737,0.36719484899696403,4.16457579361727,3.1193199196971e-05,0.000835345629596418"
453,"ENSMUSG00000040414,111.230730706513,2.14455788795241,0.5149278889055741,4.16477323166636,3.11662182239561e-05,0.000835345629596418"
454,"ENSMUSG00000093933,6659.46183569329,-0.477489478350219,0.114860221707857,-4.157135266242991,3.22263197802058e-05,0.000859227183964346"
455,"ENSMUSG00000032114,1132.72104273373,-0.7539123820804009,0.18135022112005103,-4.1572178816441605,3.22146721643025e-05,0.000859227183964346"
456,"ENSMUSG00000056696,4690.36856432261,-0.495673793282476,0.119420270416152,-4.15066714850978,3.3150756928613896e-05,0.000881940706210257"
457,"ENSMUSG00000077844,18103.4747032296,0.419494136205739,0.10109601862008599,4.14946248063613,3.33256902899669e-05,0.0008846588265183789"
458,"ENSMUSG00000063885,1640.79227762213,-0.669817983229743,0.161451973867939,-4.148713497783721,3.3434893976642996e-05,0.000885624054396569"
459,"ENSMUSG00000110922,2360.13118021547,0.614855008763443,0.148340232536129,4.1448971614204,3.39966247635495e-05,0.0008985455736418141"
460,"ENSMUSG00000020994,3769.5696162312797,0.533132589290761,0.128882969829447,4.13656350405537,3.5254582072583395e-05,0.000929772687285183"
461,"ENSMUSG00000093677,544.000311802995,1.1060069611066201,0.26747499763488897,4.13499194648597,3.54967083448218e-05,0.0009341319914639471"
462,"ENSMUSG00000057054,2367.41225051681,-0.5986252802628349,0.145081326702977,-4.12613596709378,3.68909211800242e-05,0.0009687253125415419"
463,"ENSMUSG00000110320,7649.8327980638205,0.487944340679435,0.11847290833496402,4.11861536563152,3.8115573725226e-05,0.000998726606360556"
464,"ENSMUSG00000109236,616.18566228909,-0.9795662824161341,0.23837341565315398,-4.109377212773819,3.9672758841929e-05,0.00103620514538974"
465,"ENSMUSG00000110486,527.120204422462,1.03691028273223,0.252343422303631,4.10912348444166,3.9716367638725104e-05,0.00103620514538974"
466,"ENSMUSG00000099762,2019.0339472733801,-0.72782283654256,0.177394659837271,-4.10284524466638,4.08100232119743e-05,0.0010624588055914"
467,"ENSMUSG00000112991,3511.8074965123305,0.522616034763633,0.12745344581131,4.10044649194772,4.12353775194281e-05,0.00107123871769489"
468,"ENSMUSG00000110504,3830.70879655332,0.5259048803747479,0.128289321804385,4.0993659719913795,4.1428349844508e-05,0.0010739570946898301"
469,"ENSMUSG00000029477,615.685009644905,-0.9589126719604408,0.233973425668316,-4.098382836518399,4.16046743005746e-05,0.00107623325563061"
470,"ENSMUSG00000115161,518.981117525681,-1.23031339817994,0.300254019582552,-4.0975751128676405,4.1750071383253006e-05,0.00107770141799913"
471,"ENSMUSG00000034239,528.385748686262,1.15133610114775,0.281352123969043,4.09215357931485,4.2738543296434706e-05,0.00110056928039124"
472,"ENSMUSG00000075069,5903.33764394975,-0.47568345524789707,0.116254898012797,-4.0917282917020605,4.28170151032289e-05,0.00110056928039124"
473,"ENSMUSG00000036109,982.5796720150689,0.976456908189673,0.23885396065633302,4.08809175910889,4.34936125662364e-05,0.0011156019864563302"
474,"ENSMUSG00000099193,308.605725715858,1.33094728811075,0.325758628728014,4.08568544540995,4.39468833761127e-05,0.00112167205970604"
475,"ENSMUSG00000076217,296.52269823794103,1.39211431850673,0.340756172711265,4.0853678670886895,4.4007038368134706e-05,0.00112167205970604"
476,"ENSMUSG00000030869,5773.6157681821705,-0.46888209734488207,0.11475176908022199,-4.086055501393529,4.387688657417871e-05,0.00112167205970604"
477,"ENSMUSG00000107798,2211.66062345892,0.619750597806934,0.151818004098564,4.08219434504341,4.4612465219877296e-05,0.0011347245860737802"
478,"ENSMUSG00000115248,372.90317113402705,1.29475256830107,0.317370388555562,4.07962625055803,4.51081663853085e-05,0.0011449375509657198"
479,"ENSMUSG00000106361,7867.208357030971,0.456503475825689,0.11203927310517998,4.07449515847122,4.61142725412539e-05,0.00116560774543984"
480,"ENSMUSG00000040121,626.864635863712,1.03806386138012,0.254756986119291,4.0747218641299305,4.60693742733165e-05,0.00116560774543984"
481,"ENSMUSG00000024437,915.1057672528771,0.7969687586097529,0.195934715831748,4.06752195610971,4.75157327649239e-05,0.0011985399978339099"
482,"ENSMUSG00000085459,662.202014080332,1.12607219004435,0.27711678649681104,4.06352933100753,4.8336245207613396e-05,0.00121671235866286"
483,"ENSMUSG00000058656,1285.7977825555301,0.7145693503485641,0.176067052246087,4.058506922407149,4.93874697498822e-05,0.0012406050768989"
484,"ENSMUSG00000097253,4018.8535840262703,0.513565352051849,0.126907894976842,4.04675652484476,5.1932207981414395e-05,0.00130183873121245"
485,"ENSMUSG00000115071,408.93821981632993,1.16184960468039,0.287608950382515,4.03968514587307,5.3523003230342496e-05,0.00133895611784877"
486,"ENSMUSG00000085786,9139.248322057421,0.441178762906959,0.109293299067243,4.03664970013873,5.4219933451132596e-05,0.00135110945637207"
487,"ENSMUSG00000089239,913.410017786872,1.0175799047151801,0.252098756794799,4.03643364867307,5.42698646611125e-05,0.00135110945637207"
488,"ENSMUSG00000114540,566.899873363395,-0.97468730887596,0.24154845046277199,-4.035162746888259,5.45644631583061e-05,0.00135110945637207"
489,"ENSMUSG00000107327,454.788928192165,-1.0714664612121099,0.26548418469099,-4.03589563144502,5.43943941058636e-05,0.00135110945637207"
490,"ENSMUSG00000025213,1685.4412882624201,-0.7333318644748771,0.18172942824347696,-4.03529506235158,5.453372156015179e-05,0.00135110945637207"
491,"ENSMUSG00000084157,7518.14834422759,-0.44293350581309204,0.10987598933036,-4.03121290204124,5.5489749653966795e-05,0.00136872138884892"
492,"ENSMUSG00000116097,7331.77662794734,-0.446435326267016,0.11074596026394098,-4.03116578882902,5.55008755307218e-05,0.00136872138884892"
493,"ENSMUSG00000037772,3208.4326817353303,-0.539089872849506,0.133869979718527,-4.02696612028318,5.6501170066588795e-05,0.00139056928273196"
494,"ENSMUSG00000066456,324.362183242311,1.26307339167771,0.313997293099276,4.02256140239516,5.75686394225666e-05,0.00141397882444356"
495,"ENSMUSG00000049235,3775.35690954831,0.5398198856103811,0.13422444274453502,4.02177036143709,5.77623576907656e-05,0.00141587650162163"
496,"ENSMUSG00000114005,904.9376890628081,-0.865779594096037,0.21534390592310101,-4.02045087082801,5.808686263486421e-05,0.0014209659475144401"
497,"ENSMUSG00000024082,1864.04001219203,-0.611007239837504,0.152005663972445,-4.01963468906175,5.8288451328966396e-05,0.00142303411899111"
498,"ENSMUSG00000064906,3957.2822818696295,-0.501635879871159,0.124860399272448,-4.01757388887231,5.88004008452796e-05,0.00143265585867116"
499,"ENSMUSG00000108089,164.612579060171,1.7793632409664601,0.44317939821585794,4.01499539042152,5.94469566270807e-05,0.00144551219734409"
500,"ENSMUSG00000102051,116.89684699410299,2.74358445312038,0.6836448033268809,4.01317239561983,5.9908126836228894e-05,0.00145381837539894"
501,"ENSMUSG00000106053,253.890998881444,-1.37637604130088,0.34312226048749395,-4.01132832170485,6.0378074851456397e-05,0.00145939688676741"
502,"ENSMUSG00000089555,31125.4492110173,-0.414489433637652,0.103319503626967,-4.0117249801562895,6.02766957899019e-05,0.00145939688676741"
503,"ENSMUSG00000032174,338.26759027476396,-1.30907285284638,0.326441616201919,-4.01012857391523,6.068569327442371e-05,0.00146392194212389"
504,"ENSMUSG00000109460,1281.5324119454401,0.704615631275072,0.17590148705487,4.00574004843562,6.182361162156209e-05,0.00148547721362639"
505,"ENSMUSG00000063751,1553.62787051443,0.6467684002127471,0.161452326407666,4.0059404197104005,6.17712194081869e-05,0.00148547721362639"
506,"ENSMUSG00000032577,9072.44379055527,0.442620990025929,0.11053244674471001,4.00444397153556,6.216352172686011e-05,0.00148776397077789"
507,"ENSMUSG00000020380,4353.88196230017,0.48573732758295096,0.121288321038187,4.00481533114816,6.20659482610391e-05,0.00148776397077789"
508,"ENSMUSG00000086679,1257.80095999488,-0.709673631197219,0.17730464917150304,-4.002566399208,6.26590746498631e-05,0.00149667785774663"
509,"ENSMUSG00000075045,568.517352939215,0.97609008733401,0.243928699703798,4.00153851727686,6.293194812714351e-05,0.00150024828496041"
510,"ENSMUSG00000022579,844.935820087708,-0.811903589439968,0.20317566550078797,-3.99606708529185,6.44034904851771e-05,0.00153232414348098"
511,"ENSMUSG00000118183,746.7420326360029,0.850498282162011,0.21296806403493,3.99354845063772,6.509177036572021e-05,0.00154300032018273"
512,"ENSMUSG00000101132,220.31583305609502,1.5520009618525001,0.38863210558274897,3.99349652166614,6.510603423702421e-05,0.00154300032018273"
513,"ENSMUSG00000034501,948.553264977784,-0.8459856536436651,0.21227583782614498,-3.98531298854904,6.73912361266235e-05,0.0015940518459678801"
514,"ENSMUSG00000108940,650.505383248823,0.958148415257908,0.24063944291081,3.9816765018569,6.84308765922824e-05,0.0016155001895319801"
515,"ENSMUSG00000090691,220.67753250516202,1.5585702964938999,0.391516704612395,3.9808526127560597,6.86685188783255e-05,0.00161796870643931"
516,"ENSMUSG00000039089,2454.55911376519,-0.559934885739244,0.140708704145499,-3.97939053692261,6.909216304851011e-05,0.0016248017762935901"
517,"ENSMUSG00000091079,1372.0671751808,-0.6720254919547801,0.16896361174196803,-3.9773385821147103,6.96909000421811e-05,0.00163571807473521"
518,"ENSMUSG00000078648,40095.9282077383,0.44056392881821105,0.110898985654363,3.9726596796052798,7.107455975915e-05,0.0016649797640688698"
519,"ENSMUSG00000022489,2480.9454675208603,-0.598324251939181,0.15062862759126902,-3.97218152689232,7.12174149559197e-05,0.00166511794429629"
520,"ENSMUSG00000080731,8919.548646739358,0.43577408280847496,0.109810430932074,3.96842157078897,7.23502605713524e-05,0.0016883579040815801"
521,"ENSMUSG00000053332,25130.301583316497,0.3873796972188421,0.0976428922243191,3.96731076266052,7.26881865248195e-05,0.00169235277133022"
522,"ENSMUSG00000085657,462.68082988615697,1.1680682750993,0.294450347261675,3.9669448039782704,7.279984367541579e-05,0.00169235277133022"
523,"ENSMUSG00000089125,268.447712265143,1.4006983459814901,0.353177348124803,3.9659914584513998,7.30914798861165e-05,0.00169553781454259"
524,"ENSMUSG00000024131,3932.3539089221704,-0.49638268165438704,0.12517258501804102,-3.9655862470432,7.32157717251898e-05,0.00169553781454259"
525,"ENSMUSG00000113903,3260.6506102581297,-0.5312637545227751,0.134097334168777,-3.96177715102165,7.43939606033807e-05,0.0017158327260392"
526,"ENSMUSG00000040424,1991.83748304124,-0.591527748139292,0.149323377843365,-3.96138740418652,7.45155189462657e-05,0.0017158327260392"
527,"ENSMUSG00000082987,3911.8128537088,-0.49194308705916495,0.124179987735256,-3.9615327399448503,7.44701681548218e-05,0.0017158327260392"
528,"ENSMUSG00000046168,3016.9376847804497,-0.5370404851132761,0.13563339890165302,-3.9595003108539597,7.510674671342701e-05,0.0017261773658636"
529,"ENSMUSG00000116991,14405.6635391941,0.4273588349563529,0.107992570218186,3.9572984890805603,7.58021864501087e-05,0.0017388735525668301"
530,"ENSMUSG00000091193,3152.6875024789197,-0.52239561271584,0.132093998532585,-3.9547263200377296,7.662231057436791e-05,0.00175437674569334"
531,"ENSMUSG00000108984,6553.8261744708,0.467792555818449,0.11841257104540899,3.9505311951976605,7.797793299574109e-05,0.00178205960406432"
532,"ENSMUSG00000112926,99.05744468064378,2.17018920839603,0.5494293912214071,3.94989646180304,7.818500665789929e-05,0.00178343960778"
533,"ENSMUSG00000109719,5264.52449024391,0.4666089731125829,0.118229553537461,3.94663566892975,7.925701978354491e-05,0.0018045072032365898"
534,"ENSMUSG00000088951,812.417609560267,-0.859459005726898,0.21803368400279605,-3.9418634311378997,8.08510105968994e-05,0.0018248266718547102"
535,"ENSMUSG00000103534,585.822888659316,0.978191599040274,0.248145882263976,3.94200214049766,8.08042552930266e-05,0.0018248266718547102"
536,"ENSMUSG00000112003,12164.5599199588,-0.44833867414400896,0.113705733778209,-3.9429733158270097,8.04776126389839e-05,0.0018248266718547102"
537,"ENSMUSG00000035202,6263.39717929227,0.45189728058019196,0.11464474197781001,3.94171832727977,8.089994868643579e-05,0.0018248266718547102"
538,"ENSMUSG00000003849,463.231785902816,1.13555095096933,0.288033234012805,3.94243030621545,8.06600929605814e-05,0.0018248266718547102"
539,"ENSMUSG00000028525,335.61726142098996,1.31610708841889,0.334034377881479,3.9400348454130296,8.146977464319409e-05,0.0018342768890962102"
540,"ENSMUSG00000115359,2450.87840274853,0.551223129894496,0.139950814172858,3.93869184078959,8.19270738435777e-05,0.00184116333417785"
541,"ENSMUSG00000080516,531.85237615064,1.02396072944202,0.260418989555676,3.9319741282657303,8.425113467699241e-05,0.0018856813525068602"
542,"ENSMUSG00000097371,4583.80543040757,-0.47177779473377707,0.119976789979228,-3.93224218463804,8.41572164953266e-05,0.0018856813525068602"
543,"ENSMUSG00000102939,1400.38683374978,0.672048292204227,0.170933938517571,3.93162585518466,8.43733061164446e-05,0.0018856813525068602"
544,"ENSMUSG00000020381,534.53287049972,0.9631049306812979,0.24500020127161398,3.9310373039799,8.45801458113524e-05,0.0018868356197695802"
