name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000081861,1895.3653305382502,4.73242245536938,0.17560559316014301,26.949155606072697,5.83576525413812e-160,5.066027817117298e-156
ENSMUSG00000063632,1320.95150232739,1.4466197107644299,0.149050341888856,9.705577943881199,2.85453916384971e-22,1.23901272406897e-18
ENSMUSG00000102370,46010.4458407657,0.600742877245688,0.0731795435839822,8.20916403443081,2.2273376924274203e-16,6.445172835987491e-13
ENSMUSG00000031610,1019.80960112931,1.3109931039083602,0.16501538159592402,7.9446721343748,1.9470507886310197e-15,4.22558697402648e-12
ENSMUSG00000042744,4120.2617302334,0.7898656754873629,0.10296475280009999,7.6712239286471,1.70362824573309e-14,2.95783936024179e-11
ENSMUSG00000110298,1046.01665387815,1.2411684914068202,0.16393710864968802,7.57100391503814,3.70350890358781e-14,5.3583601320076196e-11
ENSMUSG00000099762,1736.0517034782401,0.988051712404889,0.136071921172354,7.26124614021865,3.83540278261151e-13,4.7564473651215e-10
ENSMUSG00000104108,2788.2735124801097,0.8074111015729492,0.113277012421803,7.12775773575704,1.0201712825305e-12,1.10701336295591e-09
ENSMUSG00000087445,4087.4058123777795,0.665235224790515,0.101836863276644,6.53236169483515,6.47405734399378e-11,6.24458797813444e-08
ENSMUSG00000022831,70598.4733350124,-0.429766335990902,0.0707449654611544,-6.07486812933542,1.2408965252397e-09,1.07722227356058e-06
ENSMUSG00000028141,5939.528751347149,0.6731577716664859,0.112323569233445,5.9930233366021595,2.05975279869609e-09,1.62551945868006e-06
ENSMUSG00000112450,16026.7773423691,-0.507964815459875,0.085135702301632,-5.966531099493119,2.42350564149492e-09,1.75320437281811e-06
ENSMUSG00000113332,2272.63522177662,0.725785233799478,0.12449722026696902,5.82973043288131,5.5516985045356394e-09,3.70725343983646e-06
ENSMUSG00000113743,1467.1946578269901,-0.8973997147943079,0.15482236345876998,-5.7963184048233,6.77865100563318e-09,4.20324781285012e-06
ENSMUSG00000093224,3140.14678510805,0.626333853194838,0.11203843545800998,5.59034808576542,2.26614870283885e-08,1.3114957926229401e-05
ENSMUSG00000082392,2134.73293461198,0.6834067533026971,0.12353376739056099,5.53214532138452,3.16337644160305e-08,1.71632943059726e-05
ENSMUSG00000033565,2131.8365602967,0.67938546688046,0.12500027798231098,5.43507164821345,5.47744184191839e-08,2.7970395664525603e-05
ENSMUSG00000031386,8332.08618214087,0.513865576076594,0.0960485959243836,5.350058177645259,8.79259614959022e-08,4.24047373192182e-05
ENSMUSG00000111008,1797.93043245558,0.705292049379651,0.13571204139781,5.1969747276311296,2.02557888212873e-07,9.2547633030313e-05
ENSMUSG00000088951,807.0684026619971,0.911348514296777,0.18259418542992897,4.99111465215036,6.00318490951779e-07,0.00026056824099762
ENSMUSG00000025002,5374.81158868565,0.485619899618041,0.0995511369771451,4.87809496067864,1.07115355837003e-06,0.00044279447810525096
ENSMUSG00000115130,1864.9619931817801,0.6245914971443101,0.12978097923005802,4.8126582250325,1.48935871727181e-06,0.000587687410210754
ENSMUSG00000065555,1122.76343899339,-0.781290396836663,0.16511637470669,-4.7317560007269694,2.2258587181303297e-06,0.000840116501395192
ENSMUSG00000114096,5669.09759780989,0.45273921452180393,0.0974652674206533,4.64513386669133,3.3985600840863897e-06,0.00122928750374808
ENSMUSG00000045886,6527.65664290811,-0.46022475760508097,0.10140188797218799,-4.538621191464469,5.662324986264959e-06,0.00196618572823064
ENSMUSG00000043190,1508.40785611368,-0.6424282839284089,0.142198580417626,-4.51782487589994,6.2478123309002505e-06,0.0020860484170978897
ENSMUSG00000103778,3838.87024922762,0.467633725209861,0.10386327936766801,4.50239707485525,6.71912968170548e-06,0.00216032462099575
ENSMUSG00000015536,5968.545303780699,0.41258231788934996,0.0919557637275572,4.48674777050118,7.23186048741887e-06,0.0022421350318315397
ENSMUSG00000054957,6887.9532817635,0.41875289623499495,0.0946504085461329,4.4242059032517895,9.6797667311055e-06,0.00283648082138837
ENSMUSG00000068270,8625.4464037659,0.377651115982992,0.0854126852509834,4.421487450877719,9.802375837075341e-06,0.00283648082138837
ENSMUSG00000084157,10698.5242902663,-0.372389917348068,0.0848946837537016,-4.38649278002441,1.15192986793769e-05,0.0031258414536098
ENSMUSG00000103928,1786.0177315103501,0.683011531143131,0.15593436331960903,4.38012197313562,1.18612896582743e-05,0.0031258414536098
ENSMUSG00000025237,677.096846926192,-0.9706709858815609,0.22162799214966397,-4.37973099185987,1.1882590481410401e-05,0.0031258414536098
ENSMUSG00000110915,20871.617287704,-0.37743095276221,0.0871911309701839,-4.32877689006325,1.4993973558388502e-05,0.00382831424883444
ENSMUSG00000052426,3167.3295810134996,0.470407825010465,0.109027266140409,4.31458883326174,1.59900227319874e-05,0.00396598249532521
ENSMUSG00000081894,12884.0722865393,0.354593704951735,0.0836329258681159,4.23988161685158,2.23637697204017e-05,0.0052470239173731704
ENSMUSG00000051455,2117.69368462095,-0.558644848319429,0.131703225001795,-4.24169452427467,2.2183849835285102e-05,0.0052470239173731704
ENSMUSG00000107883,1396.0491720429998,-0.631227998144519,0.14955689508837602,-4.2206546062053105,2.43593923476251e-05,0.00542215089665984
ENSMUSG00000007033,30655.515026272,0.317077143976592,0.0750987502301889,4.222136094205339,2.4199791119455898e-05,0.00542215089665984
ENSMUSG00000098273,6296.88648402837,-0.394376237486637,0.0950410672308242,-4.14953502709333,3.33151308407302e-05,0.007230216270709479
ENSMUSG00000027472,2233.2880730716697,-0.515452782785798,0.12441216346510699,-4.1431060149545695,3.4263345634470196e-05,0.007254636669581359
ENSMUSG00000103291,1606.56781268709,0.5602867500146429,0.136988961479533,4.090013851943491,4.3134742707435996e-05,0.00891554051055362
ENSMUSG00000078813,8147.8585325546,-0.354145698646802,0.08853203911449699,-4.0001981450895,6.32894690744e-05,0.0127771135124388
ENSMUSG00000116715,5597.38195181162,0.473660208123582,0.11938761211913301,3.96741504177948,7.26563997322884e-05,0.0140162268016888
ENSMUSG00000044294,9085.49306978409,-0.343393979544768,0.0864759014025766,-3.9709788967234303,7.15779201526293e-05,0.0140162268016888
ENSMUSG00000074448,5626.7320266082,0.36915977620461704,0.0932210265873028,3.96004838950035,7.4934577731107e-05,0.0141414580279074
ENSMUSG00000053129,8206.00808873338,0.34958542446241303,0.0886224424409865,3.9446602331593597,7.9913204096614e-05,0.0147601388247384
ENSMUSG00000035576,891.9765853531669,0.724451485391336,0.18481262750640803,3.91992416950091,8.857683478642191e-05,0.0160194896412693
ENSMUSG00000070392,2143.3026201564103,-0.485210677625329,0.12425991155292099,-3.9048046273450203,9.43015378887249e-05,0.0166849270467181
ENSMUSG00000107422,8185.09799242155,0.34348964867817106,0.0880690131821752,3.9002327409715,9.61002594558123e-05,0.0166849270467181
ENSMUSG00000116930,1218.20174630321,0.723300352913616,0.18589891112234,3.8908261944450597,9.99034759533226e-05,0.0170051387206038
ENSMUSG00000110035,7193.52166657478,-0.341262136780971,0.0888061991458872,-3.84277381605264,0.00012165157227694399,0.0203087942103106
ENSMUSG00000099051,2889.8168167823496,-0.43722819613608505,0.114317393077554,-3.82468655351041,0.000130938567220021,0.0210495870747593
ENSMUSG00000001025,7619.90694583563,0.338554025503216,0.0884988249163253,3.82552000914492,0.000130496334067538,0.0210495870747593
ENSMUSG00000028407,3074.3325259157,-0.4203727806568279,0.110450609866277,-3.80597971496741,0.00014124395948443,0.0222934329506243
ENSMUSG00000080609,3629.5841040552,-0.384371151332675,0.10515253537591601,-3.65536741419086,0.000256813909152218,0.0398107418812573
ENSMUSG00000062014,7104.22225700881,0.37675242018601096,0.103957325493517,3.6241065109885495,0.000289962101910061,0.0433993277014007
ENSMUSG00000078598,753.484224986006,-0.6941707515292379,0.191493581530952,-3.62503404019856,0.000288923392980223,0.0433993277014007
ENSMUSG00000055015,2346.15953386436,0.440274561012038,0.12194159428118302,3.61053636872106,0.000305564449797877,0.0449594065880571
ENSMUSG00000084478,1448.5221703139498,-0.513110721773352,0.142523146826863,-3.6001922017388397,0.00031798204444430497,0.0460067021303502
ENSMUSG00000091248,1834.43366912018,-0.474756149225312,0.132123471136602,-3.5932763886778702,0.000326545891025719,0.0464712275408896
ENSMUSG00000082329,1070.4058648457699,0.571356046530125,0.16043400117356102,3.56131519721944,0.00036900178611248797,0.0516662016974598
ENSMUSG00000028645,24184.787994894,0.265015899352603,0.0749454834727949,3.5361156813245898,0.000406056841709457,0.0559520546488857
ENSMUSG00000039672,5895.69597176284,-0.35153877005671,0.0995333386456973,-3.5318695709390497,0.000412632824080485,0.055969774153792
ENSMUSG00000005615,2796.6408839311894,-0.41563678468749105,0.118310070349496,-3.5131141707521003,0.00044288712499642195,0.0591492789552914
ENSMUSG00000113711,5492.6336658615,0.331702391637266,0.0946060408946182,3.50614388363159,0.000454649375581167,0.0598001701427289
ENSMUSG00000106623,1538.38495720306,-0.488032583722383,0.140491168807298,-3.47375986594419,0.000513220121065063,0.0639892794400313
ENSMUSG00000115167,3128.41771584314,-0.382201769821972,0.110071046955098,-3.47231883764934,0.000515983131068101,0.0639892794400313
ENSMUSG00000056648,535.120588086725,0.842795280691185,0.24271641294976504,3.4723456500060297,0.000515931595038203,0.0639892794400313
ENSMUSG00000088478,2728.28662009054,0.39706153544996003,0.114213205054456,3.47649411695121,0.000508015373944655,0.0639892794400313
ENSMUSG00000114922,27103.3688996508,0.25700872617229203,0.0744456346515915,3.4523008283172403,0.000555827656538766,0.0679597167100426
ENSMUSG00000110299,1888.4473204492801,-0.44589271747198106,0.129329037526691,-3.44773862080245,0.000565300810904338,0.0681580047147299
ENSMUSG00000077569,3564.0218853526794,-0.37577120422182503,0.10918198741258,-3.4416959530316205,0.000578079609819842,0.0687439601759733
ENSMUSG00000117772,5513.76127155656,0.320672803863443,0.0939207644242042,3.4142908208783997,0.0006394827698568861,0.0750182422314545
ENSMUSG00000117386,4666.3597522611,0.33578601410985304,0.0998104252101848,3.36423788800359,0.000767553531406374,0.0883793494161236
ENSMUSG00000034422,1531.5592572951,0.551641923499391,0.164080397030412,3.3620221152752596,0.0007737392645577,0.0883793494161236
ENSMUSG00000035161,3427.02413308872,-0.37442758646580604,0.11183182306861099,-3.34813093618342,0.000813585629518279,0.0917238551928335
ENSMUSG00000104261,28707.054255444502,0.248211889213018,0.0742597032857181,3.34248425768696,0.000830320649054494,0.0924104301851547
ENSMUSG00000086013,5162.09093192061,0.340899190425752,0.102329389226005,3.33139084484167,0.000864131821018253,0.0946865001996496
ENSMUSG00000096238,10425.6233777778,0.27583094113356205,0.0828649627957227,3.32867996107759,0.000872586109431168,0.0946865001996496
ENSMUSG00000070337,16461.3153597876,-0.287297506941682,0.086407720586004,-3.32490551762358,0.000884485032285353,0.0947927724107303
