name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000037681,11772.5962972371,-1.2920782095324,0.075869005347907,-17.030382876477802,4.888334288523129e-65,1.7966066255701497e-62
ENSMUSG00000084124,5394.72822311757,-1.49963317383302,0.0881256032830706,-17.016997534938902,6.144150305004389e-65,2.1936372060381397e-62
ENSMUSG00000091305,7658.67991504629,-1.3797593434963,0.0815075917394244,-16.9279856520276,2.7979233917415294e-64,9.711902973111696e-62
ENSMUSG00000028683,8091.6847024416,-1.4076888516454,0.08553717625005001,-16.4570414100451,7.466162018479319e-61,2.5215448806193896e-58
ENSMUSG00000071657,2983.7985301433196,-2.00043214322849,0.12187908826420502,-16.4132516227232,1.5374613569472596e-60,5.055820293792889e-58
ENSMUSG00000085106,3302.0485011438695,-1.7256968334213603,0.10559534521655198,-16.342546443523098,4.9156322565709894e-60,1.5750189917464398e-57
ENSMUSG00000019027,3258.7324074768394,-1.81344018860556,0.111232288067354,-16.3031815681745,9.368582080953469e-60,2.9267450420898594e-57
ENSMUSG00000058927,3438.90769319461,-1.8069016347913998,0.11188390134367698,-16.1497911057025,1.1394691515795799e-58,3.472879638570339e-56
ENSMUSG00000097743,2562.36591180151,-1.85843675410319,0.115319060955195,-16.1156077643161,1.9820565702857096e-58,5.897090214831018e-56
ENSMUSG00000086502,3229.5045442584697,-1.7873737988141,0.11154863450866802,-16.0232691927323,8.790455611181239e-58,2.5545472864493193e-55
ENSMUSG00000088512,4462.90829298096,-1.7221424293539198,0.107958972953752,-15.951823014208,2.767003850893269e-57,7.85829093653689e-55
ENSMUSG00000106528,14982.223890898898,-1.17119109400742,0.0734432777274281,-15.9468794183464,2.9949268425420294e-57,8.316579072090038e-55
ENSMUSG00000081077,3917.85966903464,-1.56287680440319,0.0980200342699397,-15.944462946208999,3.1130484332111095e-57,8.456663743783918e-55
ENSMUSG00000038115,4806.00634916117,-1.46552692272358,0.0921988601237743,-15.895282444448302,6.83198404018584e-57,1.8164355865140897e-54
ENSMUSG00000099424,15370.4715756037,-1.13967486835539,0.0722581723956883,-15.772262576951098,4.828845162137098e-56,1.25710935720969e-53
ENSMUSG00000080186,6647.796094226379,-1.33420759673856,0.0846848475039736,-15.754974308431699,6.348515943108709e-56,1.6190011270425797e-53
ENSMUSG00000115388,4575.7209690732,-1.6057643416504899,0.10200331979194699,-15.7422752997228,7.760237823191258e-56,1.93943863677196e-53
ENSMUSG00000109728,2493.02168894818,-1.9333704799018703,0.12289872222435001,-15.7314123768717,9.213280006248558e-56,2.2574342540800394e-53
ENSMUSG00000102356,3554.2826731391706,-1.6597750862560299,0.105609927693542,-15.7160895997614,1.1734629123732297e-55,2.81992164481075e-53
ENSMUSG00000033633,2084.31779824881,-2.03963225842517,0.12996486081331599,-15.6937209462713,1.6697429688997497e-55,3.936812856485139e-53
ENSMUSG00000100843,5314.26157214648,-1.6275323061231002,0.104209921253048,-15.6178249302295,5.505180349159678e-55,1.2739395119092497e-52
ENSMUSG00000093484,2125.1130433878197,-2.26658266292737,0.145603891835518,-15.566772524788101,1.2243090034996499e-54,2.7816300559511995e-52
ENSMUSG00000111981,6548.12925230079,1.30127991450151,0.0836975220571214,15.5474126654958,1.6566443687471595e-54,3.69668357711866e-52
ENSMUSG00000055210,5172.49178614344,-1.48855398417265,0.0964929808609315,-15.4265519718786,1.0851483667741999e-53,2.3789498230193796e-51
ENSMUSG00000035640,34198.6415090171,-1.07816882958755,0.06991013142889099,-15.422211452773599,1.1606098893957197e-53,2.5005139961877395e-51
ENSMUSG00000108214,5709.2625871748205,-1.58026237553199,0.103770643319849,-15.2284145590309,2.2907948172337397e-52,4.851825768839459e-50
ENSMUSG00000065674,5997.0572589800295,-1.43972459893417,0.0951311294243215,-15.134106024458498,9.648289654695649e-52,2.0094171254179497e-49
ENSMUSG00000057229,3445.14928090617,-1.6269089851415401,0.108004205860491,-15.0633854689235,2.8197011809291194e-51,5.683062251111329e-49
ENSMUSG00000082738,2526.71103680041,-2.0597528593150702,0.136729746966956,-15.0644092087208,2.7763636455017594e-51,5.683062251111329e-49
ENSMUSG00000097790,5135.13732968163,-1.52160782535099,0.101256739037597,-15.0272252475562,4.8698110121636595e-51,9.65923149333287e-49
ENSMUSG00000087545,16225.8410267523,-1.05841455920344,0.0704821328965316,-15.016778234523699,5.701216618286979e-51,1.1131625447205299e-48
ENSMUSG00000081161,2785.0686634850395,-1.7093953554557197,0.114091601354181,-14.982657226005198,9.532815239254319e-51,1.83264706507265e-48
ENSMUSG00000109398,5339.70430485958,1.42438884711043,0.0952297287013198,14.957396881575699,1.3937189666500598e-50,2.6387745768574396e-48
ENSMUSG00000103560,2508.94555639882,-1.7007880253374699,0.114612741919271,-14.8394323079317,8.144224240310148e-50,1.51895859861068e-47
ENSMUSG00000023262,9370.051752735699,-1.4235931471460301,0.0962695519585314,-14.7875742452738,1.76190042235954e-49,3.2377511290889497e-47
ENSMUSG00000032083,2861.2334808256896,-1.62954994080579,0.11035537061356801,-14.7663854667481,2.4131193041361498e-49,4.37019403253411e-47
ENSMUSG00000115221,12126.015134917,1.0934625712614598,0.0741781889419496,14.7410254531448,3.5140803244506e-49,6.27313539061923e-47
ENSMUSG00000078700,14632.3671750679,-1.0837551990677,0.0735503485275159,-14.734875099364901,3.84908328896115e-49,6.77438658857162e-47
ENSMUSG00000086389,14063.1106925668,-1.08197153665302,0.073442526365952,-14.732221101187802,4.00328924052602e-49,6.94793088189071e-47
ENSMUSG00000063663,19416.6779784942,-0.9964010166767501,0.0676979477346129,-14.718334159593802,4.916220122920309e-49,8.415491322741399e-47
ENSMUSG00000085920,3279.5385384582,-1.5227251738389298,0.103520203096378,-14.709449250415899,5.6061821841824496e-49,9.46687196939782e-47
ENSMUSG00000021243,2226.79560901935,-1.81313102384011,0.124921115455851,-14.5142077640261,9.848899358107767e-48,1.6409579517188597e-45
ENSMUSG00000031493,3200.53617516643,-1.6180034185229901,0.111521259789448,-14.5084750797989,1.0707452874663199e-47,1.7605306726551395e-45
ENSMUSG00000020490,3115.7666854465997,-1.5659433583077902,0.108157067345465,-14.478419180006199,1.6586814826434399e-47,2.6918030918327802e-45
ENSMUSG00000034731,3097.0006445351896,-1.54828393137128,0.10760833395330001,-14.3881414616382,6.14244460248276e-47,9.840511250336479e-45
ENSMUSG00000031179,3465.54833758305,-1.48711458538504,0.10364588267851099,-14.348033389785302,1.0960130070794e-46,1.73364285271699e-44
ENSMUSG00000038352,3880.85832977919,-1.6172461747891,0.11289270043691302,-14.32551589722,1.51598131229569e-46,2.3679628098058595e-44
ENSMUSG00000089680,1649.6314417308702,-2.11242166953971,0.148147275138846,-14.2589302945999,3.9445449055045304e-46,6.08531273323267e-44
ENSMUSG00000039114,2128.06453139214,-1.86213132852979,0.130639642251069,-14.2539530608255,4.23607443126803e-46,6.4553641576982e-44
ENSMUSG00000089803,16765.3903482011,-1.0916876692434399,0.0766228587297111,-14.247545541134,4.6431557777387e-46,6.990466819111178e-44
ENSMUSG00000039903,4094.3946074878204,-1.7188203367565,0.12138815137933699,-14.1597043634449,1.62677073323255e-45,2.4200151288659497e-43
ENSMUSG00000110089,4442.4209118442495,-1.44112617145504,0.103180342426796,-13.967061337071,2.47635495524171e-44,3.640533120082399e-42
ENSMUSG00000028795,2837.58332516565,-1.50292299545355,0.10885813086674198,-13.8062539149542,2.3367083271048e-43,3.3952915413374e-41
ENSMUSG00000029878,1771.09658741588,-1.81069525602605,0.13183799122953302,-13.734244879942,6.33127214970954e-43,9.093744457789699e-41
ENSMUSG00000021048,5857.315521372299,1.1800537692484199,0.086142714573919,13.6988226466419,1.0318383869790299e-42,1.4652105095102301e-40
ENSMUSG00000028039,5421.30323621739,1.2279982441454098,0.0910014318059022,13.494273878729901,1.6901209041959302e-41,2.37300570998116e-39
ENSMUSG00000081896,5896.247962705601,-1.15424348456415,0.0857003422758025,-13.4683649319573,2.4012468085274893e-41,3.33399779103995e-39
ENSMUSG00000109136,15312.9978170803,-1.0296091580559499,0.0765910592610328,-13.442941878462602,3.38698783288507e-41,4.65096702854195e-39
ENSMUSG00000078919,1972.3922356041,-1.67181777010102,0.124973206125002,-13.3774096219379,8.19540743236843e-41,1.1131501225529999e-38
ENSMUSG00000044056,2020.2143885943601,-1.6416773427116498,0.123573283821276,-13.285050716027,2.8266686046131697e-40,3.7980699874458294e-38
ENSMUSG00000000826,2634.90068793348,-1.65069463270354,0.124344587318691,-13.2751627416871,3.22569540958212e-40,4.288115940227469e-38
ENSMUSG00000093874,2621.0915447634397,-1.60872155196843,0.12191910461397301,-13.1949915237817,9.376542025397509e-40,1.23336072788808e-37
ENSMUSG00000038550,1884.1764571403799,-1.67177568024073,0.127136659930599,-13.149438416530002,1.71443020608621e-39,2.2316166515888895e-37
ENSMUSG00000025226,5869.71021821477,-1.351941462997,0.103753358759195,-13.0303392503636,8.224117702947659e-39,1.05946984346427e-36
ENSMUSG00000103865,3414.80831334135,-1.32716420641671,0.102686149108172,-12.924471488541698,3.2753952895063896e-38,4.1764632181297796e-36
ENSMUSG00000028873,1939.11064915904,-1.62296375330586,0.126124644594586,-12.8679351963503,6.82010477749742e-38,8.60848780804119e-36
ENSMUSG00000061665,6567.17892518333,1.1314831980776399,0.0881492413844002,12.8359947324275,1.0307054855532301e-37,1.2879695747473098e-35
ENSMUSG00000065304,8876.593977194449,-0.9890967742362841,0.0774301569869103,-12.774050999321801,2.28922791688196e-37,2.83229624251059e-35
ENSMUSG00000090230,2390.71225081465,1.47592834252395,0.115774715195435,12.748278758729802,3.18704427526057e-37,3.90444169251531e-35
ENSMUSG00000066571,6650.97686238473,-1.27238958400836,0.0998902622415797,-12.7378740975887,3.64183638307967e-37,4.418290043006179e-35
ENSMUSG00000118088,968.9800905531099,-2.1567937524426397,0.17039757112945703,-12.6574207492902,1.01788917907606e-36,1.22303299824369e-34
ENSMUSG00000087340,4033.52579847995,1.20972864757654,0.0959497661435358,12.607937425994802,1.9092442194137898e-36,2.27218245388521e-34
ENSMUSG00000068663,38658.2472608928,0.8210742947625959,0.0652706881831026,12.579525628092801,2.73668260400256e-36,3.2261873414732097e-34
ENSMUSG00000117013,6814.2605145262,-1.03209010133047,0.0823869836011367,-12.5273442019333,5.29047583220411e-36,6.1784846728245395e-34
ENSMUSG00000114728,2481.32612148517,-1.41073201631066,0.11395713428836302,-12.3794971251284,3.37450513766981e-35,3.9044274259557395e-33
ENSMUSG00000032878,1790.0185400180603,-1.5992653915563997,0.129557097510089,-12.3440970992103,5.24189976066753e-35,6.00942930360563e-33
ENSMUSG00000080676,7628.595990167909,-1.04710353387624,0.0848947174628827,-12.3341423962457,5.931711262063699e-35,6.738423993704361e-33
ENSMUSG00000101334,5020.18548471786,-1.09273834692303,0.0897223649739728,-12.1791077089866,4.0165199318975895e-34,4.5216606368461496e-32
ENSMUSG00000109619,2114.8507812366,-1.48112052139445,0.121685002820953,-12.1717589436536,4.39508087839255e-34,4.9036545228922595e-32
ENSMUSG00000028015,67514.6153083306,-0.735115588479875,0.0605593717703306,-12.138758494189402,6.5817079753552e-34,7.278320607083059e-32
ENSMUSG00000076031,37150.351537739705,0.762571699383323,0.0629422012422051,12.115427874041199,8.75062752341215e-34,9.591915923908619e-32
ENSMUSG00000049916,5109.59153623432,-1.09959425643451,0.0910195619463676,-12.080856388678601,1.3332384089604099e-33,1.44870844855385e-31
ENSMUSG00000084265,6250.95714315796,1.01761746251259,0.0843191320460582,12.0686425229891,1.54664542511066e-33,1.6518701907848498e-31
ENSMUSG00000103436,2251.01705891019,-1.4920393532093998,0.12362654676052601,-12.068923643880401,1.54137145114737e-33,1.6518701907848498e-31
ENSMUSG00000040084,13169.0581238493,-0.9442247933314369,0.0789510124677233,-11.9596286838938,5.78198854134068e-33,6.123027865473999e-31
ENSMUSG00000061518,3082.5721966820897,-1.2558507878367802,0.10515319138047502,-11.9430591820341,7.057868717056568e-33,7.411355251120909e-31
ENSMUSG00000071102,2690.45713858627,-1.32385612030605,0.111177271929716,-11.9076147249139,1.0802331788422199e-32,1.12488281690104e-30
ENSMUSG00000028398,3586.3922697071703,-1.1785454497768302,0.100116567015961,-11.771732540418999,5.45916809247118e-32,5.63783177549751e-30
ENSMUSG00000021900,2421.58379484338,-1.5139978559571698,0.128649459800093,-11.7683965273523,5.6793738197807e-32,5.81716846327702e-30
ENSMUSG00000040187,3609.52644319569,1.1766451232594999,0.10002863874703698,11.763082433173098,6.04850169861155e-32,6.14488432730487e-30
ENSMUSG00000108130,1524.04567929451,-1.8756599599626598,0.159849468944529,-11.733914240363,8.54153756444025e-32,8.60766559719721e-30
ENSMUSG00000112813,2006.31464792577,-1.4565359107720302,0.12448273834068599,-11.7007058985621,1.2639764321541299e-31,1.26357195969584e-29
ENSMUSG00000028175,14888.990594243998,-0.851905130354522,0.0732562891792829,-11.6291057040798,2.9315262880105e-31,2.9073295630935805e-29
ENSMUSG00000052155,6483.7274765065695,1.00156515218053,0.0867077399580702,11.5510466847004,7.292682607992709e-31,7.17554030468322e-29
ENSMUSG00000057037,2353.22336230368,-1.4371426621137398,0.12515953519141199,-11.4824864115695,1.6156632792423997e-30,1.5772912763603898e-28
ENSMUSG00000109140,31643.5303096828,-0.7421527644793909,0.0649235604805409,-11.431177818749301,2.92119320485791e-30,2.82970777425616e-28
ENSMUSG00000085581,1588.3284176429902,-1.55509299085033,0.13611183148097197,-11.425112526442803,3.1324959213478595e-30,3.0110514640894498e-28
ENSMUSG00000117739,4854.1813085627,1.02703369813403,0.0905354119030114,11.3439998399109,7.942919812751828e-30,7.57669663970587e-28
ENSMUSG00000118367,10325.1114233194,-0.8859564060005021,0.0782248696895407,-11.325763910079901,9.782232833272839e-30,9.26051374883162e-28
ENSMUSG00000026893,6866.403782264671,0.9375263252985351,0.0828457971958549,11.316522467423901,1.08698781503871e-29,1.0212781756935198e-27
ENSMUSG00000021709,2147.40873381063,-1.45856024116248,0.129270596077896,-11.2830008170116,1.59220348147683e-29,1.4847891570548098e-27
ENSMUSG00000024064,2234.64263041184,-1.41758249652226,0.12632956700221798,-11.2213041662477,3.20508543910668e-29,2.96672204793163e-27
ENSMUSG00000103472,936.1227783598401,-2.12423084446843,0.18943223463604603,-11.213671467000802,3.49393454796882e-29,3.21030927289841e-27
ENSMUSG00000026407,4366.562390415011,-1.05787896220238,0.0947814027853234,-11.1612503203654,6.30978542838479e-29,5.75526121993404e-27
ENSMUSG00000095082,3275.4194238378004,-1.16800295998603,0.104914717463312,-11.132880002221501,8.67853853053867e-29,7.858479527363129e-27
ENSMUSG00000031660,16754.843290979,0.7716044306899871,0.0693965737524129,11.118768391114699,1.01665721779994e-28,9.139675247214409e-27
ENSMUSG00000030301,2117.50017740153,-1.3536879513278601,0.12207049579164399,-11.089395046272301,1.41239668866786e-28,1.2606649301138298e-26
ENSMUSG00000084772,8975.05394753683,0.9420756460379229,0.0850863224408449,11.071998636360002,1.7153167703952398e-28,1.5201842810538197e-26
ENSMUSG00000109708,1574.7262122034801,-1.50371939076029,0.13622703657883198,-11.038332980913902,2.49621231035043e-28,2.1966668331083798e-26
ENSMUSG00000113357,9942.21896372932,-0.8588672742433492,0.0781926816957379,-10.9839854014134,4.5633718852219195e-28,3.9876849704708397e-26
ENSMUSG00000091614,4785.89626564481,-1.02169244621086,0.0940999862699587,-10.857519609830598,1.83670320329612e-27,1.59385022419364e-25
ENSMUSG00000061533,12503.2526634768,-0.7933431729109721,0.0732181055201294,-10.835341440142301,2.34090493332648e-27,2.0173757273687999e-25
ENSMUSG00000115161,14759.642001656,-0.7640873982424721,0.0707914207708032,-10.7935027991076,3.6943461824432e-27,3.1619554723157693e-25
ENSMUSG00000102703,5543.66254480834,0.941268949847434,0.0873425503356952,10.7767513798227,4.43264889133604e-27,3.76805309837654e-25
ENSMUSG00000113922,1830.2244933522,-1.5267357107538402,0.141713925269876,-10.773364070230699,4.598844036634949e-27,3.88291588390476e-25
ENSMUSG00000040919,47202.5090148866,0.675775716253786,0.0628438156319853,10.7532572530469,5.72051046504047e-27,4.79755025309703e-25
ENSMUSG00000038135,1279.76538676593,-1.6039324826333201,0.14920501798701902,-10.7498561661838,5.93540999062152e-27,4.9445922161871e-25
ENSMUSG00000099979,1709.93929832858,-1.72826831062208,0.16096722743060998,-10.736771318044198,6.83945768474548e-27,5.65999094229004e-25
ENSMUSG00000056919,18241.470984776002,0.7298614899666841,0.0681133882207744,10.7153895736474,8.619360995562121e-27,7.086022039509491e-25
ENSMUSG00000096838,2940.3667562419605,-1.16045617278497,0.10864412667774198,-10.6812600760931,1.2456917871461699e-26,1.0173963772665698e-24
ENSMUSG00000028988,9220.41803875078,0.8788116199999699,0.0823878786898559,10.6667586782784,1.45617741119487e-26,1.1815839565123998e-24
ENSMUSG00000111589,2247.22872652335,1.25999728717773,0.11813982894715801,10.665304820623199,1.47913238948339e-26,1.1924669896118997e-24
ENSMUSG00000105203,3152.58054790546,-1.11509018315734,0.105053781315218,-10.6144697429926,2.5523948503308798e-26,2.04453372113684e-24
ENSMUSG00000103135,2019.8066196074699,-1.3033707015149099,0.12287900947581598,-10.6069434240632,2.76651630281486e-26,2.20193552356525e-24
ENSMUSG00000116765,3196.1004581207203,-1.10724103798453,0.10460410655140599,-10.5850628095599,3.4954624275014496e-26,2.7645125629150698e-24
ENSMUSG00000107879,1092.67701164141,-1.71381478552494,0.162134089692315,-10.5703543824576,4.0894636856795297e-26,3.21395837838059e-24
ENSMUSG00000118283,931.561779498993,-1.8163456149888102,0.172397369789179,-10.535808157688098,5.90736696501183e-26,4.61365359967424e-24
ENSMUSG00000091216,4805.81295969968,0.9945203444360229,0.09451422530360401,10.5224408414857,6.80865072586882e-26,5.28452791741968e-24
ENSMUSG00000103291,4439.2512661045,0.973065065893742,0.0929808211253917,10.465223409691,1.2478183229474198e-25,9.62514676762401e-24
ENSMUSG00000095588,1388.42275086506,-1.6398387146693798,0.157398813593703,-10.418367694322901,2.04431555507912e-25,1.5672249801391802e-23
ENSMUSG00000024130,12023.587323342601,-0.8439365059006428,0.0810216525717101,-10.4161847989178,2.0917660655573497e-25,1.5938237045856497e-23
ENSMUSG00000087474,1175.9904999356,-1.9828265364456699,0.19045772927702398,-10.410848349250301,2.2124120262187197e-25,1.6755333745229797e-23
ENSMUSG00000114470,9334.99575663962,-0.8569600232179581,0.0826836879574576,-10.364317852620198,3.6032014906751296e-25,2.71238589322147e-23
ENSMUSG00000009876,5027.62007612805,-0.939435091392191,0.0906932978122861,-10.358373926776801,3.8342477722782295e-25,2.8690275546340605e-23
ENSMUSG00000097156,13380.7230244732,-0.753278818805645,0.0729842070184798,-10.3211208229599,5.65590090059037e-25,4.2069129555819794e-23
ENSMUSG00000085640,1113.3390255894099,-1.66229536051097,0.161254910131712,-10.308494539194,6.450380950621869e-25,4.76946510999827e-23
ENSMUSG00000117335,3229.0446488953803,1.06808110199324,0.10362988146430999,10.3066903763765,6.572587883564549e-25,4.8312387172366194e-23
ENSMUSG00000103764,1271.56699580075,-1.5639165419546799,0.15214727847227402,-10.2789649454011,8.766396151517149e-25,6.40613370230165e-23
ENSMUSG00000112639,5660.035035656761,0.9395120034337721,0.0914938932072655,10.2685760819627,9.763505275e-25,7.0933001114186e-23
ENSMUSG00000085682,2084.26422243947,1.2460372528913601,0.12164396506367801,10.2433133632161,1.2681737979068401e-24,9.16017328245311e-23
ENSMUSG00000106820,1771.9760711308302,-1.3947317753918702,0.136168245360726,-10.242709463554199,1.2761165818270599e-24,9.164570578454599e-23
ENSMUSG00000097640,750.5787538771091,-2.08154270979827,0.20333813108748802,-10.2368537502819,1.3557356318184198e-24,9.680727117258859e-23
ENSMUSG00000040325,764.057580635316,-1.96336443097808,0.19189268239975896,-10.2315753077437,1.4317124960479798e-24,1.0165158721940599e-22
ENSMUSG00000115262,2436.96712883846,-1.1738466277455,0.114815020910447,-10.2238071154564,1.55126015267262e-24,1.0951721394235598e-22
ENSMUSG00000024965,13447.9792327924,0.7458216703186651,0.0729612012709725,10.2221681842756,1.5777184161862998e-24,1.10759378250922e-22
ENSMUSG00000081068,2579.53706272458,-1.1565510079834298,0.113825001045286,-10.160781878871198,2.9668753076275698e-24,2.07117730972705e-22
ENSMUSG00000044037,3539.62764551601,1.08763668922198,0.10725508954973699,10.1406534066396,3.6465224787655194e-24,2.53149693859189e-22
ENSMUSG00000083342,1490.78913496266,1.41419050855095,0.139576587914435,10.1320037241339,3.98400450683759e-24,2.7505038849415697e-22
ENSMUSG00000083390,2117.37681685724,-1.21946813223681,0.120718970748614,-10.1017108137563,5.42867441915003e-24,3.7272920627307e-22
ENSMUSG00000053687,1382.93960699285,-1.4542596944059398,0.14408449763074,-10.0931031326695,5.926576630657659e-24,4.0469126544643797e-22
ENSMUSG00000082483,3615.22605305291,1.14095052609782,0.113264285452805,10.073347671214801,7.246857956823209e-24,4.9215617950251505e-22
ENSMUSG00000063586,2018.1589262825896,1.2488960908550701,0.124140537098396,10.0603406433241,8.27116569156587e-24,5.58683710712471e-22
ENSMUSG00000112264,2433.86054053312,1.24643883109959,0.12402430674343999,10.049956043519801,9.19084079768947e-24,6.17466379612514e-22
ENSMUSG00000029685,18982.7389713713,0.7093305531387809,0.0706284554458489,10.0431270747897,9.85010216891906e-24,6.5821859199365e-22
ENSMUSG00000083951,971.089722407798,-1.69146886597476,0.168962389053609,-10.0109194445521,1.36478177675111e-23,9.07144312887333e-22
ENSMUSG00000083902,2733.946545065,-1.1331056891565099,0.113536075233102,-9.980137915020599,1.8620778150472696e-23,1.23113885591696e-21
ENSMUSG00000032118,773.9165779816631,1.8807486296250502,0.18889282392777598,9.95669708630204,2.35765466179896e-23,1.55059224493893e-21
ENSMUSG00000039714,1313.97486234973,1.4578994845386801,0.146914957708266,9.92342445779883,3.29261490830228e-23,2.1541631358191197e-21
ENSMUSG00000092181,1142.46835599333,-1.84449760042873,0.185884705115601,-9.922804564698529,3.31313405243377e-23,2.1562980791256397e-21
ENSMUSG00000044966,18661.483934704,-0.672111714037787,0.067758479505048,-9.919226625912039,3.4340661739088695e-23,2.22342439943862e-21
ENSMUSG00000031725,10539.684509027,-0.819314551080175,0.0829431100572414,-9.87803026091911,5.18418922308022e-23,3.33925920266033e-21
ENSMUSG00000057530,2592.21955317084,-1.1209349954535301,0.11368507001191198,-9.860001804424051,6.20482763804582e-23,3.97618082897541e-21
ENSMUSG00000090839,6864.77492437667,0.8258415350251099,0.0840663644275335,9.823685616106278,8.902777798906779e-23,5.6759750701601594e-21
ENSMUSG00000115970,1620.4875033092,1.3208095839138703,0.134667048647371,9.80796413956048,1.0404647750521099e-22,6.59982123302087e-21
ENSMUSG00000085054,22478.0536867682,-0.6992978712450899,0.0713384705814884,-9.80253523162229,1.09794694598136e-22,6.9292651701935e-21
ENSMUSG00000105272,3428.45766061217,0.9900301031132149,0.101121612998452,9.79048962686518,1.23695428733507e-22,7.76732702238144e-21
ENSMUSG00000082423,9367.14565700835,0.746299904235827,0.0763300520339669,9.777274931028769,1.4095450278624799e-22,8.80683733408479e-21
