name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
390,"ENSMUSG00000118196,382.959632769733,2.11524648273407,0.306616525036449,6.8986708478371295,5.24913351581211e-12,4.97462717915307e-11"
391,"ENSMUSG00000091723,306.180126507837,1.9880246322888602,0.289115057665544,6.8762403741304405,6.145277509440981e-12,5.80309229286811e-11"
392,"ENSMUSG00000030600,307.177624501627,1.90692296037363,0.283634423573776,6.72317180808492,1.7781071232108e-11,1.62452096851576e-10"
393,"ENSMUSG00000093236,206.973995094176,2.31956198246719,0.34921357404709696,6.642244617199109,3.0894166523738895e-11,2.76707006064484e-10"
394,"ENSMUSG00000038690,473.025765547539,1.71917076193988,0.26026129093439804,6.605556883882589,3.9602580310376e-11,3.52316288538974e-10"
395,"ENSMUSG00000095766,91.19267447902071,3.8220576213382,0.582962510138311,6.55626657781373,5.5171568927552e-11,4.85590670953957e-10"
396,"ENSMUSG00000099804,218.67618929998002,2.22489574446071,0.34097336992678196,6.525130525408679,6.79423411151688e-11,5.93249351270651e-10"
397,"ENSMUSG00000073599,409.37636308105203,1.5855657333099398,0.245375336508675,6.4617974889823,1.03466506502478e-10,8.881715512698081e-10"
398,"ENSMUSG00000026348,441.11909676647,1.52625512606026,0.237001835954588,6.43984515948097,1.19595446916363e-10,1.0206559749432002e-09"
399,"ENSMUSG00000078289,68.3913535026898,6.2704850532361,0.9792893783124059,6.403097176487219,1.52256214653347e-10,1.28939541781113e-09"
400,"ENSMUSG00000004319,292.800881687605,1.8844032959844599,0.294344567834372,6.40203184264239,1.53322678591745e-10,1.29676434499075e-09"
401,"ENSMUSG00000040856,427.25096145447304,1.5318733715507902,0.241037564487978,6.35533044322305,2.0797904489442402e-10,1.73132398368004e-09"
402,"ENSMUSG00000079410,1738.1900869234803,2.15862112992708,0.34303366422825,6.29273845406253,3.11913646400608e-10,2.5610262166553303e-09"
403,"ENSMUSG00000097408,188.650388782558,2.2546768292129,0.363212012676917,6.207605339359961,5.37980476264311e-10,4.32841660896943e-09"
404,"ENSMUSG00000097929,148.730724024722,2.6566717033794998,0.428489674261246,6.20008336947638,5.64332591044775e-10,4.53491354032392e-09"
405,"ENSMUSG00000038009,291.01130472357005,1.80170151135031,0.290932759930503,6.19284508138821,5.90877989005607e-10,4.7367045587093894e-09"
406,"ENSMUSG00000113010,158.69368862782,2.5215331420174,0.407348418613357,6.190113983014539,6.01207248044048e-10,4.813666032672679e-09"
407,"ENSMUSG00000084965,128.410830009325,2.78989669056678,0.45334663450668,6.154003312724861,7.555110482851221e-10,6.0018379187581205e-09"
408,"ENSMUSG00000105334,321.89521149576,1.64887688216324,0.275529500847687,5.98439323952734,2.17197994952776e-09,1.6614954900527702e-08"
409,"ENSMUSG00000090975,307.478561860886,1.67699048543982,0.28395636472825503,5.90580347457502,3.5093212309602404e-09,2.65226789371944e-08"
410,"ENSMUSG00000028933,163.847144498485,2.3128588729185,0.39275382539780995,5.88882583276144,3.88949078663756e-09,2.9328802957916003e-08"
411,"ENSMUSG00000051246,253.038310269285,1.8300651895929199,0.311224829074218,5.88020305139762,4.097635015498829e-09,3.08455021024246e-08"
412,"ENSMUSG00000031796,219.77734288276199,1.95775880202113,0.33428043721221695,5.856635878390501,4.7233715678024005e-09,3.5314353017678303e-08"
413,"ENSMUSG00000084401,296.272141674453,1.7237454318102898,0.296508276541507,5.81348167382096,6.118667321602261e-09,4.53612311928661e-08"
414,"ENSMUSG00000099146,147.602313342762,2.3596164899966,0.41123267655142204,5.73791097970189,9.58514712966734e-09,6.946208377950371e-08"
415,"ENSMUSG00000088820,80.573255389601,3.3105580917016204,0.582344759859995,5.68487658839332,1.30907156720706e-08,9.38611013707854e-08"
416,"ENSMUSG00000113196,263.964822313156,1.73052403592149,0.30443885868124704,5.68430732994364,1.31343900365763e-08,9.404792779035749e-08"
417,"ENSMUSG00000100642,260.225870057151,1.7239065712645802,0.305902710722872,5.63547334115102,1.7457815055811498e-08,1.23136783076522e-07"
418,"ENSMUSG00000103030,353.41712747323095,1.60463928806674,0.286529286720839,5.600262739041099,2.14027160902999e-08,1.49287899825212e-07"
419,"ENSMUSG00000021290,239.78379988697898,1.8395678549975902,0.33040246428461895,5.567657792688039,2.58186242402971e-08,1.78581070596108e-07"
420,"ENSMUSG00000114503,352.18952615040297,1.50686273671077,0.271882116348149,5.54233855816105,2.9845853412885804e-08,2.05468248795015e-07"
421,"ENSMUSG00000106209,148.313937309334,2.26429070210061,0.408801006084708,5.5388579489734004,3.04450455464532e-08,2.09157304583564e-07"
422,"ENSMUSG00000024273,186.354748191391,2.08618658270254,0.380074142093279,5.4888937490268495,4.04458813325459e-08,2.7429699090568e-07"
423,"ENSMUSG00000056076,138.036752048423,2.3978016047586204,0.43765484942747296,5.478750224966889,4.28340516708563e-08,2.8915720829007804e-07"
424,"ENSMUSG00000090254,55.031460506023905,4.44001874987755,0.810675309326648,5.47693842256706,4.32747723899646e-08,2.91834108240848e-07"
425,"ENSMUSG00000028885,233.422097968613,1.7850996251226499,0.32754777764297305,5.449890815832091,5.040075246676111e-08,3.38335539043893e-07"
426,"ENSMUSG00000043889,58.7519687261862,3.71066164820934,0.703271382751298,5.27628699136413,1.31827582034132e-07,8.458349617546941e-07"
427,"ENSMUSG00000107994,193.66649438912899,1.86229133382503,0.36739124364287196,5.068959497671901,3.9999632705253203e-07,2.43070445109982e-06"
428,"ENSMUSG00000092851,115.263556499965,2.66146689466086,0.525086459155825,5.06862602958695,4.00697627534575e-07,2.4338466010847197e-06"
429,"ENSMUSG00000048581,113.256040597328,2.7598477531440198,0.553580634190898,4.98544851948761,6.18182381343299e-07,3.67708574512667e-06"
430,"ENSMUSG00000085204,219.634492388646,1.6550930285453,0.333615324680738,4.961082138925089,7.01015383779185e-07,4.14367527297844e-06"
431,"ENSMUSG00000105328,66.5098578160213,3.1253278521510803,0.633390562227814,4.93428231888776,8.044600857761609e-07,4.71923720834319e-06"
432,"ENSMUSG00000072487,223.845935338252,1.61633596969978,0.328915033493016,4.914144399344099,8.91710121668367e-07,5.19646335128399e-06"
433,"ENSMUSG00000019977,176.639988202035,1.8412557802075702,0.37967648168266294,4.84953867052137,1.23748943537803e-06,7.0772610089953205e-06"
434,"ENSMUSG00000082530,138.202564750328,2.02348179651842,0.42401260867102103,4.77222081404748,1.8220558058832501e-06,1.02169691220389e-05"
435,"ENSMUSG00000042408,142.684003070737,2.03279699530703,0.42812330467866494,4.7481577692501,2.0527788163299196e-06,1.14186361863304e-05"
436,"ENSMUSG00000006218,73.7056037135111,2.7651684273579002,0.601630049030001,4.59612752357722,4.30415333502714e-06,2.2854569818747398e-05"
437,"ENSMUSG00000114433,120.928905357955,2.08486342405716,0.455759523226845,4.57448131702442,4.77401204278237e-06,2.52177021580159e-05"
438,"ENSMUSG00000018819,149.43824865392,1.85967584483717,0.40673001321181895,4.57226116693945,4.82489030869329e-06,2.5466091038013198e-05"
439,"ENSMUSG00000071332,120.26321689978501,2.1403123539181297,0.470856740442941,4.5455701704614295,5.47867405256919e-06,2.8676213513665398e-05"
440,"ENSMUSG00000109419,170.595560725274,1.80865203015407,0.40060895125294,4.51475690819526,6.33894355205947e-06,3.2840699320101004e-05"
441,"ENSMUSG00000102000,41.70332528389721,3.64682436790748,0.8344444165738081,4.37036223800403,1.24040591551523e-05,6.18377454712139e-05"
442,"ENSMUSG00000104706,73.4848941223692,2.62177823967279,0.604476230803683,4.337272676854471,1.44261611234888e-05,7.10869133168261e-05"
443,"ENSMUSG00000065806,148.628511001371,1.73172258003775,0.402802049118114,4.29919009555474,1.71423394067117e-05,8.35364979351047e-05"
444,"ENSMUSG00000015575,189.311579468142,1.5790273370191599,0.368057347045748,4.29016659956225,1.7853913232819502e-05,8.662065652544201e-05"
445,"ENSMUSG00000026170,115.89076743758699,1.9948741229313,0.46560451270623204,4.2844819336833595,1.8316549098737398e-05,8.87348478707077e-05"
446,"ENSMUSG00000113901,115.63276056840799,2.08101843505436,0.492835191861658,4.22254430977914,2.4155989050419603e-05,0.000114834390552391"
447,"ENSMUSG00000071713,50.1939027809809,3.1621278081480004,0.753966443275701,4.19399011235798,2.74089934141978e-05,0.000129137022822741"
448,"ENSMUSG00000107018,127.88031106071001,1.7930813868631799,0.435677075476861,4.11562023294569,3.86139643785007e-05,0.00017824216750676899"
449,"ENSMUSG00000034022,139.60036259116302,1.69596713630666,0.414212813573502,4.09443426357382,4.2320045942251795e-05,0.000194330944366732"
450,"ENSMUSG00000118100,151.539805106452,1.6392889364723102,0.40110972571792997,4.08688404036629,4.37205500864214e-05,0.00019992806756376398"
451,"ENSMUSG00000118152,52.437167797426206,2.8603204660611703,0.7049823925422841,4.05729348182212,4.96446823324201e-05,0.00022538003377787003"
452,"ENSMUSG00000027399,132.147475064859,1.7550328636709898,0.4385246917762971,4.002130088871439,6.27747655618949e-05,0.000280459055745077"
453,"ENSMUSG00000117071,81.89652838418101,2.20471543290842,0.552254092173301,3.99221203455847,6.5459800736724e-05,0.00029166591147819905"
454,"ENSMUSG00000088993,124.313493373795,1.9984811876832,0.5054862289705649,3.95358186463983,7.69899055049771e-05,0.000339490534588202"
455,"ENSMUSG00000032400,52.9600915864612,2.8669929417311604,0.738586860997344,3.88172751659804,0.000103717053685372,0.00044910062151342305"
456,"ENSMUSG00000086443,131.822637508447,1.65040064324866,0.426578407973022,3.8689268195521005,0.00010931544296524201,0.00047133365437787697"
457,"ENSMUSG00000058921,43.639862858163994,2.96511138579612,0.7775932859728159,3.81319057055204,0.000137184250335756,0.000581251164588092"
458,"ENSMUSG00000069713,104.067942370082,2.10290585757428,0.55390672310156,3.79649816452708,0.00014675444876396002,0.000618231193437714"
459,"ENSMUSG00000003721,96.0948044562975,1.88168764469128,0.502318949741831,3.7460017099860297,0.00017967536609288202,0.000746443792909767"
460,"ENSMUSG00000090332,297.219021604562,3.28689284921424,0.8810223705095559,3.73077115773258,0.000190894561626231,0.000789329594254816"
461,"ENSMUSG00000087496,72.8669970434202,2.1470642790644803,0.581062647574877,3.69506504681633,0.00021983050172738798,0.00090048318307156"
462,"ENSMUSG00000001622,141.030689836831,1.53784780391227,0.41631322224378997,3.69396819928943,0.00022078142509748198,0.000903856029427591"
463,"ENSMUSG00000110020,39.3713361827996,3.1733492930238802,0.8630072734909708,3.67708290590332,0.000235916382577324,0.00095837905691717"
464,"ENSMUSG00000032112,138.04960063574399,1.52905634661577,0.415900255078625,3.67649773700356,0.00023645795190873101,0.0009594121629810321"
465,"ENSMUSG00000093926,98.15502391330709,1.93438702311077,0.528861822736582,3.65764163709403,0.000254546603175886,0.0010277552489476199"
466,"ENSMUSG00000032611,83.84288857169871,1.9860391019867398,0.5447307059501589,3.64590995200564,0.000266447273718623,0.00107220071065998"
467,"ENSMUSG00000037573,111.40315201745199,1.9053290179444098,0.5227633769127991,3.6447255146227207,0.000267677332349624,0.0010761671447568099"
468,"ENSMUSG00000115326,141.795723513302,1.5054335494410902,0.41347841951179104,3.6408999318963597,0.00027168672568774903,0.00109029566617887"
469,"ENSMUSG00000109059,106.06100969629699,1.71589746334618,0.4766217977337979,3.60012377005162,0.000318065743788965,0.00125920483703806"
470,"ENSMUSG00000110866,54.2786844668291,2.61996659352512,0.7469496552162049,3.50755445862917,0.000452245777706068,0.00173177361428257"
471,"ENSMUSG00000097222,68.5976378650754,2.11031214833285,0.6035262964338219,3.49663661849116,0.000471163164842439,0.00179692164282144"
472,"ENSMUSG00000106153,125.504532769058,1.5211481312681001,0.435317960352322,3.4943380926368497,0.000475238766794109,0.00181089684110671"
473,"ENSMUSG00000064340,30.882951464193898,3.36929695568096,0.966888545584808,3.4846797710723703,0.0004927263475258379,0.00186890834831003"
474,"ENSMUSG00000105506,30.116022647230896,3.9446857092109306,1.1382531991116,3.46556083680655,0.00052912680059912,0.00198870388697439"
475,"ENSMUSG00000104245,66.33671955189779,2.1399107215713,0.627632710031936,3.4094952149043,0.000650832196388625,0.00238506078959504"
476,"ENSMUSG00000047641,39.3923112484558,2.72638903870024,0.8038905194724191,3.3914929616156297,0.000695129485067205,0.0025281128852609"
477,"ENSMUSG00000084693,118.029055866817,1.5212284437391899,0.45258021251311203,3.36123498482629,0.000775947800106815,0.00279243976769576"
478,"ENSMUSG00000097589,86.1691675675791,1.933174438214,0.5796984856033891,3.33479297638982,0.000853629249636803,0.00304791784241941"
479,"ENSMUSG00000098385,71.3496352134469,1.93900115669802,0.5826130472958271,3.3281114552751805,0.000874368777768307,0.00311775598464159"
480,"ENSMUSG00000066366,79.32831617696691,1.83658509942903,0.553201927222666,3.3199181149811805,0.0009004385516309619,0.0032037957731205604"
481,"ENSMUSG00000035181,64.6105668279114,2.02336010567178,0.611978067687909,3.3062624504112703,0.000945494826126476,0.0033500243719949"
482,"ENSMUSG00000048232,38.841737957865,2.71395602751728,0.8249325694907859,3.28991256726904,0.00100218518061731,0.0035231155990248205"
483,"ENSMUSG00000022386,57.83932446368521,2.15573205355897,0.6558464396609761,3.286946338648,0.00101280131241441,0.0035575958889409297"
484,"ENSMUSG00000042507,85.5544706068586,1.75437971105585,0.536574373731276,3.26959280380109,0.0010770240141028198,0.0037582050317782204"
485,"ENSMUSG00000116648,26.5858265191687,3.70401208021666,1.19627077388057,3.09629906630691,0.00195952617469832,0.0064669748423531"
486,"ENSMUSG00000088412,31.088854751730103,2.8556470658824598,0.937825987400275,3.04496474212506,0.00232707588689633,0.007562853515814859"
487,"ENSMUSG00000102617,31.086152064353104,2.8542609951052005,0.941298455770833,3.03225929842606,0.00242730596631892,0.00785189498556297"
488,"ENSMUSG00000088789,32.326584667270396,2.8783331285721703,0.949792372955225,3.03048667322565,0.00244159961829248,0.00789040424590556"
489,"ENSMUSG00000062353,83.2729945826966,1.61886057764889,0.535434265206874,3.02345345235501,0.0024990747079857603,0.0080446578867446"
490,"ENSMUSG00000024687,51.5813568668157,2.0700655299688,0.686740119945151,3.01433609286455,0.0025754232883166803,0.00827228715340424"
491,"ENSMUSG00000065873,34.1076825804549,3.80176006247406,1.2737529429082701,2.9846918773697,0.00283864104329287,0.00904517289506563"
492,"ENSMUSG00000033007,86.74241961292759,1.52256431118079,0.524596326038667,2.9023541256531202,0.00370369605696417,0.011389555076479"
493,"ENSMUSG00000092570,78.2822688060311,1.57436890581653,0.5490922938321029,2.8672209089460097,0.00414093856019256,0.0125789697214771"
494,"ENSMUSG00000062169,34.3584879300277,2.82747947990796,0.9877352395072609,2.86258844153264,0.00420195971577116,0.0127408973617289"
495,"ENSMUSG00000051675,51.3291829040703,1.9633909333306299,0.686170070958489,2.8613765251929903,0.0042180577208704795,0.0127779776543041"
496,"ENSMUSG00000107109,77.0069200742163,1.65273671400167,0.578379536741922,2.8575297170984304,0.00426952653190709,0.0129072574400514"
497,"ENSMUSG00000116274,63.5344864105629,1.77103689393005,0.6206202229078089,2.85365643683371,0.00432192431324531,0.0130477472811435"
498,"ENSMUSG00000032343,56.3122753944017,1.8533300032197402,0.650737178784754,2.84804689764433,0.00439884418335435,0.013240631238618"
499,"ENSMUSG00000040022,25.081804534508098,3.4844951293351,1.22631294171,2.8414403948768903,0.00449102463159606,0.0134781750131794"
500,"ENSMUSG00000086363,28.1215102725802,3.0027330638211103,1.06259795959042,2.8258411723080297,0.00471566398199414,0.0140597239598566"
501,"ENSMUSG00000093671,79.73950127477441,1.5241759743762902,0.5484063887119011,2.7792819444651,0.0054479216525325,0.0159761360602901"
502,"ENSMUSG00000110316,51.293900116180495,1.87935851807251,0.6909063095425271,2.72013512123937,0.00652552451687322,0.018684444125513"
503,"ENSMUSG00000061353,71.30153487251359,1.6242673841477702,0.601600826910857,2.69990882906225,0.00693584801277111,0.0196419052726086"
504,"ENSMUSG00000016028,57.3832492255024,1.92335887921312,0.726033718510617,2.6491316176867,0.00806988966913035,0.0223550665587924"
505,"ENSMUSG00000062319,51.770057044352704,1.87216762409051,0.7096653547036321,2.63809922758926,0.00833721825115475,0.022999162730425002"
506,"ENSMUSG00000044081,33.3143131392069,2.23740092320471,0.853468084056425,2.6215402368306897,0.008753342880356221,0.0239768635273452"
507,"ENSMUSG00000063275,66.4965292073585,1.54849995696303,0.6048643179713029,2.56007820424364,0.0104648611110734,0.0279974240863489"
508,"ENSMUSG00000031578,62.0154958582515,1.55913252373739,0.6151122183967751,2.53471232907892,0.0112539701664497,0.0297352399737933"
509,"ENSMUSG00000019312,63.7742364640393,1.51213783054229,0.6088439605209879,2.48362130298272,0.0130054031601681,0.0337353978301554"
510,"ENSMUSG00000047180,48.0184757006431,1.7585808567955301,0.713858673613977,2.4634860117235,0.0137593264312757,0.0354198093303943"
511,"ENSMUSG00000108520,49.037431778883494,1.69816019528393,0.692462582957234,2.45234939342392,0.0141926778053851,0.0364218077868965"
512,"ENSMUSG00000088453,68.2808099692875,1.52464269951192,0.626113961974903,2.43508816622274,0.0148881615879861,0.0380274763475793"
513,"ENSMUSG00000113362,32.552031695272,2.10655524874679,0.866645103496461,2.43070114888775,0.0150696386448344,0.0384037415387554"
514,"ENSMUSG00000039838,31.8403230504386,2.3511595346785,0.970717556598412,2.42208407450406,0.0154317798201102,0.0392282553787716"
515,"ENSMUSG00000059762,35.2897486732231,1.9943740068521898,0.828943683391774,2.40592219569349,0.0161316999342384,0.0407643243747559"
516,"ENSMUSG00000052613,38.0765415556398,2.0521101543956797,0.8626985060437521,2.37871068515749,0.0173733056201291,0.0434447739064028"
517,"ENSMUSG00000029361,49.2738046709976,1.6305101993172901,0.6896069296105101,2.36440518403462,0.0180590493562145,0.0449638335930927"
518,"ENSMUSG00000038209,43.9907087195465,1.8554413861694101,0.7856357962980101,2.3617067792893702,0.0181910239317117,0.0452412682910096"
519,"ENSMUSG00000001833,52.0008349458541,1.5979928226731899,0.679484816250537,2.35177120143915,0.0186842636803612,0.0463110332985464"
520,"ENSMUSG00000104877,30.281529929861197,2.06075099889407,0.9043599663496059,2.27868445704443,0.0226858293457352,0.0546105122971042"
521,"ENSMUSG00000113790,43.0469101976755,1.6811130210134801,0.742203386724418,2.26503011315102,0.0235108316634266,0.0562073103701643"
522,"ENSMUSG00000115637,41.2621917270609,1.7329569974010899,0.7657509433891891,2.26308176615634,0.0236306493427009,0.0564426882058256"
523,"ENSMUSG00000021178,35.0243511302898,1.7959331463188501,0.822555748961481,2.1833573573418,0.0290095036646104,0.0670007959638406"
524,"ENSMUSG00000028926,44.9828973443705,1.63056592834788,0.7567249673638271,2.15476692149885,0.0311800779694863,0.0712417865885305"
525,"ENSMUSG00000076757,35.7659562970749,1.7337016574847999,0.8149841673138459,2.12728262341465,0.0333966076562905,0.0756131248924171"
526,"ENSMUSG00000107244,30.273244729919,1.9090272183772001,0.901879792926997,2.11672024736419,0.0342835974016304,0.0772111498931025"
527,"ENSMUSG00000083988,28.0283260350403,1.95982824782004,0.9334782656378199,2.09948996132325,0.0357737318303765,0.0801028425781533"
528,"ENSMUSG00000112045,26.543504937427603,1.9863487486362201,0.946701844864953,2.09817775196115,0.0358894461792351,0.0802793149885937"
529,"ENSMUSG00000038047,28.7704918064039,1.8672722369373602,0.911906897544688,2.0476566653514703,0.0405936527888805,0.0890391411246721"
530,"ENSMUSG00000032908,33.7855913146219,1.7065045891255701,0.834576736811099,2.04475456103185,0.0408790615608575,0.0894983547354724"
531,"ENSMUSG00000024640,42.2706155849631,1.51736734576505,0.7446274154834649,2.03775380037528,0.0415745607784152,0.0906638366529618"
532,"ENSMUSG00000050088,28.296050579871803,1.88923337096443,0.9286926737651421,2.0342933936423,0.0419220228758531,0.0912859476203883"
533,"ENSMUSG00000060862,33.295151620311195,1.95914755592633,0.9755306668727979,2.0082890496991297,0.0446125848401417,0.0961306244206675"
