name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
22,"22,""ENSMUSG00000020537,9680.462029406171,2.677969497372,0.10349747950424198,25.874731541286,1.2822241190061194e-147,8.304909869927868e-145"""
23,"23,""ENSMUSG00000086918,7209.298815632091,2.65314623061747,0.103574815906839,25.615746524752197,1.0186737407688998e-144,6.322992798430978e-142"""
24,"24,""ENSMUSG00000085956,3008.54130322016,3.22549216598628,0.126398136539791,25.5185104328724,1.2284530716493398e-143,7.320106163344088e-141"""
25,"25,""ENSMUSG00000073386,9233.60053954248,2.46994627308189,0.0968546099869145,25.5015871047913,1.8929415832335095e-143,1.0845827217472898e-140"""
26,"26,""ENSMUSG00000018796,2728.2750234026003,3.3612623088799602,0.132586439062775,25.351478874008603,8.655234658537878e-142,4.775445581786619e-139"""
27,"27,""ENSMUSG00000021592,4935.50874647754,2.94617011521135,0.118082899634377,24.9500149838263,2.1345761487190896e-137,1.1356707459810097e-134"""
28,"28,""ENSMUSG00000086502,2747.08197498643,3.3481525571341098,0.134534575997791,24.8869298639561,1.0306517831029496e-136,5.294351590649869e-134"""
29,"29,""ENSMUSG00000023391,4647.82701177791,2.8300110311066002,0.11453961655154402,24.7077047777008,8.838453833080957e-135,4.388881558380239e-132"""
30,"30,""ENSMUSG00000088777,5329.89098465674,2.82095722760592,0.114352132605356,24.6690390754793,2.299475729273469e-134,1.1050093528705397e-131"""
31,"31,""ENSMUSG00000080676,5982.7951746114795,2.5781910355805797,0.105024916005381,24.5483751250845,4.501303962857739e-133,2.0954976604591196e-130"""
32,"32,""ENSMUSG00000087381,12519.738558171299,2.2567690605848996,0.092758011328891,24.3296404079115,9.523638344932976e-131,4.2992012249838383e-128"""
33,"33,""ENSMUSG00000049489,3827.2680971075297,2.89170038857373,0.119360752764826,24.226559581701004,1.1681776042238897e-129,5.1183358147421195e-127"""
34,"34,""ENSMUSG00000113792,5962.425344319599,2.6831900849256898,0.111966597968863,23.964201231441102,6.571553379204158e-127,2.797040876857269e-124"""
35,"35,""ENSMUSG00000118477,4307.648104789891,2.74281152748841,0.114973618833212,23.8560076243865,8.772263948205898e-126,3.6300115565673087e-123"""
36,"36,""ENSMUSG00000020074,8979.37604997448,2.32673209030661,0.09760837507542901,23.837422644405102,1.3674903313673499e-125,5.505811747670119e-123"""
37,"37,""ENSMUSG00000035394,5059.82475582281,2.61522062866654,0.110422458819558,23.6837746290372,5.2994589758868286e-124,2.077527377994369e-121"""
38,"38,""ENSMUSG00000026679,11099.955422793899,2.27096373569218,0.0964662043963577,23.5415475285138,1.5323412793775997e-122,5.853150779202088e-120"""
39,"39,""ENSMUSG00000102759,2666.24802366981,3.0629989819269,0.130586006832684,23.455797877726997,1.1535575989745596e-121,4.2961368879809986e-119"""
40,"40,""ENSMUSG00000061533,9586.27130946835,2.2405914337598,0.0960910039163726,23.317390207617898,2.9536640501004898e-120,1.0731886183987097e-117"""
41,"41,""ENSMUSG00000100837,7420.4669058555,2.36012344570794,0.10134554747280801,23.2878849101999,5.8817789564920885e-120,2.0862109789252995e-117"""
42,"42,""ENSMUSG00000085408,10593.0161274407,2.3238159325947003,0.100193505541494,23.1932790457394,5.322937452300449e-119,1.8440883541144195e-116"""
43,"43,""ENSMUSG00000080981,5440.44284310658,2.48675693371598,0.10771213620016802,23.087063551452605,6.245480334590428e-118,2.114520921463489e-115"""
44,"44,""ENSMUSG00000109728,2172.0492251837,3.2909033956452296,0.142868574037668,23.0344805903751,2.1046482243634594e-117,6.967321021853888e-115"""
45,"45,""ENSMUSG00000118128,1216.89404795257,4.31762583751216,0.18872574964929897,22.877778180960604,7.734142064076088e-116,2.504685094098729e-113"""
46,"46,""ENSMUSG00000091305,6551.9234389964695,2.41408380523579,0.105680011166254,22.843334123403896,1.7022838178681797e-115,5.395515326549429e-113"""
47,"47,""ENSMUSG00000047642,4377.05940642088,2.572015844797,0.11277418995210901,22.806777383098503,3.9273932995008785e-115,1.2188828746388496e-112"""
48,"48,""ENSMUSG00000116534,2640.1436150803897,3.1850333859883704,0.139901448372005,22.7662645601724,9.903550793500697e-115,3.0108815545057095e-112"""
49,"49,""ENSMUSG00000034066,3147.20695056563,2.81209333478485,0.123553429216701,22.7601399055683,1.1388204662509796e-114,3.3930016971481694e-112"""
50,"50,""ENSMUSG00000027496,11051.5707720796,2.21077187305953,0.0971445700532546,22.7575444705513,1.2082532826124997e-114,3.529284147270269e-112"""
51,"51,""ENSMUSG00000040525,11548.423895433001,2.1644814484689503,0.0954658336016374,22.6728387194623,8.306163563098627e-114,2.3795561269130796e-111"""
52,"52,""ENSMUSG00000031849,8248.30096501905,2.70108598946523,0.119228576525953,22.6546862184274,1.2543463188380397e-113,3.525659832401929e-111"""
53,"53,""ENSMUSG00000028683,7048.568875011741,2.2997067733498398,0.10152500124725598,22.651630092070604,1.34444310350192e-113,3.7089201690496494e-111"""
54,"54,""ENSMUSG00000021831,1913.4299396019198,3.36084633152332,0.14908828655962,22.5426585084491,1.5850961200042898e-112,4.293304890855259e-110"""
55,"55,""ENSMUSG00000037443,7927.997720560699,2.24722234403752,0.0999173073380998,22.4908216995217,5.104559483577208e-112,1.3579039754794597e-109"""
56,"56,""ENSMUSG00000106528,12372.315640860501,2.3639861118205,0.10526023007252698,22.458492729796,1.0571370943988497e-111,2.76283706934381e-109"""
57,"57,""ENSMUSG00000084347,8496.80888317956,2.4862550676444903,0.110862139165699,22.426547840001803,2.1682189054900894e-111,5.568958109497559e-109"""
58,"58,""ENSMUSG00000032842,3940.58025648919,2.5766270389757597,0.11522834136534801,22.361052918449897,9.42625980855849e-111,2.380050718103319e-108"""
59,"59,""ENSMUSG00000027679,7777.510181179609,2.2100536238597597,0.0992905875175396,22.258440393147602,9.344191296548749e-110,2.3200069624114492e-107"""
60,"60,""ENSMUSG00000109829,5188.3025069676705,2.40992754096854,0.108511316096748,22.208997435989698,2.8114081911080597e-109,6.865827511956848e-107"""
61,"61,""ENSMUSG00000114470,7123.60516729505,2.4190682781582002,0.10910664976969099,22.1715934204242,6.458328085434088e-109,1.5517695723985798e-106"""
62,"62,""ENSMUSG00000030587,3757.99394645034,2.60384028628538,0.117651676687878,22.1317737204306,1.5630657466516696e-108,3.696030226646029e-106"""
63,"63,""ENSMUSG00000003355,5015.36247124461,2.4373143634415,0.11013891573254302,22.129456670521197,1.6454783471462295e-108,3.830107958974579e-106"""
64,"64,""ENSMUSG00000022842,6826.97763555421,2.25832649029247,0.10256006244589301,22.019550655830397,1.8710979725497894e-107,4.28826869185758e-105"""
65,"65,""ENSMUSG00000009876,3841.8459071553707,2.59889602568791,0.118137031883289,21.998995439934898,2.944269934846579e-107,6.645574124152959e-105"""
66,"66,""ENSMUSG00000037419,14985.3839552918,2.2507764583455496,0.10256952764559699,21.943909755756604,9.901341504442448e-107,2.2014967819653592e-104"""
67,"67,""ENSMUSG00000071553,3019.4971492744603,2.7076043967824797,0.124851455113044,21.6866066505268,2.7450364952546198e-104,5.926494010117119e-102"""
68,"68,""ENSMUSG00000089803,14184.7135259773,2.01906382904957,0.0931171080506243,21.683059872863303,2.9649747731932696e-104,6.3098898851800185e-102"""
69,"69,""ENSMUSG00000072949,4420.5590806616,2.40864647404971,0.1116206793617,21.5788551711339,2.8380804603668694e-103,5.954772481420459e-101"""
70,"70,""ENSMUSG00000019942,5852.707915959871,2.33265042616066,0.10830754812858502,21.537284025590502,6.967397031217829e-103,1.4415737996396098e-100"""
71,"71,""ENSMUSG00000108214,5099.44805145942,2.35156458269859,0.10960227873668199,21.455435140616,4.062915996922459e-102,8.291131452897799e-100"""
72,"72,""ENSMUSG00000055943,12666.8534336664,1.97578951855575,0.0926951554699946,21.3149167131535,8.255416832224457e-101,1.6619046560763198e-98"""
73,"73,""ENSMUSG00000109136,12579.4393677626,2.1439341909982197,0.10190500597625399,21.0385561578575,2.9110730125131394e-98,5.7821672889877684e-96"""
74,"74,""ENSMUSG00000024130,9601.3816885958,2.01239286616099,0.0957806264992835,21.010437493599397,5.2647515400454883e-98,1.0319605748954996e-95"""
75,"75,""ENSMUSG00000084383,6806.40556329943,2.12949853176893,0.10143833233799199,20.9930356965398,7.593759450093549e-98,1.4691459029616097e-95"""
76,"76,""ENSMUSG00000099424,13252.6093340152,1.9587146094144,0.0936136936652283,20.9233770480092,3.2804176792863295e-97,6.265177201067748e-95"""
77,"77,""ENSMUSG00000095740,4986.49372593895,2.2918695396807403,0.109755479495112,20.8815956180376,7.871875561105538e-97,1.4843965852378396e-94"""
78,"78,""ENSMUSG00000054181,2216.48787599596,2.92614452814521,0.14015233598901003,20.8783143534237,8.431422037568839e-97,1.5700361761707897e-94"""
79,"79,""ENSMUSG00000093484,1954.3846908669898,3.11117741925193,0.150275419770475,20.703169047897802,3.2432690194297196e-95,5.9648121706721595e-93"""
80,"80,""ENSMUSG00000115161,11388.798655190802,2.13068276225377,0.103173715679474,20.6514105673297,9.481082172740028e-95,1.7224351356988793e-92"""
81,"81,""ENSMUSG00000039903,3707.90831711985,2.43811572604494,0.11820108524971999,20.6268472145921,1.5759593296951395e-94,2.8285621848757196e-92"""
82,"82,""ENSMUSG00000081896,4897.750450161389,2.2776030941220697,0.110756803233994,20.5640017373038,5.767453661382709e-94,1.0228304427811698e-91"""
83,"83,""ENSMUSG00000089646,1002.46494517202,4.05538995606773,0.20044141872967197,20.232295210088697,5.087869085394499e-91,8.813254158735108e-89"""
84,"84,""ENSMUSG00000028255,1757.61625014333,3.1220113283523,0.154397575632043,20.2205981251455,6.449644891313548e-91,1.1043719534011297e-88"""
85,"85,""ENSMUSG00000078700,12655.236158309799,1.8598372679163,0.0922930795079471,20.1514271474294,2.6146657692292192e-90,4.426213177750879e-88"""
86,"86,""ENSMUSG00000106354,4092.53509228802,2.27984838265528,0.113341044630384,20.1149406209382,5.460441507851579e-90,9.13979743173764e-88"""
87,"87,""ENSMUSG00000081263,3395.8466089194203,2.60416007165471,0.12976117914175,20.0688687393165,1.3811248076688094e-89,2.2860684733157996e-87"""
88,"88,""ENSMUSG00000032083,2489.1268937591103,2.70182041784705,0.134953930684096,20.020316593605198,3.6638574005861196e-89,5.997855351267178e-87"""
89,"89,""ENSMUSG00000062929,4712.110055695779,2.2171378408594,0.11090223065033,19.9918236798134,6.488068942655108e-89,1.0505735112905797e-86"""
90,"90,""ENSMUSG00000082066,5866.504984029079,2.07490203086246,0.10429454186062599,19.894636803096102,4.5287641697927794e-88,7.254301057785269e-86"""
91,"91,""ENSMUSG00000100801,3892.49333344466,2.28803608432255,0.115062882700406,19.8850926608539,5.478099553481369e-88,8.681622239171479e-86"""
92,"92,""ENSMUSG00000085106,2982.34175932068,2.4839019955900294,0.124923166378536,19.8834376969236,5.66183927514307e-88,8.878359966505928e-86"""
93,"93,""ENSMUSG00000118399,19536.8088614586,1.76125603858089,0.0886163558497383,19.875067324674802,6.689669691635058e-88,1.0380834312113299e-85"""
94,"94,""ENSMUSG00000049916,4204.15100022781,2.26419245306348,0.113997880290429,19.8617066150271,8.729336328702778e-88,1.34062807514109e-85"""
95,"95,""ENSMUSG00000042102,9892.16924475878,2.17022599158283,0.10959086870607498,19.8029819199939,2.8058283601670797e-87,4.265145416470299e-85"""
96,"96,""ENSMUSG00000029068,12058.886618358001,1.95011652530559,0.0991921759075498,19.6599833350077,4.748830199271069e-86,7.145790250357688e-84"""
97,"97,""ENSMUSG00000083621,3566.1497799429103,2.2983885759270697,0.11741797821286999,19.5744179120531,2.555394645778839e-85,3.806771403816739e-83"""
98,"98,""ENSMUSG00000097874,9761.25305406144,1.8733349130285,0.0957441296655252,19.5660550633533,3.011067661370839e-85,4.4411757377664784e-83"""
99,"99,""ENSMUSG00000087545,13856.1387651149,1.9055783304483997,0.097626238548801,19.5191206664779,7.552688013348688e-85,1.1030626797534799e-82"""
100,"100,""ENSMUSG00000082738,2316.90137730305,2.8364479863446097,0.145353773200594,19.514099454647102,8.332441470012719e-85,1.2051299085318398e-82"""
101,"101,""ENSMUSG00000104905,10234.3684483188,1.86732568505265,0.0958905534392471,19.473510351942302,1.8420494823661795e-84,2.638558763347019e-82"""
102,"102,""ENSMUSG00000071657,2774.96391271917,2.5948579235957996,0.134678854391787,19.267003237547897,1.0165448807068197e-82,1.44223515122757e-80"""
103,"103,""ENSMUSG00000089997,3943.1730811614293,2.1970232264033602,0.11428765910336301,19.2236260996153,2.3477515242927294e-82,3.29947683560272e-80"""
104,"104,""ENSMUSG00000029265,4486.98101063576,2.14510694203957,0.11161986093005,19.2179682376048,2.6182325191915395e-82,3.64521587274733e-80"""
105,"105,""ENSMUSG00000058927,3202.33230158084,2.31846557586906,0.120926221025676,19.17256287515,6.274038506599709e-82,8.65410663266814e-80"""
106,"106,""ENSMUSG00000035640,29861.2122110561,1.7909822653312901,0.0934656306058764,19.1619342181883,7.6959475665117e-82,1.0518030357644499e-79"""
107,"107,""ENSMUSG00000115388,4205.17772894636,2.15247322352625,0.112348098843593,19.1589643766276,8.147829431143958e-82,1.1034383185068298e-79"""
108,"108,""ENSMUSG00000016481,1620.26662169028,3.0750424580624105,0.161322144351353,19.061502501263,5.27383657350547e-81,7.077868777973968e-79"""
109,"109,""ENSMUSG00000021835,1821.5675629800799,2.84443418274727,0.149275718391853,19.0549019853353,5.982846876904609e-81,7.957720529039999e-79"""
110,"110,""ENSMUSG00000025226,5231.09679102391,2.01927061946102,0.10670811824851699,18.923308297483498,7.330545049796139e-80,9.663993770514428e-78"""
111,"111,""ENSMUSG00000112136,3449.75583365906,2.7603092991139,0.146049908659597,18.8997673771056,1.1455647092692497e-79,1.4969717082442096e-77"""
112,"112,""ENSMUSG00000031725,8534.0016651788,1.87637029667869,0.0999612982241763,18.7709676646124,1.3048691037290198e-78,1.69031609028271e-76"""
113,"113,""ENSMUSG00000100843,4862.18021066924,2.2243288226469304,0.118740840877629,18.732634923305604,2.68302109037247e-78,3.4456004468343694e-76"""
114,"114,""ENSMUSG00000039114,1904.0099609467898,2.8032414958125402,0.149870196413546,18.7044626810081,4.5529869865405495e-78,5.797080952008088e-76"""
115,"115,""ENSMUSG00000025193,2092.1406933531302,2.5893322520689104,0.138570286141877,18.6860569041315,6.429284389450629e-78,8.11669911437678e-76"""
116,"116,""ENSMUSG00000089680,1513.91490231587,2.91180840184248,0.156744496512044,18.576782385586,4.95327674316423e-77,6.200753247303999e-75"""
117,"117,""ENSMUSG00000020490,2724.77762081005,2.53892545361883,0.13777395477395002,18.4281960823765,7.804223930421168e-76,9.688293657623677e-74"""
118,"118,""ENSMUSG00000081077,3520.12028211448,2.2833125493682997,0.12464353218944199,18.318740726136898,5.8654372927311495e-75,7.221274326431069e-73"""
119,"119,""ENSMUSG00000069892,7762.19792358118,1.81556160329965,0.0991917377336995,18.303556775806197,7.751892112547858e-75,9.465568590215209e-73"""
120,"120,""ENSMUSG00000097766,9255.60913406168,1.76797591054126,0.0966586979605425,18.290913780599197,9.776247566318678e-75,1.1840386991499898e-72"""
121,"121,""ENSMUSG00000044056,1762.81534590825,2.69088411275125,0.147564301754635,18.235332534731697,2.7060314500512695e-74,3.25094762188821e-72"""
122,"122,""ENSMUSG00000117958,2057.8963639857698,2.56866050325254,0.140889986406538,18.2316754282357,2.893203598403169e-74,3.448004320432959e-72"""
123,"123,""ENSMUSG00000090761,16758.2562395417,2.01189787984115,0.110492482898854,18.2084593182947,4.42216824587755e-74,5.2283365364157e-72"""
124,"124,""ENSMUSG00000108187,2058.44202678488,2.60924327756101,0.143642274717301,18.1648702145396,9.793834266575376e-74,1.1398339771029196e-71"""
125,"125,""ENSMUSG00000052273,2367.5743233682,2.42050390429756,0.133269377779749,18.1624912235867,1.0227646105257398e-73,1.1810949149613998e-71"""
126,"126,""ENSMUSG00000097790,4737.55898161861,2.0173826469161997,0.11178044168282,18.0477247767599,8.220812907992158e-73,9.420419222335327e-71"""
127,"127,""ENSMUSG00000045838,2442.23754324202,2.44880989061867,0.135961029832015,18.0111160796904,1.59382340856442e-72,1.8124570471285596e-70"""
128,"128,""ENSMUSG00000055210,4666.947483057271,2.14358433110158,0.119181904104081,17.9858204751419,2.5163635165189197e-72,2.8398687352713895e-70"""
129,"129,""ENSMUSG00000040084,10937.777852205601,1.9190770687677698,0.10716790114327,17.907200274475898,1.0361811539445698e-71,1.1592991441680698e-69"""
130,"130,""ENSMUSG00000103560,2243.10785069329,2.54199430233487,0.141956564578611,17.9068457304572,1.0428011365947597e-71,1.1592991441680698e-69"""
131,"131,""ENSMUSG00000087003,3174.61332892758,2.1823333283090003,0.12333307493697199,17.694631625979103,4.612365794821859e-70,5.089660240404539e-68"""
132,"132,""ENSMUSG00000109178,2228.93689607876,2.66974018341385,0.151239182826854,17.6524372422079,9.745807515945096e-70,1.0675242247428999e-67"""
133,"133,""ENSMUSG00000025766,7178.277505577241,1.8129372759834799,0.10336851885323,17.538582308194,7.271897545663958e-69,7.907259688887309e-67"""
134,"134,""ENSMUSG00000087034,6631.05359458281,1.78044221290068,0.10155330105059501,17.532095899213,8.150882357700808e-69,8.798818440773108e-67"""
135,"135,""ENSMUSG00000101625,6956.387248898879,1.88223260295568,0.107437483086204,17.5193289054011,1.0202172135994198e-68,1.0933939446755797e-66"""
136,"136,""ENSMUSG00000110089,4031.1128773669398,2.0396798608011,0.116506124604026,17.5070612616585,1.2656137499375498e-68,1.34670343091569e-66"""
137,"137,""ENSMUSG00000065674,5572.7699395698,1.85347512739469,0.10593438531310001,17.496444822109,1.5249569512336298e-68,1.61115487251967e-66"""
138,"138,""ENSMUSG00000031493,2945.67765035333,2.15966575332019,0.12368883701684899,17.4604742465643,2.8654378553334097e-68,2.9850648762868396e-66"""
139,"139,""ENSMUSG00000022894,2993.0462823313896,2.2484058064395898,0.129089139283566,17.4174668676083,6.081040346747359e-68,6.290920697603848e-66"""
140,"140,""ENSMUSG00000114210,4871.07802101557,1.94989585947622,0.11201342459684402,17.4076979299065,7.212644094366548e-68,7.410121315433e-66"""
141,"141,""ENSMUSG00000051452,10742.888325359001,1.66014753524453,0.0955051983212268,17.3827976322369,1.1138466769433197e-67,1.1365050648236099e-65"""
142,"142,""ENSMUSG00000038917,10543.866763709499,1.6802050873315901,0.0968802614242556,17.3431105844531,2.2237049527817098e-67,2.2382792352425096e-65"""
143,"143,""ENSMUSG00000033633,1981.31875205517,2.4338856985012596,0.140527017838944,17.3196993427321,3.3409873083427396e-67,3.3403146263343494e-65"""
144,"144,""ENSMUSG00000102259,4011.16623567882,1.96963341039848,0.11375035987813902,17.315403771105,3.599883801997779e-67,3.5751645998907195e-65"""
145,"145,""ENSMUSG00000103135,1670.94081358219,2.6006008368601403,0.150257280141465,17.3076528099785,4.1186578482012284e-67,4.063287812228719e-65"""
146,"146,""ENSMUSG00000088512,4271.941986113629,1.99534072293748,0.11540038509045301,17.2905898136604,5.538269318866809e-67,5.427868292313078e-65"""
147,"147,""ENSMUSG00000042423,4449.4418426863895,2.08482525273281,0.12058735620244,17.2889208154862,5.7009596507345594e-67,5.550797118757699e-65"""
148,"148,""ENSMUSG00000040782,2526.1981823916,2.28359980703825,0.132423300615502,17.244697847162097,1.2265228882718598e-66,1.18646178354454e-64"""
149,"149,""ENSMUSG00000116765,2648.15865857355,2.21373655089673,0.12852451914082,17.2242352330547,1.7472182095686598e-66,1.6792457850286598e-64"""
150,"150,""ENSMUSG00000091784,2108.4974138714397,2.42158171713184,0.14097385489476,17.1775235836432,3.912607294932019e-66,3.73628915850014e-64"""
151,"151,""ENSMUSG00000105594,7133.741314983149,1.8255974593787199,0.10633932946719801,17.1676600607291,4.637413507033869e-66,4.400226051865199e-64"""
152,"152,""ENSMUSG00000117013,5850.13206743043,1.82882492220539,0.106562780660242,17.1619482043764,5.116804978608779e-66,4.8243698586287994e-64"""
153,"153,""ENSMUSG00000057037,1987.95856399776,2.64968962519687,0.15490579180976002,17.1051682073383,1.3580913191127497e-65,1.2724205270957598e-63"""
154,"154,""ENSMUSG00000053768,4603.76364199164,1.93979329564648,0.11414439848262402,16.9942048968944,9.065120721620369e-65,8.440193961873669e-63"""
155,"155,""ENSMUSG00000066767,2663.11765419803,2.2002875405083997,0.129503409206891,16.9901900960251,9.707406151609229e-65,8.982063940405139e-63"""
156,"156,""ENSMUSG00000110368,6786.92880594068,1.7300572412195603,0.101846791595247,16.9868605001819,1.0274331462802097e-64,9.447945419837247e-63"""
157,"157,""ENSMUSG00000081161,2599.0184142869603,2.17997150451848,0.12862590450122,16.9481529632144,1.9859545707849395e-64,1.8150162724529596e-62"""
158,"158,""ENSMUSG00000108020,18547.3615309169,1.53626080249672,0.0907495749594521,16.9285729788061,2.7701476096998697e-64,2.5162737159572598e-62"""
159,"159,""ENSMUSG00000032446,5599.176776764821,1.7746223015757299,0.10505066558041001,16.8930134023507,5.0648755676220985e-64,4.572815232173719e-62"""
160,"160,""ENSMUSG00000031492,3908.81558736899,2.20521334867698,0.130771546488782,16.8630975765523,8.406546740315348e-64,7.498941723980708e-62"""
161,"161,""ENSMUSG00000096834,1848.05277807673,2.43677343824619,0.144502466744416,16.863196131842802,8.3925383530904e-64,7.498941723980708e-62"""
162,"162,""ENSMUSG00000061244,483.54683348963096,5.86039026179539,0.34893526135304803,16.795064617633802,2.6521546847033e-63,2.3378194282854994e-61"""
163,"163,""ENSMUSG00000093874,2378.08304496604,2.25875915569306,0.134726414048127,16.765525688868898,4.361396870228669e-63,3.8218664221056794e-61"""
164,"164,""ENSMUSG00000028307,10207.3500642428,1.59948347702079,0.0955348392752292,16.7424102992709,6.432973823587469e-63,5.604211172513599e-61"""
165,"165,""ENSMUSG00000019027,3079.6988864408004,2.21029920794338,0.13267407464617803,16.659616536523302,2.576711739135419e-62,2.2317020219709497e-60"""
166,"166,""ENSMUSG00000038567,905.398022824406,3.3060564889609503,0.19846816950149399,16.657867592899102,2.6531656454574692e-62,2.2846363364381494e-60"""
167,"167,""ENSMUSG00000036411,3432.4555111028303,1.9654123943296498,0.118361576651658,16.605155574379697,6.395412605529429e-62,5.475428826699539e-60"""
168,"168,""ENSMUSG00000084757,9253.16187760338,1.66985185049149,0.10099650982832199,16.5337579816369,2.0965504441526197e-61,1.7847035409452298e-59"""
169,"169,""ENSMUSG00000024064,1901.68370347823,2.5458748545321,0.15404788652961302,16.5265159547819,2.36420072562041e-61,2.0011078528163194e-59"""
170,"170,""ENSMUSG00000002844,11834.328859871,1.6188717837604298,0.0980622667344293,16.5086106784033,3.18122948126621e-61,2.6774449481594694e-59"""
171,"171,""ENSMUSG00000027905,7172.10587835593,1.65754311939719,0.10048637262255801,16.4952030423385,3.9722232179247394e-61,3.3243937796306097e-59"""
172,"172,""ENSMUSG00000070476,5527.709323220251,1.7351946868406,0.1054365001777,16.4572485231979,7.440664029823778e-61,6.192378326943288e-59"""
173,"173,""ENSMUSG00000052794,9078.772390142858,1.79126727283053,0.10898145676651501,16.4364408953369,1.0490141158257899e-60,8.681757379698178e-59"""
174,"174,""ENSMUSG00000085467,5342.14403362221,1.79754941700304,0.109386959930029,16.4329406188166,1.1113641006231597e-60,9.146956357449268e-59"""
175,"175,""ENSMUSG00000103436,1991.0052550058201,2.3020189476796498,0.14052780692852498,16.381234418968102,2.6040418439072295e-60,2.1314511730047196e-58"""
176,"176,""ENSMUSG00000118088,871.0129827185921,3.2875754812555,0.200959458905887,16.3593965626426,3.7280362016453494e-60,3.0347844423994994e-58"""
177,"177,""ENSMUSG00000105523,1901.8272466686103,2.33755047655931,0.14294093868287697,16.353260990858,4.12311688441852e-60,3.3381560993034095e-58"""
178,"178,""ENSMUSG00000023262,9083.7167573833,1.57595063410059,0.0964436128207725,16.3406428690025,5.071534612217959e-60,4.0838189793627594e-58"""
179,"179,""ENSMUSG00000042041,5039.79738375121,1.74874949238616,0.10759456931601301,16.2531390153155,2.1221480405258795e-59,1.69965803009216e-57"""
180,"180,""ENSMUSG00000057229,3267.5965493781605,1.94839459506879,0.11989705642835301,16.250562383348402,2.2132481904406096e-59,1.7631421547055494e-57"""
181,"181,""ENSMUSG00000091177,1953.61951020662,2.31587786474192,0.142525662439233,16.248848278318402,2.27600021015138e-59,1.8034880388630298e-57"""
182,"182,""ENSMUSG00000060708,5929.568784118929,1.68623732812877,0.10381882020397099,16.242116071208102,2.5400883948442796e-59,2.0021003607404896e-57"""
