name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
184,"184,""ENSMUSG00000038463,25.183492205018602,2.5559224673329397,1.0366105540438901,2.46565352567762,0.0136763552184045,0.0372790548439327"""
185,"185,""ENSMUSG00000085171,53.3194434347937,1.71499095583858,0.6999774023293052,2.45006617375308,0.0142829962589752,0.0387165949109535"""
186,"186,""ENSMUSG00000040140,27.4400272654226,2.38314653566244,0.98368752015865,2.4226662296966897,0.0154070750809632,0.0413286547239017"""
187,"187,""ENSMUSG00000004044,45.11247563791229,1.83931119651907,0.765024788539456,2.4042504557670497,0.016205666214894,0.0432008783590871"""
188,"188,""ENSMUSG00000019899,31.6671630086689,2.2191776690249703,0.924931787690034,2.39928792432061,0.0164269923152208,0.0437168463530749"""
189,"189,""ENSMUSG00000103452,49.8689735949611,1.71853856802063,0.723739444534161,2.37452660760638,0.0175714697217652,0.0462413970051135"""
190,"190,""ENSMUSG00000051346,53.979597235538705,1.6395079325758302,0.6939881208028489,2.3624437990078904,0.0181548939310982,0.0476087055586702"""
191,"191,""ENSMUSG00000051457,29.636557525556,2.23517828490141,0.9483189425037671,2.35699002173262,0.0184237419100803,0.0481888345454574"""
192,"192,""ENSMUSG00000079179,42.8308264567418,1.90846489150797,0.8117761636851301,2.3509742917854703,0.0187243274804162,0.048848770366036"""
193,"193,""ENSMUSG00000103087,64.9735958981448,1.54989319708507,0.6613947101086101,2.34337102096047,0.019110368477858998,0.0497094160590066"""
194,"194,""ENSMUSG00000086308,37.6537845721816,1.94326155930482,0.8344212391508621,2.32887355705657,0.0198657651595903,0.0513349925667196"""
195,"195,""ENSMUSG00000099801,29.1545260300322,2.4810586482579198,1.0653799469334801,2.3288017156689,0.0198695724852649,0.0513354666836152"""
196,"196,""ENSMUSG00000026039,65.4522148427383,1.5381582234768798,0.664196851011574,2.31581679608126,0.0205682737679957,0.0529186644020029"""
197,"197,""ENSMUSG00000114051,15.439876079366,3.5795754109216,1.5502751647022,2.30899358541245,0.020943937198073997,0.0537356183678568"""
198,"198,""ENSMUSG00000096199,34.372126910757,2.10358112134628,0.9120541184644251,2.30642138307315,0.0210870983132614,0.054018053292163"""
199,"199,""ENSMUSG00000102136,141.52962915734,3.16496068702034,1.37631152824525,2.29959614670638,0.0214711106071585,0.0548804719103621"""
200,"200,""ENSMUSG00000024841,62.9175473617745,1.55473366325066,0.6860482001580159,2.2662163721041098,0.0234381387103556,0.0592583746155449"""
201,"201,""ENSMUSG00000003134,32.1092069510927,2.15064065353473,0.9509070328516892,2.26167288623909,0.0237176211217835,0.0598432741824195"""
202,"202,""ENSMUSG00000084749,55.01326543274071,1.54110884747818,0.6847818572917989,2.2505106276807902,0.0244165496353438,0.0612727798289248"""
203,"203,""ENSMUSG00000027349,42.185196264386896,1.81089577072449,0.807775008896929,2.24183188484302,0.0249722396712385,0.0625011920817606"""
204,"204,""ENSMUSG00000007989,46.889740053867705,2.0470983311913002,0.913363506340963,2.24127449474328,0.0250083000132235,0.0625703813027097"""
205,"205,""ENSMUSG00000075074,31.1460846435313,2.0650554134988304,0.922701265545343,2.23805416835352,0.0252175229194113,0.0630260108815067"""
206,"206,""ENSMUSG00000117138,15.2179776168468,3.05375445555752,1.36685887439679,2.2341402706297497,0.0254738450125009,0.0635545065951193"""
207,"207,""ENSMUSG00000036214,39.605965729066,1.83554265240882,0.8236753639935891,2.22847827268889,0.0258486386337265,0.0643761981162746"""
208,"208,""ENSMUSG00000059106,42.8547096149517,1.73202578023359,0.777459012151252,2.2278033351765,0.0258936323622486,0.0644769196772041"""
209,"209,""ENSMUSG00000102558,45.585388439679996,1.6734404590989598,0.754242034414014,2.2187048490331,0.0265068109263801,0.0658417470775207"""
210,"210,""ENSMUSG00000020420,32.1279739987644,2.04037786115769,0.920785521386461,2.2159100178784503,0.0266976653139896,0.0662229253787386"""
211,"211,""ENSMUSG00000089092,24.689601408396395,2.27362994430678,1.03273385134394,2.2015642668709,0.0276961023610949,0.0683286287090334"""
212,"212,""ENSMUSG00000112816,45.6321191833401,1.7345638553048701,0.790349961100713,2.1946782320191,0.0281866872888579,0.0693096011341713"""
213,"213,""ENSMUSG00000042050,22.1889211018967,2.44458385783786,1.1192012892513001,2.1842218029191103,0.0289459535596084,0.0709180868428594"""
214,"214,""ENSMUSG00000110547,34.854457979962696,1.9733373168681698,0.9064063644540309,2.17710002296465,0.0294731053538041,0.0719992464597537"""
215,"215,""ENSMUSG00000085633,25.447480199940802,2.21029915386435,1.0155882720559102,2.17637325546298,0.0295273619271434,0.0720931763288371"""
216,"216,""ENSMUSG00000094566,17.435610947172197,2.78275850623754,1.29314353251422,2.15193320483699,0.0314026155645717,0.0760166527832744"""
217,"217,""ENSMUSG00000118249,15.937255079249498,2.88728488833502,1.3469873721458403,2.14351295939425,0.0320719316064644,0.0773592683700281"""
218,"218,""ENSMUSG00000030493,47.099217714554996,1.58556648640727,0.7408261110629649,2.14026809089145,0.0323331071640886,0.0778756550255307"""
219,"219,""ENSMUSG00000050064,51.02591406107229,1.53139671831852,0.7165909287098651,2.1370584764108203,0.0325932357240986,0.078389775427433"""
220,"220,""ENSMUSG00000029195,26.905519582272802,2.13376028416496,0.9992200511900309,2.13542580698189,0.0327262445438419,0.0786829565865691"""
221,"221,""ENSMUSG00000001930,49.2301914657385,1.96822315833298,0.9222844098710251,2.13407397682047,0.0328367257024609,0.0789084064972114"""
222,"222,""ENSMUSG00000060636,56.2087894660256,1.5035581361107502,0.7085805763840791,2.1219296523529803,0.0338436459443513,0.08088899754474099"""
223,"223,""ENSMUSG00000081570,23.6660773558438,2.22775492154057,1.0547166889839201,2.1121832476991598,0.0346707348268015,0.0825454839590706"""
224,"224,""ENSMUSG00000099342,24.7006854092768,2.3175480616115096,1.09900905867724,2.10876156416845,0.0349651678093341,0.0831207530100734"""
225,"225,""ENSMUSG00000065587,15.679680515141499,3.24807817701337,1.55204238708411,2.09277672056088,0.0363690908495237,0.0858388105588725"""
226,"226,""ENSMUSG00000037362,26.6390696622375,2.0939692942252903,1.00535609641541,2.08281354406794,0.0372682225381452,0.0876688287198562"""
227,"227,""ENSMUSG00000111808,42.827162927881396,1.60502381630664,0.774568122822396,2.07215320255913,0.0382511560688509,0.089683197098865"""
228,"228,""ENSMUSG00000015950,65.11895122187231,1.50776273945419,0.738838773330728,2.04071956410343,0.0412787096032623,0.0955793070022579"""
229,"229,""ENSMUSG00000004360,29.609795433315,1.89350983856383,0.935365838780998,2.02435214122372,0.0429339322855059,0.098830368013727"""
