name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
812,"ENSMUSG00000032624,954.603044137855,1.5638502347559602,0.167613310227031,9.33010769036026,1.0576339243011999e-20,1.7186226044210598e-19"
813,"ENSMUSG00000055298,26613.667465271803,0.534701395589242,0.0573303580888297,9.326671128771881,1.09248206485681e-20,1.77306886472031e-19"
814,"ENSMUSG00000105382,3438.42906596216,0.9277737211635649,0.0995076424931016,9.32364286720875,1.12412945060547e-20,1.8221931499323699e-19"
815,"ENSMUSG00000036932,5497.76339986016,0.759642777202438,0.0815011980917852,9.32063325433501,1.1564798178204499e-20,1.8723351560326e-19"
816,"ENSMUSG00000023391,1891.7290999337301,1.2161451592105201,0.13051258185915598,9.31822159891786,1.18306571619381e-20,1.91303319175476e-19"
817,"ENSMUSG00000082580,5429.309521223579,-0.759667079583881,0.0815423377619818,-9.31622885035886,1.2054889273196799e-20,1.9469088287066397e-19"
818,"ENSMUSG00000018844,6081.30364710046,0.7592458708334979,0.081499428784205,9.31596554920449,1.20848295762781e-20,1.9493612152894998e-19"
819,"ENSMUSG00000085054,14476.150689014199,0.587957082825794,0.0631910702004316,9.30443306247056,1.34709066453611e-20,2.17029448404713e-19"
820,"ENSMUSG00000091177,1201.3688316954199,1.43394948548942,0.154331506259364,9.29135936170791,1.52330210461121e-20,2.45119903824831e-19"
821,"ENSMUSG00000040913,3018.27168070118,0.94504181440844,0.101752079136071,9.287690457358211,1.57672369074462e-20,2.5340750217064697e-19"
822,"ENSMUSG00000117596,531.659450075325,2.03603524503487,0.219349014018693,9.282171858139119,1.6605854226391698e-20,2.66561288195456e-19"
823,"ENSMUSG00000111651,2707.19034402791,0.998153996887022,0.108008008040358,9.24148139565776,2.43107767336102e-20,3.89769018722967e-19"
824,"ENSMUSG00000085603,3720.2575002641206,0.858583575959666,0.0929157678525968,9.240450741597892,2.45461013730202e-20,3.93064903319964e-19"
825,"ENSMUSG00000032033,1479.2818982536999,1.24699551504596,0.134974208064484,9.23876889464845,2.4934955124463997e-20,3.9880834400640894e-19"
826,"ENSMUSG00000094091,7321.37160186371,0.7145432222831071,0.0773782377547411,9.23442098213623,2.5968670583033796e-20,4.14839307221837e-19"
827,"ENSMUSG00000089407,5709.6778985064,0.7594130130137691,0.0822670947304868,9.231066388106491,2.67950779907704e-20,4.27523883256121e-19"
828,"ENSMUSG00000114751,3597.9637552394397,0.8653442143529201,0.0939079022617481,9.2148178535706,3.11807239211696e-20,4.96898122705153e-19"
829,"ENSMUSG00000111374,4068.7783902560705,0.841369205266027,0.0913149766722603,9.213923454044071,3.1441740106472897e-20,5.00454010297124e-19"
830,"ENSMUSG00000015961,1455.82060007493,1.2518901456976201,0.135885301711371,9.21284443520401,3.17595107770674e-20,5.04903606348782e-19"
831,"ENSMUSG00000030000,2536.4170743541,1.01719095367661,0.110450777837456,9.20945034152274,3.2779915391590894e-20,5.204993536518129e-19"
832,"ENSMUSG00000036815,1173.04318434327,1.3775021783564299,0.149616144791767,9.20690865463491,3.35652118571318e-20,5.323289481927579e-19"
833,"ENSMUSG00000087110,4197.71114837918,0.825935710016177,0.0898902091888217,9.18827219860209,3.99201654602594e-20,6.32356481889072e-19"
834,"ENSMUSG00000093010,1696.5621914347698,1.2351246882920401,0.134519297761901,9.181765804919749,4.2407932824466096e-20,6.70959521609607e-19"
835,"ENSMUSG00000115127,21374.1915347987,0.543110353074328,0.0591741551300754,9.17816827093642,4.38486433658208e-20,6.92923956346721e-19"
836,"ENSMUSG00000081132,8440.09849217005,-0.6784331112798061,0.073932477552541,-9.1763881549576,4.45793173749151e-20,7.036288671923579e-19"
837,"ENSMUSG00000115222,2797.95861314029,0.9533372433560509,0.103969888096694,9.1693591366515,4.7583943264664196e-20,7.50156890775034e-19"
838,"ENSMUSG00000104109,1703.7000425171802,1.18991803021046,0.130004802503534,9.152877488338321,5.543683552291651e-20,8.72915416082539e-19"
839,"ENSMUSG00000086702,1401.22794266849,1.2624521584511101,0.137961156821756,9.150779737822699,5.65240703325324e-20,8.889755870989109e-19"
840,"ENSMUSG00000043671,1757.6890537554,1.1480800349951399,0.125504761616687,9.14770101314226,5.81580012349592e-20,9.135854391379859e-19"
841,"ENSMUSG00000086291,1192.198810705,1.56649203497645,0.171330263704045,9.14311342964139,6.067969191010679e-20,9.52065807392423e-19"
842,"ENSMUSG00000050700,1323.20038217035,1.3427261261014398,0.146908098135173,9.139905445280311,6.25069584261688e-20,9.795722749325229e-19"
843,"ENSMUSG00000039202,13124.0187451227,0.6485378882364029,0.0709901142678974,9.135608456538,6.5039990992209e-20,1.0180608068697599e-18"
844,"ENSMUSG00000026940,944.818278711788,1.5401478305718002,0.168634510175111,9.13305247527627,6.65945663650919e-20,1.0411607292890299e-18"
845,"ENSMUSG00000096401,3139.9896442821996,0.945690661803942,0.10354811864298599,9.132861844303529,6.67119710349612e-20,1.0417634152989001e-18"
846,"ENSMUSG00000101281,4282.29402493529,0.8412941097409691,0.0921365430976589,9.13094936554382,6.790119750386309e-20,1.0590823143135e-18"
847,"ENSMUSG00000103272,1155.18878246054,1.56102139830054,0.171080508582085,9.1244842047658,7.207866291890579e-20,1.1229141696010198e-18"
848,"ENSMUSG00000015451,2561.2715470824,0.9902203006763679,0.108588019037784,9.11905668278018,7.57810430074369e-20,1.17920301433598e-18"
849,"ENSMUSG00000059343,2215.0297368608103,1.10061245808262,0.120722832899295,9.11685413314258,7.73365742597512e-20,1.2019923324065599e-18"
850,"ENSMUSG00000047844,741.949600582596,1.7409392351621202,0.191055562877216,9.11221431579541,8.07174064080567e-20,1.2530642256837099e-18"
851,"ENSMUSG00000053977,4955.2496958074,0.7665169305425401,0.0841381913468043,9.11021402139581,8.221961519673549e-20,1.2748865450282499e-18"
852,"ENSMUSG00000106189,12098.3537644627,0.607359395186107,0.0666905839562335,9.107123662085401,8.45949449470168e-20,1.3101803255510399e-18"
853,"ENSMUSG00000107668,2088.3531501635603,1.08678804037123,0.119479846539767,9.09599461202448,9.372463798029359e-20,1.44987844538367e-18"
854,"ENSMUSG00000084088,3694.3946039578705,0.852394679030602,0.0937681219092421,9.09045272182834,9.86275148905124e-20,1.5239392973316498e-18"
855,"ENSMUSG00000044788,2664.20003340941,-0.994467257262713,0.10947739707141198,-9.083767826650268,1.0487985725328198e-19,1.6186539651555e-18"
856,"ENSMUSG00000087624,9311.49715646499,0.7005578572171619,0.0771588906459362,9.07941847468823,1.09156483001384e-19,1.6826911282745399e-18"
857,"ENSMUSG00000075014,969.4083326322921,1.5173164401545802,0.167181100347256,9.075884995390789,1.1275738792035e-19,1.7361746524659003e-18"
858,"ENSMUSG00000099354,3008.11989184398,0.9494401135337549,0.104636285957281,9.07371763865333,1.1502392942614598e-19,1.76901179470176e-18"
859,"ENSMUSG00000084954,14384.4988702055,-0.577885895158208,0.0637385786807819,-9.06650112253677,1.22900139817778e-19,1.88794621759612e-18"
860,"ENSMUSG00000031756,3340.64255365487,0.8967997000475809,0.0992302945779938,9.03755958663115,1.60208388705794e-19,2.45820327896893e-18"
861,"ENSMUSG00000029836,1360.92481323167,1.3603760482411,0.15053093516614302,9.037185922877839,1.60756810108294e-19,2.46375663380588e-18"
862,"ENSMUSG00000086980,4308.93480156344,0.8024849634646508,0.0888190453554123,9.03505504088094,1.6391991743449099e-19,2.5093233247127e-18"
863,"ENSMUSG00000107610,1119.6624232932902,1.38545505061321,0.153543241793186,9.023223910299711,1.82633775660365e-19,2.79256343778828e-18"
864,"ENSMUSG00000081967,2430.5005600955,0.993417457718682,0.11019991067289998,9.01468478198125,1.97437437697025e-19,3.01542888949756e-18"
865,"ENSMUSG00000077733,4186.05016331928,0.888539923908788,0.0985883311134004,9.0126277001966,2.0117727991440697e-19,3.0689988971700197e-18"
866,"ENSMUSG00000065911,4329.5970462704,0.7930429542779909,0.0879963931952896,9.01222113181386,2.01924676601716e-19,3.0768476385066497e-18"
867,"ENSMUSG00000084642,595.1999702448301,1.8856345629303601,0.209259287802502,9.010995797280989,2.04193850116415e-19,3.1047394393156397e-18"
868,"ENSMUSG00000111325,2535.04890017157,0.9867250257253729,0.10950253322678098,9.0109789851332,2.0422515878928898e-19,3.1047394393156397e-18"
869,"ENSMUSG00000028435,4393.0660414535105,0.7902414376326379,0.0877299756783549,9.0076559525094,2.10507573323418e-19,3.1965695990524998e-18"
870,"ENSMUSG00000049489,1490.38271337785,1.2076592123603798,0.134210132678822,8.99827150346705,2.2929917548443196e-19,3.47792354457501e-18"
871,"ENSMUSG00000078906,2245.53248343708,1.0767324626985,0.119833410879999,8.98524422188684,2.58160311495448e-19,3.91118793023666e-18"
872,"ENSMUSG00000103597,1286.12490492401,1.29372825526148,0.144005746411308,8.983865488022571,2.61417287806786e-19,3.95599517665e-18"
873,"ENSMUSG00000088525,3056.50606352361,-0.9076633920698499,0.101057330054971,-8.9816680450208,2.66692407534544e-19,4.03120525851128e-18"
874,"ENSMUSG00000103146,197.11566652211602,3.49484824398873,0.389331117194223,8.976544873101641,2.79402860963595e-19,4.21850422421721e-18"
875,"ENSMUSG00000037536,4900.2863089393395,0.756057349304342,0.0842813212871284,8.97063949351977,2.94797837642805e-19,4.44586099668846e-18"
876,"ENSMUSG00000106772,2656.7196183882197,1.01111155727088,0.112729211349959,8.96938375743589,2.9817796430610496e-19,4.49170933460427e-18"
877,"ENSMUSG00000086940,4847.70879077946,0.774281017282598,0.0864355615084811,8.95789885285381,3.30923844937182e-19,4.9793108376595695e-18"
878,"ENSMUSG00000117607,2730.00793854555,0.9451227420447109,0.105533941304563,8.955628211753801,3.37806559055955e-19,5.0770903887238e-18"
879,"ENSMUSG00000106543,9262.722153486651,0.6259799224979301,0.0698998934934233,8.955377343412211,3.38575607370523e-19,5.08286630564998e-18"
880,"ENSMUSG00000086358,2855.3207115135997,0.931070837637378,0.10410960434971601,8.94317909911369,3.7813219742331294e-19,5.6702661295793294e-18"
881,"ENSMUSG00000108155,796.616891190663,-1.6013074481844198,0.179263842238383,-8.93268507575007,4.1579199536715e-19,6.2279229600855e-18"
882,"ENSMUSG00000084873,649.3028328727739,1.76472125171886,0.197612153859081,8.93022629052109,4.25138264798201e-19,6.36070398216199e-18"
883,"ENSMUSG00000010476,7053.823462399491,0.680671446041421,0.0762484379224273,8.927021517921641,4.37632317323856e-19,6.54022685991568e-18"
884,"ENSMUSG00000022419,908.836973444603,1.56948632769957,0.17607540182561,8.91371714292061,4.93496206330405e-19,7.36675523370733e-18"
885,"ENSMUSG00000093553,1451.9207932987,1.2095512744538501,0.135767842453935,8.90896734154291,5.15100812752596e-19,7.680583337781659e-18"
886,"ENSMUSG00000113506,4281.42478284246,0.804333544062047,0.0903253902786075,8.90484438075597,5.346099188461379e-19,7.96249339106689e-18"
887,"ENSMUSG00000095635,3255.25988132232,0.9062216109872909,0.10176974481702801,8.90462693619396,5.35658848800629e-19,7.969131814758e-18"
888,"ENSMUSG00000110044,2673.1190619020604,0.954131105680342,0.10716414581228301,8.90345458780287,5.41349261450929e-19,8.04473013838946e-18"
889,"ENSMUSG00000036751,2620.36699500254,0.969742527393861,0.10893367567897501,8.90213720733766,5.478149134148639e-19,8.13166609115031e-18"
890,"ENSMUSG00000021388,2809.1684854586497,0.9261122012061159,0.10417119882558,8.89029032637665,6.09494447364125e-19,9.03707199116438e-18"
891,"ENSMUSG00000117275,1460.73373925091,1.21710547203488,0.136910460513235,8.88979167459029,6.12235876549226e-19,9.06754278597738e-18"
892,"ENSMUSG00000086927,3040.09328740048,0.8918827371835871,0.10035275752920099,8.88747613062913,6.25126446772819e-19,9.248091252313229e-18"
893,"ENSMUSG00000032773,4073.5208349197296,0.8068130467650351,0.0910265052671942,8.86349579605149,7.75438224751377e-19,1.1446161326469801e-17"
894,"ENSMUSG00000090015,1258.2235597531599,1.3453921877033401,0.15178969338574402,8.863527935880919,7.75214612153977e-19,1.1446161326469801e-17"
895,"ENSMUSG00000043953,2981.26026221799,0.894996507604519,0.101210695760586,8.84290440727363,9.32620153316391e-19,1.3750942907882599e-17"
896,"ENSMUSG00000109678,3637.66339456527,0.8614167969054308,0.0974554282170692,8.83908482744274,9.650582884037069e-19,1.42133612576381e-17"
897,"ENSMUSG00000030002,4383.83727214375,0.7751041403185379,0.0877474888447174,8.83334840145914,1.01587983136744e-18,1.49451987218211e-17"
898,"ENSMUSG00000018672,2814.12353962143,0.955364520096872,0.10823238692827301,8.8269745056071,1.07545303335703e-18,1.58040155991988e-17"
899,"ENSMUSG00000020196,1234.4743539783599,1.3695032508151999,0.155152206313207,8.82683709989001,1.0767745632370599e-18,1.5805854172138596e-17"
900,"ENSMUSG00000080237,1136.9940221296401,1.39897542915001,0.15850297044102699,8.82617799059172,1.0831360243568599e-18,1.58815871451482e-17"
901,"ENSMUSG00000057649,781.694136985871,1.59735351916663,0.181386375522101,8.80635888207603,1.29276678667122e-18,1.8934303790148002e-17"
902,"ENSMUSG00000109790,17912.645045266203,0.5348154783461629,0.0607768470595261,8.79965816295725,1.37233532354418e-18,2.0077432956082103e-17"
903,"ENSMUSG00000108635,995.282020215999,1.4432587032229998,0.16421682622099698,8.78873825804375,1.51248987548379e-18,2.2103433346257102e-17"
904,"ENSMUSG00000027447,1126.2202203964698,1.33706642054187,0.152168416009125,8.78675388499601,1.53943534936116e-18,2.24723540336025e-17"
905,"ENSMUSG00000106311,2355.18186467565,0.9755531141096521,0.111037713795541,8.78578170211593,1.55280892921481e-18,2.2642559342005398e-17"
906,"ENSMUSG00000021200,5309.1003411950705,0.7264937916759481,0.0827165292043886,8.78293369733656,1.59265065044788e-18,2.3197913718927203e-17"
907,"ENSMUSG00000108269,771.262977965784,1.6009160682839798,0.18249305078121397,8.77247687750735,1.7477841600310598e-18,2.54294895794828e-17"
908,"ENSMUSG00000085545,1948.1234313727698,1.0703856005203398,0.12221948568835302,8.75789645564142,1.98927774586451e-18,2.89112742581035e-17"
909,"ENSMUSG00000082610,140.97026108156,4.49705872642053,0.514147376630718,8.74663361289598,2.1981196070663198e-18,3.1911382559289197e-17"
910,"ENSMUSG00000077599,877.7426905683859,1.49499700184911,0.170973174238087,8.74404425437681,2.2491129475217398e-18,3.26158409985837e-17"
911,"ENSMUSG00000065847,1367.2853899405302,1.2480393141398,0.14277242564964499,8.74145906298752,2.3011891244985397e-18,3.33344402672699e-17"
912,"ENSMUSG00000056656,7541.172445254879,0.645715442887148,0.073922008907294,8.735090569534481,2.43460981429899e-18,3.522851068642279e-17"
913,"ENSMUSG00000107951,1417.5963404976699,1.25747861572436,0.14415274562578698,8.723237356773701,2.7035873055995e-18,3.907778106594629e-17"
914,"ENSMUSG00000026401,5422.24378746595,0.7457151566303051,0.0855045547412399,8.72135009517379,2.74904010591136e-18,3.9691332064694e-17"
915,"ENSMUSG00000083314,1700.8506496623002,1.10537879979834,0.126862954011395,8.713172481377441,2.9548653495916597e-18,4.2616513246130395e-17"
916,"ENSMUSG00000027247,2340.50473502842,0.974676777368801,0.11187379929507199,8.71228816318329,2.97801476654952e-18,4.29035475255024e-17"
917,"ENSMUSG00000086932,1897.22318807312,1.0689504461563801,0.12276966749174001,8.70695887669722,3.1213627804238097e-18,4.49197425840729e-17"
918,"ENSMUSG00000089343,1137.91733864173,1.3671642593390199,0.15703911257377098,8.70588375680469,3.1510967466028496e-18,4.52983015444725e-17"
919,"ENSMUSG00000066026,5658.13378071311,0.7043868493090341,0.0809208110750011,8.70464395934163,3.18573240432478e-18,4.57464247755812e-17"
920,"ENSMUSG00000032915,5326.13100584729,0.714112712876139,0.0820672779293761,8.70155232260387,3.27374783098463e-18,4.6959264489834895e-17"
921,"ENSMUSG00000070871,594.635991172449,1.7915558873303499,0.20631047950169198,8.6837851943224,3.82811419900613e-18,5.485164499248371e-17"
922,"ENSMUSG00000068011,1240.12436876023,1.34504717663294,0.15509344102363098,8.67249554691356,4.227513202306399e-18,6.050885906356429e-17"
923,"ENSMUSG00000115617,12499.846376638201,0.5686632677433311,0.0655753992166536,8.6718994399795,4.24970896783733e-18,6.07607198853885e-17"
924,"ENSMUSG00000072679,3206.55907647487,0.8558597915398779,0.0987119642443052,8.67027414652276,4.31081214027942e-18,6.1567718038088e-17"
925,"ENSMUSG00000051435,2721.0144009811897,0.904050012769252,0.104369871873716,8.66198258692054,4.6362918844615296e-18,6.614476467129721e-17"
926,"ENSMUSG00000002980,1845.17290380062,1.11615757617669,0.128936053459672,8.65667550873034,4.85722915135967e-18,6.922206506862199e-17"
927,"ENSMUSG00000053279,1989.57190037196,1.02949192699885,0.118949351540703,8.6548763289943,4.93446415518731e-18,7.02469891747624e-17"
928,"ENSMUSG00000030617,992.3033300466831,3.95043547635535,0.456819407310725,8.64769625181073,5.25494798834678e-18,7.47288674639928e-17"
929,"ENSMUSG00000031608,3946.0800201366205,0.826911987170954,0.0956980369483654,8.64084586831307,5.57983518202942e-18,7.926365869869959e-17"
930,"ENSMUSG00000020648,666.645983190877,1.74063748857003,0.201446355760042,8.64069981312263,5.58697360609039e-18,7.92798155854566e-17"
931,"ENSMUSG00000046798,21551.9403135328,0.527248333187189,0.0610206808498861,8.640485911395281,5.5974442902614094e-18,7.934317223030419e-17"
932,"ENSMUSG00000117981,5676.0102100842505,0.694108272655253,0.0803571554090606,8.63779048825053,5.73105940609597e-18,8.115008125823558e-17"
933,"ENSMUSG00000022707,2232.54723041463,1.05476234690407,0.12212782453241301,8.63654413678785,5.793902179460599e-18,8.19520789002719e-17"
934,"ENSMUSG00000022429,2579.4947514915602,0.9484137964589959,0.109815705491027,8.63641309062564,5.800549097648529e-18,8.19583466620692e-17"
935,"ENSMUSG00000110183,3629.94929327298,0.8089310211326559,0.0938813948947944,8.616521111974981,6.901907561603179e-18,9.741570597899541e-17"
936,"ENSMUSG00000010755,18595.541973004398,-0.56028103350369,0.0650520700949397,-8.61280867289838,7.129201906912889e-18,1.00409260546083e-16"
937,"ENSMUSG00000097384,608.491302077333,1.8113025168003898,0.210301284999133,8.6128932441276,7.12394270979463e-18,1.00409260546083e-16"
938,"ENSMUSG00000112641,42085.7018730467,-0.558439842301129,0.0649164425516206,-8.60244061983319,7.80385316760778e-18,1.0979414717493798e-16"
939,"ENSMUSG00000118555,1148.67472449551,1.31081827181057,0.152427160825983,8.59963712967829,7.99685399624638e-18,1.1238982781320302e-16"
940,"ENSMUSG00000079286,6580.97182604541,0.691201692039992,0.0804293928954879,8.5938941866459,8.40704479642928e-18,1.18029191079306e-16"
941,"ENSMUSG00000020687,1741.8174556522101,1.07744931356658,0.125385880104136,8.59306735871477,8.4677863375419e-18,1.18755759347416e-16"
942,"ENSMUSG00000088961,3448.70490311615,-0.8199964178092151,0.09549290232794,-8.58698811973688,8.92788623945668e-18,1.25075615174403e-16"
943,"ENSMUSG00000093956,9841.017470275601,0.5995582470545551,0.0700343019506451,8.560922724368389,1.1196773812999602e-17,1.56695528435951e-16"
944,"ENSMUSG00000103869,5702.71264101677,0.6892511337618521,0.0806789161727316,8.54313823807675,1.3062498152515197e-17,1.82612341897226e-16"
945,"ENSMUSG00000117013,3543.8159149090798,0.832699945508323,0.0974819821161357,8.5420908298344,1.3181475229675999e-17,1.8408083431210402e-16"
946,"ENSMUSG00000086997,2425.5083561543,0.95705740184348,0.11207832195588699,8.5391838951708,1.3517310750435798e-17,1.88571480806766e-16"
947,"ENSMUSG00000104042,683.373824320783,1.6891854484529099,0.19800058060067496,8.53121462234315,1.4481907849299697e-17,2.01814857169936e-16"
948,"ENSMUSG00000026921,1050.96042972413,1.35583803698367,0.15894315768725598,8.53033283541201,1.4592725671669803e-17,2.0314488814376103e-16"
949,"ENSMUSG00000084932,6857.26757959139,0.648195462457766,0.0760035727759793,8.52848673796328,1.4827449301612198e-17,2.0619519234063102e-16"
950,"ENSMUSG00000116765,1495.51238927918,1.14239669854613,0.134067921952643,8.521029355177571,1.58141443614563e-17,2.1968523781198704e-16"
951,"ENSMUSG00000021255,16811.7005969228,0.544651528258629,0.063977439313967,8.51318111663974,1.69225437235261e-17,2.3483584572636897e-16"
952,"ENSMUSG00000068114,3249.77142636085,0.8410138469787991,0.098795885296035,8.512640424839152,1.7001667265182e-17,2.35686281469381e-16"
953,"ENSMUSG00000026546,16966.6739115654,0.521834418897753,0.0613053474998463,8.51205384487969,1.7087918828971198e-17,2.3663364323851003e-16"
954,"ENSMUSG00000046743,1245.43593786003,-1.36998747756951,0.16115917812523903,-8.5008343521389,1.8823281410620605e-17,2.6039201122063703e-16"
955,"ENSMUSG00000029616,13845.2772392223,0.542929178005685,0.06389219605787301,8.49758204450986,1.9358067322406895e-17,2.67509861293219e-16"
956,"ENSMUSG00000098708,2990.81250356692,0.8567959351764209,0.100845959132981,8.49608593683564,1.96090841252456e-17,2.70695517637011e-16"
957,"ENSMUSG00000081431,3640.33602836751,0.7961145349125021,0.0937245166672211,8.4941972839315,1.9930552520265298e-17,2.74846064034682e-16"
958,"ENSMUSG00000112701,2530.9252124837303,0.926007094821055,0.109071790941255,8.48988621924978,2.06839505914235e-17,2.8486166895832796e-16"
959,"ENSMUSG00000040345,4893.22083851602,0.7218208063769649,0.0850221585816911,8.48979628861603,2.0699962319279e-17,2.8486166895832796e-16"
960,"ENSMUSG00000092522,2150.1691351137697,0.9858388672706491,0.11613294274075599,8.48888217248865,2.08634119458308e-17,2.86812211463446e-16"
961,"ENSMUSG00000024403,6550.75943335979,0.674773821971374,0.0794966157377402,8.48808236312168,2.10074668835436e-17,2.88492354468289e-16"
962,"ENSMUSG00000095541,4580.23535492322,0.752107076359514,0.0886862818708261,8.48053453695328,2.24161681490247e-17,3.07518169695499e-16"
963,"ENSMUSG00000080727,1308.76111755998,1.20307631174732,0.142029684592778,8.47059764440606,2.44137163503546e-17,3.34574280813832e-16"
964,"ENSMUSG00000097282,3676.87086452942,0.791981532727568,0.0935800343410772,8.463146421179768,2.6025861629956304e-17,3.5629809118482105e-16"
965,"ENSMUSG00000102117,56299.3541849354,0.5076209889072659,0.0600146566987508,8.458283639866801,2.71341487990995e-17,3.71086169549589e-16"
966,"ENSMUSG00000044916,2280.19745845602,0.948509461538672,0.112212822377116,8.45277252140579,2.84465576724599e-17,3.8863234065239703e-16"
967,"ENSMUSG00000086696,755.229679759603,1.5607186596341003,0.18491207000099802,8.44032874449825,3.16446379319075e-17,4.31877388138875e-16"
968,"ENSMUSG00000071226,3108.1540564997304,0.8352704706348929,0.0991033043649727,8.42828073177863,3.50780712272785e-17,4.782418978158679e-16"
969,"ENSMUSG00000112969,4901.5686724698,0.710850689533902,0.0843977185865431,8.42262920655825,3.6812811880583e-17,5.01375317272559e-16"
970,"ENSMUSG00000010601,905.667381958782,1.54148648435731,0.18305230017212198,8.42101674170646,3.7323092477826605e-17,5.07801621755476e-16"
971,"ENSMUSG00000097534,1009.9701541456699,1.44658770564845,0.17180338592220903,8.420018603727941,3.7642452967896e-17,5.11619800574974e-16"
972,"ENSMUSG00000055061,1239.49764384266,1.23048011351668,0.146504906677797,8.39890036053762,4.5067901669078406e-17,6.119137193732739e-16"
973,"ENSMUSG00000033326,1816.7798080573102,1.0379849860766,0.123608586970651,8.397353383896,4.56654183764887e-17,6.193899816958849e-16"
974,"ENSMUSG00000091694,1157.9247972252099,1.2630223929178899,0.150543131401795,8.38977096568373,4.87090170650521e-17,6.599946917399009e-16"
975,"ENSMUSG00000112458,6376.1748009207995,0.6874064853244389,0.0819424849654602,8.38888990996783,4.90753987167904e-17,6.64277758655244e-16"
976,"ENSMUSG00000040242,1142.402018564,1.2681704549209099,0.15118469205538299,8.38821998232699,4.93558020395019e-17,6.67389458284401e-16"
977,"ENSMUSG00000039887,13260.6098140614,-0.551092838540183,0.0657260614392138,-8.384692867225231,5.08583699486236e-17,6.870040136925019e-16"
978,"ENSMUSG00000031535,1082.32819661,1.33792328800281,0.159726727180134,8.37632694053733,5.46050904173368e-17,7.368619504631631e-16"
979,"ENSMUSG00000104453,1633.46927207368,1.0968914649205002,0.13099019136538198,8.37384428167492,5.57684399939359e-17,7.51792715061109e-16"
980,"ENSMUSG00000021221,1579.61336806604,1.10088040216137,0.131506174902296,8.37132098914199,5.69758746498947e-17,7.672867278285e-16"
981,"ENSMUSG00000000058,4842.36308646844,0.7439828496734251,0.0889207232407322,8.366810598911389,5.919873787836071e-17,7.96409904390044e-16"
982,"ENSMUSG00000066224,2938.96850828903,0.847750385511338,0.101325045211359,8.36664206507854,5.928343375214138e-17,7.96737989114487e-16"
983,"ENSMUSG00000084347,3501.0328111815697,0.793279568828935,0.0948738181467331,8.36141713620124,6.19693155348362e-17,8.319884426125221e-16"
984,"ENSMUSG00000031889,1212.29238179046,-1.23205543066899,0.14745165143540198,-8.35565704877,6.50695003662683e-17,8.727240297855542e-16"
985,"ENSMUSG00000118245,778.643731563399,1.78260362721048,0.213350769755887,8.35527159920778,6.52823325064281e-17,8.746905626190889e-16"
986,"ENSMUSG00000002985,2177.3946824979603,1.01270244229514,0.121253949179409,8.35191306467656,6.716609230463628e-17,8.99018485751318e-16"
987,"ENSMUSG00000117145,1740.3257793969,1.13032327080886,0.135360230881971,8.350482733695001,6.798453131370601e-17,9.090522704305368e-16"
988,"ENSMUSG00000097756,12215.7540577399,0.571382412422933,0.0684610006745469,8.34610079889422,7.055359794706071e-17,9.4245053840103e-16"
989,"ENSMUSG00000027259,12556.9551479499,0.5531709127332131,0.0662961714865623,8.34393450374938,7.18587989642638e-17,9.589157506231212e-16"
990,"ENSMUSG00000059363,1861.2042358619601,1.01400269550189,0.121917160007011,8.31714498142491,9.01075037113067e-17,1.2012212225328699e-15"
991,"ENSMUSG00000036435,1800.3801138731699,1.0320043453331,0.12414297085959901,8.31303084006471,9.328826245869e-17,1.2423701969170898e-15"
992,"ENSMUSG00000090230,4745.73597160431,-0.735773828339597,0.0885832337433034,-8.30601680755664,9.89682226522141e-17,1.3166859913981901e-15"
993,"ENSMUSG00000108448,752.897129459793,1.6228501849606698,0.195491953673971,8.30136562892582,1.02921413351759e-16,1.36790220502021e-15"
994,"ENSMUSG00000112762,2682.49345945849,-0.872795813732431,0.10521976749862,-8.2949794936952,1.08603938449959e-16,1.4419765134295598e-15"
995,"ENSMUSG00000023935,219.27602157100398,2.8820886570308,0.347523058451353,8.293230008604551,1.1021392912474799e-16,1.4618837526777599e-15"
996,"ENSMUSG00000112505,1120.1925221358802,1.30490554141124,0.15735427152225398,8.29278753469805,1.1062483733061002e-16,1.46586231291343e-15"
997,"ENSMUSG00000081309,7490.665552909681,0.6488418486374781,0.0783410264325551,8.282274029126691,1.20845119418766e-16,1.5996842411235699e-15"
998,"ENSMUSG00000020867,1759.30239893226,1.03392759997052,0.12486611570659499,8.28028960554837,1.2287608298758899e-16,1.6249408732222702e-15"
999,"ENSMUSG00000102919,1687.74576169569,1.0507431327190302,0.126986537819928,8.27444507707603,1.2905524088938502e-16,1.7049487873896698e-15"
1000,"ENSMUSG00000061411,2495.3384607694297,0.917322544926983,0.11089357239115,8.27209841965727,1.31621578292344e-16,1.7371155552648901e-15"
1001,"ENSMUSG00000024392,1348.4618401684402,1.3029204877599299,0.15761513076399802,8.26646833615762,1.3798568905432201e-16,1.81929035738188e-15"
1002,"ENSMUSG00000089988,2479.4877095491897,0.9620947294191791,0.116458483512878,8.261267881895371,1.44133209294777e-16,1.89844848254567e-15"
1003,"ENSMUSG00000083140,5175.63300727782,-0.684846100851184,0.082961255361479,-8.25501130458032,1.5188786306766498e-16,1.9985961742897602e-15"
1004,"ENSMUSG00000113024,1045.0563116594901,1.44879368078979,0.175541386848119,8.25328833731563,1.54094670059804e-16,2.0256166031443603e-15"
1005,"ENSMUSG00000087350,934.424442622245,1.36833755691686,0.165809429875485,8.25247127346387,1.55152200413377e-16,2.03749077501106e-15"
