name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
34,"34,""ENSMUSG00000021831,1926.1786455016502,-3.1138287051816804,0.15990567906011,-19.4729088015139,1.8638116197446995e-84,7.543644401515277e-82"""
35,"35,""ENSMUSG00000084347,8676.9142969859,-2.21086668761746,0.11355179944282401,-19.470115827893103,1.9682597193590597e-84,7.724256117855288e-82"""
36,"36,""ENSMUSG00000021048,9696.50714718702,2.16042945296973,0.110968517389635,19.4688502990806,2.0174888914347396e-84,7.724256117855288e-82"""
37,"37,""ENSMUSG00000093484,1937.1356141474698,-3.0952822078832596,0.159334397682179,-19.4263276035182,4.622763264824058e-84,1.7233174844604598e-81"""
38,"38,""ENSMUSG00000003934,4111.485719387079,-2.56525461381133,0.132230012167044,-19.399942356283603,7.725797293228129e-84,2.76064606879205e-81"""
39,"39,""ENSMUSG00000080981,5393.622541630721,-2.48051117627396,0.127864808200951,-19.3994830256626,7.795132200457588e-84,2.76064606879205e-81"""
40,"40,""ENSMUSG00000037685,52201.7291510484,-2.09776558192402,0.10885042556505099,-19.2720016576358,9.229635099221469e-83,3.1889514833066196e-80"""
41,"41,""ENSMUSG00000040525,11582.5533221374,-2.0666940176750903,0.107636543006774,-19.200672559179303,3.65330877908557e-82,1.2322088610601497e-79"""
42,"42,""ENSMUSG00000028255,1748.36528340068,-3.0550103706948297,0.159230463100269,-19.1860923545205,4.836698182817949e-82,1.5934108478557898e-79"""
43,"43,""ENSMUSG00000021592,4952.56236544102,-2.8037340424720605,0.146498541196431,-19.1383069044537,1.21143047215633e-81,3.9002554701287594e-79"""
44,"44,""ENSMUSG00000078307,4969.68189493016,-2.4158203838224597,0.127800548012648,-18.903051836549,1.0764235191824798e-79,3.3885812383864392e-77"""
45,"45,""ENSMUSG00000112136,3511.76850982351,-2.45746652852259,0.130670528297996,-18.806586003221,6.669718639936999e-79,2.0539833533336394e-76"""
46,"46,""ENSMUSG00000021835,1787.32941155457,-2.95302122382721,0.157600751424652,-18.7373549753602,2.45533389604681e-78,7.400480844978548e-76"""
47,"47,""ENSMUSG00000019942,5903.00836295275,-2.1782503610942503,0.116295384993509,-18.7303250358201,2.8020006111895995e-78,8.269404303773299e-76"""
48,"48,""ENSMUSG00000109728,2159.18907514607,-3.2501269652284197,0.17422187122547197,-18.6551030726918,1.1478064060673e-77,3.3183317445610996e-75"""
49,"49,""ENSMUSG00000118477,4361.232247401,-2.51707340750714,0.135220763528906,-18.6145481050258,2.4491752621974195e-77,6.939003352857718e-75"""
50,"50,""ENSMUSG00000088777,5536.12154961389,-2.3427027411808,0.125977057723684,-18.5962649351539,3.4448977778880594e-77,9.5687101806985e-75"""
51,"51,""ENSMUSG00000037419,15339.898269089099,-1.99106430038054,0.107318042218766,-18.5529316340098,7.72230191588935e-77,2.1037332488555496e-74"""
52,"52,""ENSMUSG00000086918,7631.5806835939,-2.06442765738729,0.11128113138115302,-18.5514617955882,7.936401810961639e-77,2.1212654349826897e-74"""
53,"53,""ENSMUSG00000071553,3050.42452689393,-2.50311700276173,0.13500420312901598,-18.541030166073,9.635814260403748e-77,2.52769991583879e-74"""
54,"54,""ENSMUSG00000109136,12754.4442151499,-1.96570518101252,0.106024831197608,-18.5400453724737,9.813885032552129e-77,2.52769991583879e-74"""
55,"55,""ENSMUSG00000095740,4978.37527761164,-2.22680182111922,0.12055790007646902,-18.470807966186896,3.54734985586194e-76,8.97352822466791e-74"""
56,"56,""ENSMUSG00000100837,7448.0628738233,-2.24760987188952,0.12192903788563801,-18.4337538527749,7.042267414515999e-76,1.7501887753339198e-73"""
57,"57,""ENSMUSG00000027679,7771.50374397482,-2.14049725471272,0.11638466712926801,-18.3915743156723,1.5345853599273696e-75,3.7480924497812197e-73"""
58,"58,""ENSMUSG00000072949,4417.2111520116205,-2.3298406465301804,0.12741213454499,-18.2858615064447,1.0725545245980397e-74,2.5752215924501496e-72"""
59,"59,""ENSMUSG00000114106,6961.37940897161,-2.15041892051774,0.11857938629950199,-18.134846094466397,1.69172006157088e-73,3.99415106536885e-71"""
60,"60,""ENSMUSG00000114470,7164.53586744208,-2.29040887004983,0.126329239397236,-18.1304730478725,1.8317659267906696e-73,4.253901003101079e-71"""
61,"61,""ENSMUSG00000081896,4909.94825259606,-2.17494903752951,0.120337020001315,-18.0738150031116,5.1244523862413996e-73,1.1708547177983197e-70"""
62,"62,""ENSMUSG00000035394,5288.01794045378,-2.13312281594156,0.118074466689045,-18.0659110793127,5.913756567243658e-73,1.3297504052630798e-70"""
63,"63,""ENSMUSG00000073386,9358.56838297478,-2.27716403932349,0.126682040712216,-17.975429086246898,3.035065104210779e-72,6.717926916601539e-70"""
64,"64,""ENSMUSG00000090230,4193.890496068089,2.5167140868971,0.140197186249991,17.9512453438934,4.692622807183129e-72,1.0227029951777899e-69"""
65,"65,""ENSMUSG00000022842,6833.10282603469,-2.17466242561416,0.12128062192362599,-17.9308317447746,6.775842290135829e-72,1.4543421497282498e-69"""
66,"66,""ENSMUSG00000090761,17040.765401663102,-1.82408926748678,0.10184812988946801,-17.9098945603262,9.872240331513697e-72,2.08731576919736e-69"""
67,"67,""ENSMUSG00000082738,2340.0638724341197,-2.62422150982545,0.146795855817233,-17.8766729838253,1.7921751407993496e-71,3.73352250655347e-69"""
68,"68,""ENSMUSG00000071657,2747.7245480056895,-2.5988778537862003,0.146281093063145,-17.7663278238176,1.2885461687993999e-70,2.6454413082916294e-68"""
69,"69,""ENSMUSG00000118128,1277.05828142643,-3.1432523286709397,0.17743312407365802,-17.7151382814298,3.2043907019483095e-70,6.484771240542828e-68"""
70,"70,""ENSMUSG00000099424,13148.0741516959,-1.9458247381543503,0.11040957871735198,-17.623694979723197,1.6206531944662395e-69,3.2335455144800994e-67"""
71,"71,""ENSMUSG00000032083,2464.58199815595,-2.70614322999387,0.15504130503456,-17.454337277351,3.1905904663755996e-68,6.277486742593989e-66"""
72,"72,""ENSMUSG00000039903,3757.1432486691206,-2.2421425544853597,0.128561401214446,-17.4402467093943,4.0830760538901995e-68,7.923404846494328e-66"""
73,"73,""ENSMUSG00000116534,2700.9106224757998,-2.76219032735442,0.158505457284633,-17.426468303828003,5.1957435330072995e-68,9.946338228186669e-66"""
74,"74,""ENSMUSG00000087381,12601.9254276742,-2.13094565437842,0.12248745698566,-17.3972560686593,8.655076116763248e-68,1.61326063513248e-65"""
75,"75,""ENSMUSG00000110089,3912.7828448079104,-2.18735113391294,0.12572512160492302,-17.3978844163416,8.560669314263869e-68,1.61326063513248e-65"""
76,"76,""ENSMUSG00000028683,7110.303688459129,-2.15069983204128,0.12364772437864299,-17.393768003811,9.198329288725519e-68,1.6922536714816295e-65"""
77,"77,""ENSMUSG00000003355,5209.12951147084,-2.0422345549054,0.117938169599999,-17.3161459248679,3.5537664806597693e-67,6.4541866621828494e-65"""
78,"78,""ENSMUSG00000021257,5111.01550285144,-2.4709960564295,0.143220858996355,-17.2530459162544,1.0615262108018799e-66,1.9034911774961294e-64"""
79,"79,""ENSMUSG00000027496,11312.6616028791,-1.96291145629048,0.11379281326088901,-17.2498719386625,1.1214765947527499e-66,1.9858546801584298e-64"""
80,"80,""ENSMUSG00000109829,5272.62266276502,-2.18951462442377,0.12740477638469302,-17.1854987430976,3.410018135714879e-66,5.963742828461349e-64"""
81,"81,""ENSMUSG00000108214,5199.8366356417,-2.11366911177778,0.123027303668919,-17.1804879790417,3.71770746077154e-66,6.42256632796216e-64"""
82,"82,""ENSMUSG00000031725,8366.645446937671,-1.94487909279345,0.11325474209812701,-17.1726062570373,4.258614104994869e-66,7.268376796549079e-64"""
83,"83,""ENSMUSG00000055943,12812.7068820593,-1.83028489035332,0.107539094416623,-17.0197164136654,5.86540148200341e-65,9.891580642150037e-63"""
84,"84,""ENSMUSG00000037443,8152.54151199162,-1.96070715210175,0.11570336474198199,-16.945982136942302,2.0606388328085895e-64,3.4342364359489993e-62"""
85,"85,""ENSMUSG00000049916,4267.0486359549395,-2.06447530028963,0.122635040141222,-16.8343019899717,1.36791969033629e-63,2.2532500387562597e-61"""
86,"86,""ENSMUSG00000034066,3268.45961651438,-2.3408392604841097,0.139064080780466,-16.8328100782508,1.4028323550145798e-63,2.28419806219961e-61"""
87,"87,""ENSMUSG00000009876,3982.9947377651397,-2.18807621819338,0.13014404950648598,-16.8127257949225,1.9690518345040498e-63,3.169725941770939e-61"""
88,"88,""ENSMUSG00000081263,3497.82990696516,-2.24204227845977,0.13414878947676298,-16.7131010813044,1.0521851469123197e-62,1.6747477293438096e-60"""
89,"89,""ENSMUSG00000080676,6052.99404904944,-2.39180174214508,0.14420230019363198,-16.5864326639271,8.735739896239428e-62,1.3750054596680898e-59"""
90,"90,""ENSMUSG00000040084,10962.935834092601,-1.8326166642158899,0.11079838686256599,-16.5401023977818,1.8870132461315798e-61,2.9375197411758192e-59"""
91,"91,""ENSMUSG00000035640,30352.4645723715,-1.62896975538127,0.0985543219312563,-16.5286486017073,2.2820277232227696e-61,3.5138266007797595e-59"""
92,"92,""ENSMUSG00000083621,3564.3773957451294,-2.2239869788182003,0.134625669125983,-16.519784029723,2.6434294419048198e-61,4.0265399434434e-59"""
93,"93,""ENSMUSG00000081077,3525.24697733573,-2.18892848069644,0.133033973293085,-16.453905919761098,7.862984334860108e-61,1.1849684690173199e-58"""
94,"94,""ENSMUSG00000032842,3989.64058933823,-2.3762174307634902,0.14485919798426902,-16.4036351424612,1.8012950038163398e-60,2.68601526569076e-58"""
95,"95,""ENSMUSG00000112597,566.649205002213,4.36764361687034,0.26705702123219105,16.3547230352462,4.025344096189329e-60,5.93989838193938e-58"""
96,"96,""ENSMUSG00000033809,1889.58927019969,2.56391219436796,0.15682365638375198,16.3490142590094,4.4207356238791093e-60,6.456096994625928e-58"""
97,"97,""ENSMUSG00000026679,11669.4386190375,-1.82639417999423,0.111768612297027,-16.3408504629239,5.05429615977836e-60,7.30603667341022e-58"""
98,"98,""ENSMUSG00000087003,3128.52585824669,-2.21940427358298,0.136113170705716,-16.3055805847141,9.007893305303197e-60,1.2889476420497498e-57"""
99,"99,""ENSMUSG00000042102,10388.3308855425,-1.7526253096247801,0.10750264251910001,-16.303090496714002,9.382554443466918e-60,1.3282659412550396e-57"""
100,"100,""ENSMUSG00000089680,1530.5188084680099,-2.6727781821939,0.16394875193416197,-16.3025222861545,9.470200484735188e-60,1.3282659412550396e-57"""
101,"101,""ENSMUSG00000031492,3921.3235742799297,-2.09574412765001,0.128581190749712,-16.2989945530171,1.0032899262737198e-59,1.39339265643074e-57"""
102,"102,""ENSMUSG00000030587,3855.0318976178005,-2.28332210685604,0.140148115550251,-16.292206983242302,1.12109456879749e-59,1.5418859865616796e-57"""
103,"103,""ENSMUSG00000016481,1648.6062650824401,-2.7414268065592498,0.16913000262103603,-16.2089916873109,4.356576882848119e-59,5.934160396387148e-57"""
104,"104,""ENSMUSG00000061244,478.349179365754,-5.94424862504891,0.370265795813448,-16.0540041566351,5.359217272848279e-58,7.230349703539869e-56"""
105,"105,""ENSMUSG00000061533,9988.08772599588,-1.8708008732064199,0.11743316275293199,-15.9307714222294,3.8754630506133497e-57,5.179227318395159e-55"""
106,"106,""ENSMUSG00000033633,1961.7935235201198,-2.4346351726089503,0.15304703875805403,-15.907757460487401,5.598311154465478e-57,7.411745403192329e-55"""
107,"107,""ENSMUSG00000058927,3224.11152319026,-2.1858524607949703,0.13801848927123,-15.837388688550199,1.7180882711505599e-56,2.2535591156591497e-54"""
108,"108,""ENSMUSG00000019027,3047.41731818472,-2.21691026059975,0.140232678095607,-15.808799280637901,2.7057462531299394e-56,3.516477194664109e-54"""
109,"109,""ENSMUSG00000116765,2637.16424781635,-2.1633224740722703,0.13747970828598902,-15.735576551937802,8.626736912642499e-56,1.1109668645863099e-53"""
110,"110,""ENSMUSG00000089997,3990.2421638313203,-2.0304749410569998,0.12967295346073598,-15.6584305891653,2.9098958215711792e-55,3.7136562349889496e-53"""
111,"111,""ENSMUSG00000081161,2569.36031150328,-2.1929819514986204,0.140339894650165,-15.626219165727802,4.826017440297559e-55,6.104050273147778e-53"""
112,"112,""ENSMUSG00000097766,9258.14667515595,-1.70443813000822,0.10939619324299699,-15.580415364383098,9.890994635113928e-55,1.2399630973541897e-52"""
113,"113,""ENSMUSG00000024064,1921.3141453703101,-2.3595443936844998,0.151576611816621,-15.566678562119401,1.2261084407342798e-54,1.5236010676703398e-52"""
114,"114,""ENSMUSG00000081037,1726.6852070887803,-2.46619290353654,0.158495722066528,-15.559996644586802,1.3610603783051497e-54,1.67658967991919e-52"""
115,"115,""ENSMUSG00000057037,2020.80182498822,-2.38564758669552,0.153506022496921,-15.541068343057198,1.8290863892368696e-54,2.23369291292495e-52"""
116,"116,""ENSMUSG00000084772,12598.009776061299,1.6569479024292901,0.106690795600304,15.5303734788586,2.1611745385661897e-54,2.6111578585288295e-52"""
117,"117,""ENSMUSG00000093874,2361.1055299214604,-2.23514542419772,0.14392470763729098,-15.529963276566601,2.1750432536100697e-54,2.6111578585288295e-52"""
118,"118,""ENSMUSG00000093622,1096.35828821085,-2.9183722697122403,0.18806565813058101,-15.5178372209025,2.6275897977823694e-54,3.1279358886878194e-52"""
119,"119,""ENSMUSG00000103135,1666.4402760820499,-2.5298573545216496,0.163172920579853,-15.5041494969357,3.2519423378184893e-54,3.838917929794729e-52"""
120,"120,""ENSMUSG00000034731,2804.51484332913,-2.12053750182323,0.137290438747528,-15.4456313285065,8.073323711579609e-54,9.45179369406915e-52"""
121,"121,""ENSMUSG00000054181,2330.0485359484,-2.31495372505324,0.149953611658867,-15.4377990596157,9.115825512301769e-54,1.05848183776448e-51"""
122,"122,""ENSMUSG00000091177,1927.7774355099698,-2.34516884914281,0.15195553969246398,-15.433256687377698,9.780765412351598e-54,1.1264579091981498e-51"""
123,"123,""ENSMUSG00000100843,5014.86099722633,-1.9230113711322998,0.125167258982692,-15.3635334572455,2.8747020798299496e-53,3.2841152953928295e-51"""
124,"124,""ENSMUSG00000097534,1831.6196985280603,-2.39331948891348,0.15579721386308598,-15.3617605191369,2.9544145655427294e-53,3.3481789388382694e-51"""
125,"125,""ENSMUSG00000044056,1759.56474428272,-2.6157520806307404,0.17042416171192198,-15.3484814263149,3.625746527011649e-53,4.076375023940239e-51"""
126,"126,""ENSMUSG00000062929,4749.811921582121,-2.08721378407281,0.136012178038344,-15.345786047808001,3.7795339443531795e-53,4.215817153992679e-51"""
127,"127,""ENSMUSG00000108187,2094.67221017017,-2.356007884337,0.153610317298077,-15.3375627742844,4.2900184770045785e-53,4.747843886347409e-51"""
128,"128,""ENSMUSG00000029068,12238.442125823502,-1.78606950223921,0.116770537301341,-15.295549232851801,8.186724796220639e-53,8.990166159942749e-51"""
129,"129,""ENSMUSG00000081355,1613.54382318686,-2.62350803334219,0.171730104284435,-15.2769256402296,1.0896119173712298e-52,1.1873417247293e-50"""
130,"130,""ENSMUSG00000097874,10012.703806790601,-1.64965658297335,0.108073086618393,-15.264268233573198,1.3230367496917798e-52,1.4306976027583e-50"""
131,"131,""ENSMUSG00000091305,6647.28307691894,-2.22365227507578,0.145748141010128,-15.256813978308301,1.4831526477101696e-52,1.5916924551107797e-50"""
132,"132,""ENSMUSG00000078700,12914.1357995655,-1.67235149162648,0.10963715611987102,-15.253510313584002,1.5601510893049497e-52,1.6617368669995397e-50"""
133,"133,""ENSMUSG00000053768,4584.16526880959,-1.90082371975806,0.12466237118022801,-15.247774462832698,1.7034081121477698e-52,1.8007820385586e-50"""
134,"134,""ENSMUSG00000025226,5227.13636590823,-1.95943173044363,0.12882826822985,-15.2096411553689,3.0521153636095492e-52,3.202686388214289e-50"""
135,"135,""ENSMUSG00000079410,2028.92578502887,-2.29715163590767,0.151229037667066,-15.1898846368705,4.1264525218118894e-52,4.298185766469649e-50"""
136,"136,""ENSMUSG00000118399,19902.5907370899,-1.59046383411958,0.104845437310581,-15.169604657265001,5.621438735095389e-52,5.812649716887689e-50"""
137,"137,""ENSMUSG00000031493,2903.79090862565,-2.20369774421608,0.145357070446131,-15.1605817140679,6.449556212110089e-52,6.620609659474749e-50"""
138,"138,""ENSMUSG00000038567,913.7712114322121,-3.02867220241476,0.20041274210315696,-15.112173859962699,1.3462414351354097e-51,1.37200404101642e-49"""
139,"139,""ENSMUSG00000102259,4027.2234381345793,-1.87338957958857,0.12406243992204301,-15.100376719704599,1.6101086799446098e-51,1.6291999685782402e-49"""
140,"140,""ENSMUSG00000109140,26066.9721400445,-1.58538934254091,0.105024998011288,-15.0953522738512,1.7375742240302097e-51,1.74570755018524e-49"""
141,"141,""ENSMUSG00000024130,9980.96254269067,-1.6909468787707,0.11213432344889501,-15.079654710195301,2.2041865977908296e-51,2.1989089679088e-49"""
142,"142,""ENSMUSG00000089803,14697.6400156446,-1.72014337446835,0.114076985850515,-15.0787940410908,2.2331058149580695e-51,2.2121802080207e-49"""
143,"143,""ENSMUSG00000097790,4843.11972504424,-1.7988925771118998,0.11935560094746901,-15.071706420410301,2.4860798541099797e-51,2.4456810564807e-49"""
144,"144,""ENSMUSG00000025766,7106.14425334928,-1.8173207405602398,0.120962639895546,-15.023818446171,5.1267342973786786e-51,5.008642624597679e-49"""
145,"145,""ENSMUSG00000021709,1868.1189950322198,-2.30587803167437,0.15383325326583303,-14.9894641289921,8.604464212914828e-51,8.348687673982978e-49"""
146,"146,""ENSMUSG00000115388,4319.23819650505,-1.88744811660626,0.126069709711533,-14.9714639696167,1.1281035050876798e-50,1.0871234185763298e-48"""
147,"147,""ENSMUSG00000085106,3050.5252199328497,-2.21260937440866,0.147808322154839,-14.9694505840531,1.1627786487163199e-50,1.1129677255213103e-48"""
148,"148,""ENSMUSG00000025193,2158.47060148773,-2.20988686624059,0.14764413082362499,-14.967658070204699,1.1945416730604498e-50,1.13569646581035e-48"""
149,"149,""ENSMUSG00000055210,4644.9720043302295,-2.11416505288977,0.14130994590620802,-14.9611907309979,1.3164924799369597e-50,1.2432954980524598e-48"""
150,"150,""ENSMUSG00000105594,7230.96602703405,-1.67747777543755,0.11216307106650399,-14.9557047563626,1.4296021561560896e-50,1.3411751088812698e-48"""
151,"151,""ENSMUSG00000094683,1282.75354361491,-2.59106640030704,0.17380520948915001,-14.9078753618647,2.9292597778266596e-50,2.7299930271508195e-48"""
152,"152,""ENSMUSG00000109178,2348.42483914994,-2.1150794742808703,0.142125647594815,-14.8817578675928,4.329720729013189e-50,4.00881201615692e-48"""
153,"153,""ENSMUSG00000106354,4275.60433513111,-1.87971191012467,0.127339952360534,-14.761368096029301,2.59953572747369e-49,2.39123526723327e-47"""
154,"154,""ENSMUSG00000115221,16226.1853867026,1.69804894541015,0.11519204339988198,14.7410263356079,3.51403440367351e-49,3.2116007330605804e-47"""
155,"155,""ENSMUSG00000099190,2227.3939568034502,2.3273460607394503,0.15854768423872198,14.679155182331199,8.76759987595098e-49,7.961655118123179e-47"""
156,"156,""ENSMUSG00000085467,5289.52070051812,-1.79796221069318,0.12383559632812599,-14.5189449883953,9.191398704697429e-48,8.293334652913619e-46"""
157,"157,""ENSMUSG00000084383,7165.798627065359,-1.70776912738683,0.117725476598797,-14.5063683471576,1.10413482501807e-47,9.89947717164933e-46"""
158,"158,""ENSMUSG00000036411,3447.96959171658,-1.8652520749874197,0.129207293601375,-14.4361206167047,3.0662127323051197e-47,2.7318219852726e-45"""
159,"159,""ENSMUSG00000034480,2775.83268275394,-1.9684209638184198,0.13663012407937,-14.406932417589998,4.680413555011359e-47,4.143921151268179e-45"""
160,"160,""ENSMUSG00000104905,10563.846535631701,-1.6084957633648402,0.11188882000866801,-14.375839902862802,7.33744711468159e-47,6.45604197680617e-45"""
161,"161,""ENSMUSG00000089346,4956.54940723487,-1.70632929317841,0.119039825599423,-14.334104444342302,1.3396348304504201e-46,1.17143623507164e-44"""
162,"162,""ENSMUSG00000042423,4631.10196786661,-1.73395151113457,0.121282532605054,-14.296795044518301,2.2912082511811404e-46,1.9912427046768102e-44"""
163,"163,""ENSMUSG00000095991,3868.40676788341,-1.81181366682989,0.126829133635108,-14.2854690787571,2.69588115786094e-46,2.3286495416011e-44"""
164,"164,""ENSMUSG00000101625,7022.5308825428,-1.7574011063251698,0.12309846222604699,-14.276385541665402,3.07122472383539e-46,2.6367860265364997e-44"""
165,"165,""ENSMUSG00000117958,2145.1344851553895,-2.11985016515273,0.148739776295363,-14.252073103452801,4.35168308769021e-46,3.713611001218039e-44"""
166,"166,""ENSMUSG00000117607,4182.9037164065,-1.7522443469388203,0.12297961705946901,-14.2482501477582,4.59655044369464e-46,3.8990858434358294e-44"""
167,"167,""ENSMUSG00000039114,2027.1847510071302,-2.12630535467136,0.149302644809295,-14.2415786229863,5.05716098576484e-46,4.26427038835385e-44"""
168,"168,""ENSMUSG00000028307,10116.3056505798,-1.5944313334263402,0.11258953301319198,-14.1614525858236,1.5867990469698298e-45,1.3300943964127e-43"""
169,"169,""ENSMUSG00000052273,2451.82673124293,-2.04743382130105,0.14494469517648,-14.125620939822301,2.64061996096353e-45,2.20041308041232e-43"""
170,"170,""ENSMUSG00000069892,7982.085602920601,-1.5845110710455301,0.112369569671236,-14.1008911547975,3.7500402816212e-45,3.10661231751146e-43"""
171,"171,""ENSMUSG00000029265,4514.19931422936,-2.03303945459776,0.144351530915268,-14.083947996305803,4.7670475698878295e-45,3.92616255087389e-43"""
172,"172,""ENSMUSG00000108130,1411.3162419040802,-2.36716449603962,0.16851597623303902,-14.0471221124226,8.022862345565429e-45,6.569472137993059e-43"""
173,"173,""ENSMUSG00000086986,683.1152773195939,-3.2226850960440294,0.22973215626321397,-14.028010481700498,1.0505763651368298e-44,8.55314068306223e-43"""
174,"174,""ENSMUSG00000046491,4260.0459059800205,1.7635124695814197,0.12594895200203,14.001803441389502,1.5196492203548e-44,1.23013433460264e-42"""
175,"175,""ENSMUSG00000087545,14145.037819110501,-1.71141390180653,0.122289994746705,-13.9947172730796,1.67896031074403e-44,1.35137225920454e-42"""
176,"176,""ENSMUSG00000088512,4360.75255081669,-1.79487693895075,0.12873810164205599,-13.942080208245098,3.5154265794872995e-44,2.8135329336167802e-42"""
177,"177,""ENSMUSG00000032480,3279.60924039359,-1.8105646979050902,0.129939528427783,-13.933902329893101,3.9421447066842697e-44,3.1373270738701895e-42"""
178,"178,""ENSMUSG00000092286,4070.40459371861,-1.7183438626943301,0.123413495976937,-13.923468005601599,4.5621907193588e-44,3.6105024430411594e-42"""
