ENSMUSG00000102356,ENSMUSG00000097101,ENSMUSG00000087013,ENSMUSG00000021101,ENSMUSG00000086221,ENSMUSG00000118392,ENSMUSG00000110427,ENSMUSG00000097786,ENSMUSG00000114554,ENSMUSG00000108020,ENSMUSG00000107879,ENSMUSG00000092368,ENSMUSG00000118479,ENSMUSG00000118399,ENSMUSG00000066510,ENSMUSG00000024451,ENSMUSG00000016327,ENSMUSG00000031872,ENSMUSG00000085078,ENSMUSG00000003379,ENSMUSG00000026365,ENSMUSG00000057037,ENSMUSG00000031492,ENSMUSG00000009876,ENSMUSG00000025991,ENSMUSG00000026170,ENSMUSG00000037813,ENSMUSG00000043126,ENSMUSG00000011382,ENSMUSG00000075707,ENSMUSG00000042102,ENSMUSG00000111283,ENSMUSG00000028546,ENSMUSG00000089803,ENSMUSG00000075014,ENSMUSG00000113792,ENSMUSG00000086986,ENSMUSG00000082348,ENSMUSG00000085205,ENSMUSG00000086074,ENSMUSG00000082483,ENSMUSG00000082578,ENSMUSG00000083951,ENSMUSG00000081077,ENSMUSG00000085750,ENSMUSG00000081894,ENSMUSG00000081805,ENSMUSG00000082738,ENSMUSG00000089680,ENSMUSG00000087202,ENSMUSG00000089908,ENSMUSG00000079273,ENSMUSG00000114503,ENSMUSG00000115161,ENSMUSG00000093484,ENSMUSG00000089417,ENSMUSG00000088960,ENSMUSG00000088819,ENSMUSG00000095740,ENSMUSG00000088713,ENSMUSG00000088332,ENSMUSG00000094158,ENSMUSG00000084437,ENSMUSG00000088357,ENSMUSG00000064566,ENSMUSG00000080582,ENSMUSG00000064587,ENSMUSG00000088820,ENSMUSG00000095871,ENSMUSG00000092851,ENSMUSG00000077593,ENSMUSG00000098145,ENSMUSG00000085116,ENSMUSG00000099193,ENSMUSG00000099936,ENSMUSG00000101880,ENSMUSG00000101625,ENSMUSG00000110547,ENSMUSG00000108130,ENSMUSG00000109178,ENSMUSG00000091754,ENSMUSG00000118249,ENSMUSG00000102136,ENSMUSG00000102427,ENSMUSG00000102558,ENSMUSG00000103835,ENSMUSG00000097156,ENSMUSG00000102571,ENSMUSG00000110542,ENSMUSG00000115846,ENSMUSG00000104877,ENSMUSG00000105293,ENSMUSG00000104706,ENSMUSG00000110269,ENSMUSG00000110303,ENSMUSG00000110368,ENSMUSG00000110077,ENSMUSG00000110343,ENSMUSG00000109708,ENSMUSG00000111412,ENSMUSG00000111003,ENSMUSG00000114267,ENSMUSG00000112816,ENSMUSG00000113922,ENSMUSG00000115221,ENSMUSG00000114470,ENSMUSG00000117596,ENSMUSG00000075245,ENSMUSG00000063830,ENSMUSG00000114962,ENSMUSG00000087239,ENSMUSG00000113572,ENSMUSG00000098224,ENSMUSG00000090051,ENSMUSG00000100894,ENSMUSG00000004344,ENSMUSG00000067599,ENSMUSG00000038793,ENSMUSG00000030600,ENSMUSG00000065395,ENSMUSG00000065587,ENSMUSG00000093176,ENSMUSG00000098376,ENSMUSG00000005493,ENSMUSG00000059623,ENSMUSG00000110518,ENSMUSG00000066366,ENSMUSG00000032908,ENSMUSG00000039838,ENSMUSG00000099098,ENSMUSG00000102000,ENSMUSG00000103452,ENSMUSG00000038917,ENSMUSG00000108187,ENSMUSG00000084971,ENSMUSG00000032561,ENSMUSG00000044037,ENSMUSG00000091694,ENSMUSG00000085089,ENSMUSG00000085779,ENSMUSG00000016327,ENSMUSG00000047844,ENSMUSG00000085078,ENSMUSG00000102483,ENSMUSG00000025983,ENSMUSG00000025808,ENSMUSG00000030472,ENSMUSG00000033633,ENSMUSG00000109401,ENSMUSG00000033615,ENSMUSG00000030792,ENSMUSG00000042388,ENSMUSG00000022053,ENSMUSG00000032446,ENSMUSG00000006311,ENSMUSG00000075014,ENSMUSG00000083076,ENSMUSG00000082610,ENSMUSG00000081010,ENSMUSG00000082066,ENSMUSG00000081037,ENSMUSG00000085750,ENSMUSG00000080186,ENSMUSG00000084076,ENSMUSG00000082625,ENSMUSG00000084783,ENSMUSG00000085106,ENSMUSG00000090839,ENSMUSG00000091587,ENSMUSG00000091723,ENSMUSG00000111808,ENSMUSG00000107661,ENSMUSG00000111981,ENSMUSG00000101838,ENSMUSG00000092181,ENSMUSG00000108448,ENSMUSG00000113280,ENSMUSG00000089343,ENSMUSG00000064566,ENSMUSG00000088512,ENSMUSG00000088453,ENSMUSG00000097677,ENSMUSG00000097286,ENSMUSG00000097914,ENSMUSG00000098541,ENSMUSG00000100255,ENSMUSG00000099556,ENSMUSG00000099801,ENSMUSG00000117096,ENSMUSG00000117013,ENSMUSG00000105068,ENSMUSG00000110475,ENSMUSG00000108015,ENSMUSG00000113909,ENSMUSG00000116428,ENSMUSG00000103436,ENSMUSG00000117780,ENSMUSG00000104042,ENSMUSG00000102617,ENSMUSG00000111785,ENSMUSG00000104963,ENSMUSG00000106334,ENSMUSG00000105506,ENSMUSG00000107428,ENSMUSG00000114051,ENSMUSG00000114470,ENSMUSG00000116876,ENSMUSG00000117596,ENSMUSG00000118367,ENSMUSG00000063586,ENSMUSG00000117788,ENSMUSG00000106419,ENSMUSG00000027360,ENSMUSG00000027399,ENSMUSG00000065395,ENSMUSG00000093176,ENSMUSG00000027967,ENSMUSG00000075139,ENSMUSG00000090556,ENSMUSG00000004231
0.0,7.8780495362,0.984756192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8780495362,0.0,0.0,1.9695123841,0.0,0.0,0.0,0.0,0.0,2.9542685761,0.0,2.9542685761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,0.0,0.0,16.740855264500002,0.0,1.9695123841,0.0,0.0,2.9542685761,2.9542685761,0.0,0.0,0.0,1.9695123841,0.0,2.9542685761,0.984756192,0.0,0.0,0.0,2.9542685761,0.0,0.0,0.0,1.9695123841,0.0,0.0,0.0,0.0,0.0,2.9542685761,0.0,0.0,0.984756192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,0.0,2.9542685761,0.0,0.0,1.9695123841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9542685761,0.0,0.0,1.9695123841,19.6951238406,0.0,4.9237809601,0.0,0.0,0.0,2.9542685761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,2.9542685761,3.9390247681,1.9695123841,0.0,0.0,0.0,0.0,0.0,0.0,3.9186778169,0.0,0.0,0.0,0.0,0.0,3.9186778169,0.0,3.9186778169,0.0,0.0,0.0,0.0,1.9593389084000001,0.0,0.0,2.9390083626999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9593389084000001,27.430744718200003,0.9796694542000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796694542000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9796694542000001,0.9796694542000001,0.0,0.0,0.0,0.9796694542000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878016725299999,0.0,0.0,0.0,0.9796694542000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9593389084000001,0.0,0.0,0.0,0.9796694542000001,0.9796694542000001,0.0,0.0,0.0,0.0,0.9796694542000001,4.8983472711000005,0.0,0.0,0.0,0.0
3.9909947574,17.9594764085,15.9639790298,1.9954973787,1.9954973787,3.9909947574,0.9977486893999999,3.9909947574,2.9932460681,1.9954973787,19.9549737872,1.9954973787,0.9977486893999999,6.9842408255,14.9662303404,8.9797382042,1.9954973787,2.9932460681,7.9819895149,33.9234554382,6.9842408255,5.9864921362,1.9954973787,0.9977486893999999,0.9977486893999999,6.9842408255,3.9909947574,8.9797382042,3.9909947574,1.9954973787,0.9977486893999999,8.9797382042,1.9954973787,3.9909947574,94.7861254892,8.9797382042,6.9842408255,1.9954973787,6.9842408255,3.9909947574,8.9797382042,0.9977486893999999,2.9932460681,1.9954973787,8.9797382042,2.9932460681,6.9842408255,3.9909947574,6.9842408255,2.9932460681,2.9932460681,7.9819895149,0.9977486893999999,6.9842408255,0.9977486893999999,39.9099475744,1.9954973787,1.9954973787,0.9977486893999999,0.9977486893999999,1.9954973787,7.9819895149,0.9977486893999999,0.9977486893999999,29.9324606808,2.9932460681,0.9977486893999999,5.9864921362,1.9954973787,3.9909947574,1.9954973787,1.9954973787,1.9954973787,1.9954973787,0.9977486893999999,2.9932460681,2.9932460681,17.9594764085,0.9977486893999999,22.948219855300003,5.9864921362,9.9774868936,1.9954973787,1.9954973787,3.9909947574,1.9954973787,8.9797382042,0.9977486893999999,1.9954973787,0.9977486893999999,8.9797382042,3.9909947574,10.975235583,1.9954973787,0.9977486893999999,6.9842408255,55.8739266041,1.9954973787,28.9347119914,1.9954973787,0.9977486893999999,6.9842408255,15.9639790298,0.9977486893999999,1.9954973787,5.9864921362,3.9909947574,1.9954973787,1.9954973787,3.9909947574,1.9954973787,0.9977486893999999,6.9842408255,0.9977486893999999,0.9977486893999999,0.9977486893999999,2.9932460681,7.9819895149,1.9954973787,2.9932460681,6.9842408255,7.9819895149,6.9842408255,12.970732961700001,0.9977486893999999,0.9977486893999999,17.9594764085,3.9909947574,1.9954973787,12.060583163599999,2.0100971939,16.080777551500002,9.0454373727,2.0100971939,7.0353401788,8.0403887757,8.0403887757,6.030291581799999,2.0100971939,1.005048597,2.0100971939,2.0100971939,9.0454373727,2.0100971939,3.0151457908999997,10.0504859697,2.0100971939,2.0100971939,5.0252429848,2.0100971939,2.0100971939,3.0151457908999997,2.0100971939,3.0151457908999997,7.0353401788,192.96933061779998,2.0100971939,2.0100971939,5.0252429848,1.005048597,3.0151457908999997,3.0151457908999997,2.0100971939,7.0353401788,7.0353401788,2.0100971939,10.0504859697,5.0252429848,2.0100971939,2.0100971939,7.0353401788,5.0252429848,1.005048597,5.0252429848,2.0100971939,1.005048597,2.0100971939,2.0100971939,15.0757289545,1.005048597,1.005048597,3.0151457908999997,1.005048597,2.0100971939,2.0100971939,3.0151457908999997,3.0151457908999997,2.0100971939,1.005048597,30.151457909,2.0100971939,1.005048597,15.0757289545,5.0252429848,5.0252429848,10.0504859697,2.0100971939,2.0100971939,1.005048597,2.0100971939,1.005048597,4.0201943879,2.0100971939,3.0151457908999997,5.0252429848,7.0353401788,3.0151457908999997,11.0555345666,2.0100971939,2.0100971939,1.005048597,2.0100971939,5.0252429848,2.0100971939,2.0100971939,10.0504859697,3.0151457908999997,2.0100971939,5.0252429848,2.0100971939
0.0,0.0,0.9977309364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9954618729,0.0,0.0,0.0,0.9977309364,2.9931928093,0.9977309364,0.0,5.9863856187,4.9886546822,3.9909237458,0.0,0.0,0.0,0.0,0.0,0.0,2.9931928093,0.0,0.0,0.0,1.9954618729,0.0,0.0,10.9750403009,0.0,0.0,0.0,0.0,0.0,1.9954618729,0.0,0.0,0.0,0.9977309364,0.0,0.9977309364,0.0,0.0,0.0,0.0,1.9954618729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9886546822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977309364,3.9909237458,0.0,1.9954618729,0.9977309364,0.0,0.0,0.0,0.0,0.0,1.9954618729,0.0,0.0,0.0,0.0,0.0,2.9931928093,0.0,0.0,0.0,6.9841165551,0.0,11.9727712374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977309364,0.0,3.9909237458,0.0,0.0,1.9954618729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0037330982,2.0018665491,1.0009332746,0.0,0.0,0.0,0.0,0.0,2.0018665491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0205320401,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009332746,0.0,0.0,5.0046663728,0.0,0.0,0.0,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009332746,0.0,2.0018665491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.9519838927999995,6.93277745,0.0,0.0,0.0,0.0,0.9903967786,1.9807935571000002,0.0,4.9519838927999995,0.0,0.0,0.0,0.0,2.9711903357,0.0,0.0,0.0,9.9039677857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903967786,0.0,1.9807935571000002,0.0,0.0,0.0,1.9807935571000002,0.0,0.0,0.0,0.0,0.0,1.9807935571000002,0.0,0.0,0.9903967786,1.9807935571000002,0.0,0.0,0.0,0.0,4.9519838927999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9807935571000002,0.0,0.0,2.9711903357,0.0,0.0,1.9807935571000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9519838927999995,0.0,4.9519838927999995,0.0,4.9519838927999995,0.0,0.0,1.9807935571000002,0.0,0.0,0.0,0.0,0.0,1.9807935571000002,0.0,1.9807935571000002,0.0,0.0,1.9807935571000002,8.9135710071,0.0,4.9519838927999995,0.0,0.0,0.0,6.93277745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903967786,0.0,0.0,0.0,0.0,0.0,1.9807935571000002,0.0,0.0,0.0,0.0,0.9903967786,0.0,1.9807935571000002,0.0,0.0,0.0,1.9807935571000002,0.0,4.9627005243,0.0,0.0,3.9701604194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9850802097,3.9701604194,0.0,0.0,0.0,0.0,0.9925401049,0.0,0.0,0.0,0.0,1.9850802097,0.0,0.9925401049,1.9850802097,0.0,0.0,0.0,0.9925401049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9701604194,0.0,0.0,1.9850802097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9776203145999998,0.0,0.0,0.9925401049,1.9850802097,0.0,2.9776203145999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925401049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9850802097,0.0
