Unnamed: 0,E2F1_12hr_dox_rep1,E2F1_12hr_dox_rep2,E2F1_6hr_dox_rep1,E2F1_6hr_dox_rep2,E2F1_2hr_dox_rep1,E2F1_2hr_dox_rep2,E2F1_0hr_rep1,E2F1_0hr_rep2
ENSMUSG00000109644.1,4.9519838927999995,14.8881015729,2.9931928093,5.0046663728,3.9909947574,22.1110691333,8.8628057283,29.3900836266
ENSMUSG00000007777.9,441.7169632414,508.1805336872,320.2716305991,331.30891387639997,452.9779049692,412.0699247568,522.905537967,390.888112234
ENSMUSG00000086714.1,33.6734904713,16.8731817826,41.904699330700005,33.0307980602,26.9392146127,37.1867980878,32.496954336900004,39.186778168800004
ENSMUSG00000043644.4,53.48142604270001,58.5598661866,47.891084949399996,47.043863903900004,100.7726176253,67.3382559968,61.0548839058,99.9262843305
ENSMUSG00000042208.15,1775.7814239725,1583.1014672482002,1850.7908871072,1738.6210978949,958.8364904745,964.8466530891001,751.3689745175999,916.9706091503999
ENSMUSG00000020831.18,41.596664699899996,73.4479677595,16.9614259196,51.0475970021,52.880680536099995,22.1110691333,25.6036609927,35.2681003519
ENSMUSG00000089755.1,2.9711903357,0.0,0.0,0.0,1.9954973787,2.0100971939,0.984756192,4.8983472711000005
ENSMUSG00000107002.1,1263.7462894528,1833.2215736724,1141.4041912941,1497.3961787282,1336.9832437418,1270.3814265673,1411.1556231766,1260.8345875818
ENSMUSG00000046683.16,1.9807935571000002,0.0,0.0,0.0,0.0,0.0,2.9542685761,0.0
ENSMUSG00000058706.5,1601.4715909445001,1536.4520823199,1305.0320648713,1208.126462383,1348.9562280141001,1290.4823985067,1245.7165829158,1233.4038428636
ENSMUSG00000099146.7,8.9135710071,9.9254010486,1.9954618729,6.0055996473,0.0,9.0454373727,7.8780495362,5.878016725299999
ENSMUSG00000097882.2,20.7983323499,50.619545347700004,27.9364662205,61.0569297476,41.9054449531,28.141360715100003,34.466466720999996,47.024133802600005
ENSMUSG00000058812.2,0.0,3.9701604194,5.9863856187,3.0027998237,16.9617277191,2.0100971939,2.9542685761,8.817025088
ENSMUSG00000089889.2,17.8271420142,20.843342202,18.9568877925,5.0046663728,37.9144501957,28.141360715100003,33.481710529000004,52.9021505279
ENSMUSG00000060512.7,1.9807935571000002,6.947780734,5.9863856187,4.0037330982,0.0,0.0,0.0,0.0
ENSMUSG00000087361.7,6.93277745,0.0,0.0,2.0018665491,9.9774868936,0.0,0.0,0.9796694542000001
ENSMUSG00000097863.1,8.9135710071,9.9254010486,4.9886546822,12.0111992946,8.9797382042,15.0757289545,30.5274419529,14.6950418133
ENSMUSG00000097222.2,1.9807935571000002,5.9552406290999995,3.9909237458,4.0037330982,1.9954973787,2.0100971939,2.9542685761,2.9390083626999997
ENSMUSG00000115547.1,6.93277745,0.0,0.0,0.0,0.0,0.0,4.9237809601,0.0
ENSMUSG00000090066.2,0.0,0.0,1.9954618729,0.0,0.0,2.0100971939,1.9695123841,0.0
ENSMUSG00000097134.2,13.8655549,3.9701604194,0.0,8.0074661964,3.9909947574,0.0,1.9695123841,0.0
ENSMUSG00000071456.6,186.19459437080002,206.4483418104,123.7186361193,98.09146090600001,167.6217798124,148.7471923512,169.37806502889998,156.7471126753
ENSMUSG00000106291.1,7.923174228500001,9.9254010486,7.9818474916,5.0046663728,8.9797382042,6.030291581799999,21.6646362246,8.817025088
ENSMUSG00000030663.12,3085.0859652395,3503.6665701481,3026.1179302405,3120.9099500497996,2566.2096290327,2685.4898510981,2665.7350118206,2557.9169449698
ENSMUSG00000107121.1,44.567855035600004,40.6941442992,37.913775584899994,60.0559964731,88.79963335299999,56.282721430200006,64.99390867390001,47.024133802600005
ENSMUSG00000039195.4,825.0005165472,944.8981798246001,574.6930193929,750.6999559132,356.19628210129997,328.65089120849996,360.4207662824,426.15621258589994
ENSMUSG00000045237.5,352.58125317019994,397.0160419431,417.05153143440003,458.4274397443,971.8072234361999,885.4478139286999,752.3537307096001,766.1015132005
ENSMUSG00000116164.1,16.8367452357,14.8881015729,5.9863856187,2.0018665491,15.9639790298,15.0757289545,13.7865866884,12.7357029049
ENSMUSG00000028441.12,18.8175387928,11.910481258299999,4.9886546822,6.0055996473,7.9819895149,9.0454373727,8.8628057283,16.6543807217
ENSMUSG00000097616.7,58.4334099355,84.3659089129,75.82755116989999,71.0662624931,75.8289003913,106.53515127860001,106.3536687391,118.54000396069999
ENSMUSG00000097047.2,41.596664699899996,45.6568448235,15.9636949831,21.019598765599998,19.9549737872,21.1060205363,8.8628057283,19.593389084400002
ENSMUSG00000103520.1,10.8943645642,27.791122936,29.9319280934,41.0382642566,69.8424082552,63.318061609,27.5731733768,78.37355633760001
ENSMUSG00000085972.1,10.8943645642,0.0,0.0,0.0,0.0,0.0,0.0,1.9593389084000001
ENSMUSG00000099139.1,0.0,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0
ENSMUSG00000037971.10,176.29062658509997,227.29168401240003,197.5507254163,218.20345385209998,267.39664874830004,213.07030255720002,241.2652670469,272.3481082733
ENSMUSG00000099098.4,1.9807935571000002,4.9627005243,11.9727712374,0.0,5.9864921362,12.060583163599999,11.8170743043,3.9186778169
ENSMUSG00000092203.7,2597.810750184,2975.6352343637,4264.3020223698995,4274.986015607,4525.7880549348,4673.4759759004,5463.427353373,4758.254539149099
ENSMUSG00000063236.6,927.0113847397,1139.4360403767998,734.3299692242,915.8539462141,931.8972758617999,885.4478139286999,1115.7287655681,1028.6529269316
ENSMUSG00000085457.3,33.6734904713,39.701604194299996,64.852510869,31.0289315111,77.82439777,51.2574784454,73.8567144021,65.6378534328
ENSMUSG00000040591.18,669.5082223119999,870.4576719603,873.0145693902,893.8334141739999,935.8882706192,862.3316961984,1125.5763274884,1179.5220228814999
ENSMUSG00000035171.9,1230.0727989815,1382.6083660669,896.9601118649,950.8866108234,812.1674331386,722.6299412199,810.4543460392999,797.4509357355
ENSMUSG00000032551.7,446.6689471342,501.2327529532,275.3737384591,308.2874485617,406.0837165693,416.0901191447,387.9939396592,360.5183591532
ENSMUSG00000078570.10,742.797583926,826.7859073466001,713.3776195588,721.6728909512,691.4398417261,745.7460589501,725.7653135249001,738.6707684823
ENSMUSG00000111857.1,119.8380102067,101.2390906955,67.8457036783,42.0391975311,14.9662303404,34.1716522969,16.740855264500002,15.6747112675
ENSMUSG00000043687.15,1.9807935571000002,1.9850802097,1.9954618729,4.0037330982,0.9977486893999999,0.0,8.8628057283,6.857686179500001
ENSMUSG00000063320.11,81.2125358426,82.3808287032,23.945542474699998,95.08866108229999,62.8581674296,85.42913074229999,103.399400163,87.1905814256
ENSMUSG00000087684.1,6.93277745,19.8508020972,1.9954618729,0.0,1.9954973787,3.0151457908999997,6.8932933442,5.878016725299999
ENSMUSG00000097290.9,154.5018974566,87.3435292275,92.78897708950001,98.09146090600001,105.76136107209999,82.41398495140001,205.81404413389998,151.8487654042
ENSMUSG00000112545.1,19.8079355714,46.6493849283,12.970502173800002,20.018665491,9.9774868936,23.1161177303,26.5884171848,20.573058538599998
ENSMUSG00000033688.10,8.9135710071,0.0,1.9954618729,2.0018665491,0.9977486893999999,1.005048597,1.9695123841,1.9593389084000001
ENSMUSG00000096221.3,113.8956295353,165.7541975113,221.49626789099997,232.21651969580003,75.8289003913,78.3937905635,70.902445826,66.61752288699999
ENSMUSG00000097595.2,6.93277745,6.947780734,7.9818474916,6.0055996473,1.9954973787,1.005048597,5.9085371522,1.9593389084000001
ENSMUSG00000098912.7,107.9532488639,83.37336880810001,82.811667725,92.0858612587,97.7793715572,89.44932513010001,74.8414705942,65.6378534328
ENSMUSG00000104888.1,8.9135710071,0.0,0.0,0.0,8.9797382042,2.0100971939,0.0,10.7763639964
ENSMUSG00000072694.8,76.2605519497,57.567326081800005,39.9092374578,62.0578630222,54.876177914799996,62.313013012,95.5213506267,90.1295897883
ENSMUSG00000098702.1,124.7899940996,180.6422990841,184.5802232425,184.1717225174,192.5654970464,168.84816429059998,154.6067221484,217.486618837
ENSMUSG00000094732.2,0.0,0.0,0.0,0.0,0.0,4.0201943879,0.0,0.9796694542000001
ENSMUSG00000097383.1,8.9135710071,7.9403208389,12.970502173800002,10.0093327455,21.9504711659,9.0454373727,4.9237809601,5.878016725299999
ENSMUSG00000117718.1,10.8943645642,0.0,5.9863856187,5.0046663728,0.9977486893999999,0.0,4.9237809601,6.857686179500001
ENSMUSG00000043747.12,6.93277745,17.8657218874,0.0,12.0111992946,1.9954973787,1.005048597,2.9542685761,25.4714058097
ENSMUSG00000117232.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,3.9186778169
ENSMUSG00000035595.6,374.36998229870005,373.1950794265,239.455424747,263.2454512069,309.3020937014,288.4489473298,309.2134442969,399.705137322
ENSMUSG00000101585.6,1.9807935571000002,6.947780734,0.0,4.0037330982,0.0,0.0,0.984756192,0.0
ENSMUSG00000050088.9,1324.1604929455,1411.3920291078,1085.5312588532001,1198.1171296375,1851.8215674513,1870.3954389571,1654.3904026076002,1671.3160889002
ENSMUSG00000047661.9,0.0,4.9627005243,0.0,0.0,0.0,8.0403887757,0.0,0.0
ENSMUSG00000054676.15,276.3207012205,336.47109554680003,237.4599628741,308.2874485617,335.2435596248,474.3829377688,486.469558862,348.7623257025
ENSMUSG00000102505.1,0.0,0.0,0.9977309364,0.0,0.0,0.0,0.0,5.878016725299999
ENSMUSG00000099429.1,5.9423806714,0.0,0.0,0.0,0.0,2.0100971939,0.0,0.0
ENSMUSG00000097048.7,515.0063248554,517.1133946309,355.19221337470003,245.228652265,291.342617293,324.6306968206,311.1829566809,326.2299282554
ENSMUSG00000117315.1,0.0,3.9701604194,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104986.1,8.9135710071,19.8508020972,3.9909237458,8.0074661964,3.9909947574,7.0353401788,16.740855264500002,25.4714058097
ENSMUSG00000085114.1,0.0,5.9552406290999995,1.9954618729,0.0,0.0,0.0,0.0,1.9593389084000001
ENSMUSG00000110340.1,0.0,0.0,0.0,0.0,0.0,6.030291581799999,1.9695123841,2.9390083626999997
ENSMUSG00000047150.8,0.0,0.0,0.0,0.0,0.0,0.0,5.9085371522,0.0
ENSMUSG00000085984.7,8.9135710071,2.9776203145999998,5.9863856187,2.0018665491,2.9932460681,3.0151457908999997,11.8170743043,17.634050176
ENSMUSG00000103746.1,28.721506578499998,30.7687432506,28.9341971569,49.045730453000004,12.970732961700001,15.0757289545,41.3597600652,37.2274392604
ENSMUSG00000095040.2,16.8367452357,3.9701604194,0.0,5.0046663728,0.9977486893999999,2.0100971939,1.9695123841,1.9593389084000001
ENSMUSG00000101963.2,0.0,0.9925401049,1.9954618729,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000056508.6,6.93277745,3.9701604194,17.959156856,32.0298647856,28.9347119914,19.0959233424,6.8932933442,8.817025088
ENSMUSG00000118314.1,7.923174228500001,4.9627005243,4.9886546822,0.0,0.0,0.0,1.9695123841,3.9186778169
ENSMUSG00000075511.9,22.7791259071,26.798582831199997,19.9546187289,23.0214653147,10.975235583,33.166603699899994,15.7560990725,27.430744718200003
ENSMUSG00000021534.8,1.9807935571000002,0.0,1.9954618729,0.0,0.0,0.0,1.9695123841,0.0
ENSMUSG00000044320.14,6.93277745,4.9627005243,15.9636949831,10.0093327455,2.9932460681,7.0353401788,12.801830496400001,15.6747112675
ENSMUSG00000018543.8,11.8847613428,3.9701604194,0.0,2.0018665491,12.970732961700001,0.0,9.8475619203,6.857686179500001
ENSMUSG00000085944.1,0.0,0.0,0.0,2.0018665491,0.0,0.0,0.0,0.0
ENSMUSG00000030030.5,85.17412295689999,161.7840370918,221.49626789099997,233.21745297040002,64.8536648084,72.3634989817,83.70427632239999,83.2719036087
ENSMUSG00000038523.10,80.22213906399999,99.2540104858,92.78897708950001,101.0942607296,55.8739266041,33.166603699899994,21.6646362246,37.2274392604
ENSMUSG00000087621.7,0.0,0.9925401049,0.0,0.0,0.0,0.0,0.0,1.9593389084000001
ENSMUSG00000107526.1,0.0,0.0,0.0,2.0018665491,0.0,0.0,0.0,0.0
ENSMUSG00000085389.7,1.9807935571000002,3.9701604194,1.9954618729,1.0009332746,1.9954973787,0.0,0.0,8.817025088
ENSMUSG00000102463.1,0.0,1.9850802097,0.9977309364,4.0037330982,0.0,2.0100971939,0.0,10.7763639964
ENSMUSG00000100727.6,4.9519838927999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000102000.6,0.9903967786,0.0,0.0,0.0,0.0,2.0100971939,1.9695123841,0.0
ENSMUSG00000034764.15,18.8175387928,5.9552406290999995,6.9841165551,11.0102660201,7.9819895149,11.0555345666,14.771342880399999,14.6950418133
ENSMUSG00000116556.1,0.0,0.0,0.0,0.0,1.9954973787,0.0,0.0,0.0
ENSMUSG00000086330.7,38.6254743642,54.5897057672,67.8457036783,53.0494635512,59.8649213616,36.1817494908,37.4207352971,38.207108714600004
ENSMUSG00000026831.16,0.0,0.0,0.0,0.0,1.9954973787,0.0,1.9695123841,0.0
ENSMUSG00000097318.2,34.6638872499,25.8060427263,23.945542474699998,27.0251984129,30.930209370100002,13.065631760599999,27.5731733768,23.512066901300003
ENSMUSG00000089730.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8983472711000005
ENSMUSG00000103452.1,0.0,0.0,0.0,0.0,0.0,16.080777551500002,4.9237809601,0.0
ENSMUSG00000104872.1,4.9519838927999995,0.0,4.9886546822,5.0046663728,3.9909947574,1.005048597,6.8932933442,5.878016725299999
ENSMUSG00000101225.1,66.3565841641,83.37336880810001,47.891084949399996,37.0345311584,28.9347119914,30.151457909,60.070127713699996,39.186778168800004
ENSMUSG00000008028.15,1.9807935571000002,0.0,0.9977309364,4.0037330982,0.0,5.0252429848,0.984756192,0.9796694542000001
ENSMUSG00000028287.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,0.0
ENSMUSG00000057047.5,0.0,0.0,0.0,2.0018665491,0.0,0.0,0.984756192,0.0
ENSMUSG00000099958.1,0.0,0.0,1.9954618729,2.0018665491,0.0,2.0100971939,0.0,1.9593389084000001
ENSMUSG00000071721.5,0.0,1.9850802097,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000115752.1,1.9807935571000002,0.0,1.9954618729,2.0018665491,0.9977486893999999,2.0100971939,0.0,0.0
ENSMUSG00000100010.5,0.9903967786,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0
ENSMUSG00000023873.13,49.5198389284,58.5598661866,86.8025914708,65.0606628458,129.7073296167,74.3735961756,147.7134288042,149.8894264957
ENSMUSG00000085102.1,1.9807935571000002,4.9627005243,0.0,0.0,0.0,6.030291581799999,2.9542685761,0.0
ENSMUSG00000030636.15,2.9711903357,8.9328609437,0.0,0.0,0.9977486893999999,0.0,1.9695123841,0.0
ENSMUSG00000108800.1,0.0,0.9925401049,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000108791.1,0.0,0.0,0.0,0.0,0.0,0.0,0.984756192,2.9390083626999997
ENSMUSG00000109759.1,0.0,1.9850802097,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031682.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878016725299999
ENSMUSG00000031927.9,0.0,1.9850802097,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000110424.1,45.5582518141,118.1122724781,52.879739631599996,52.0485302766,59.8649213616,34.1716522969,85.67378870649999,88.1702508798
ENSMUSG00000102069.1,0.0,0.0,0.0,2.0018665491,0.0,2.0100971939,0.0,0.9796694542000001
ENSMUSG00000079346.4,0.0,0.0,0.0,0.0,0.0,2.0100971939,0.0,0.0
ENSMUSG00000027886.7,0.0,0.0,7.9818474916,4.0037330982,1.9954973787,3.0151457908999997,0.0,0.0
ENSMUSG00000054727.2,10.8943645642,1.9850802097,8.979578428,1.0009332746,8.9797382042,7.0353401788,4.9237809601,8.817025088
ENSMUSG00000106586.1,0.0,3.9701604194,0.0,2.0018665491,11.9729842723,0.0,2.9542685761,3.9186778169
ENSMUSG00000051054.4,0.0,0.0,0.0,0.0,1.9954973787,2.0100971939,0.0,1.9593389084000001
ENSMUSG00000079666.8,1.9807935571000002,0.0,0.0,0.0,0.0,7.0353401788,1.9695123841,0.9796694542000001
ENSMUSG00000094445.7,0.0,0.0,0.0,0.0,0.9977486893999999,0.0,0.0,0.0
ENSMUSG00000110335.1,4.9519838927999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000102737.1,0.9903967786,8.9328609437,1.9954618729,5.0046663728,3.9909947574,0.0,2.9542685761,7.8373556338
ENSMUSG00000108979.1,6.93277745,1.9850802097,5.9863856187,4.0037330982,0.9977486893999999,2.0100971939,2.9542685761,3.9186778169
ENSMUSG00000015962.5,4.9519838927999995,5.9552406290999995,2.9931928093,0.0,1.9954973787,2.0100971939,5.9085371522,5.878016725299999
ENSMUSG00000031509.10,7.923174228500001,0.0,0.0,0.0,0.0,1.005048597,0.0,3.9186778169
ENSMUSG00000100625.7,1.9807935571000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000029320.11,0.0,0.0,0.0,0.0,0.0,1.005048597,0.0,0.0
ENSMUSG00000085609.1,0.0,0.0,3.9909237458,0.0,0.0,2.0100971939,1.9695123841,0.0
ENSMUSG00000032300.7,2087.7564092215,1989.0503701351001,2144.1237824223003,2057.9188124767,1641.2965939964001,1624.1585327,1432.8202594012,1391.1306249932002
ENSMUSG00000038408.14,111.9148359782,124.0675131072,113.7413267548,107.09986037690001,62.8581674296,98.4947625028,103.399400163,147.9300875873
ENSMUSG00000107368.1,0.0,1.9850802097,0.0,0.0,2.9932460681,5.0252429848,2.9542685761,2.9390083626999997
ENSMUSG00000031809.10,0.0,0.0,0.0,6.0055996473,0.0,5.0252429848,0.0,0.9796694542000001
ENSMUSG00000100075.1,15.8463484571,5.9552406290999995,12.970502173800002,12.0111992946,6.9842408255,28.141360715100003,11.8170743043,6.857686179500001
ENSMUSG00000046145.7,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,0.0
ENSMUSG00000060715.9,4.9519838927999995,10.9179411534,0.0,2.0018665491,0.9977486893999999,0.0,0.0,0.0
ENSMUSG00000109102.1,0.9903967786,0.9925401049,2.9931928093,0.0,0.0,1.005048597,0.0,0.0
ENSMUSG00000043629.12,1.9807935571000002,0.0,1.9954618729,4.0037330982,1.9954973787,7.0353401788,1.9695123841,11.756033450599999
ENSMUSG00000111489.1,0.0,0.0,0.0,0.0,1.9954973787,0.0,0.0,0.0
ENSMUSG00000111639.1,1.9807935571000002,2.9776203145999998,0.0,0.0,0.0,2.0100971939,0.0,0.0
ENSMUSG00000027409.5,0.9903967786,0.0,0.9977309364,1.0009332746,0.9977486893999999,0.0,0.0,0.0
ENSMUSG00000100937.1,27.731109799899997,12.903021363199999,24.9432734111,30.0279982365,35.9189528169,37.1867980878,32.496954336900004,39.186778168800004
ENSMUSG00000110052.1,0.0,0.9925401049,0.0,4.0037330982,6.9842408255,0.0,6.8932933442,2.9390083626999997
ENSMUSG00000101801.6,2.9711903357,3.9701604194,6.9841165551,1.0009332746,1.9954973787,0.0,2.9542685761,0.0
ENSMUSG00000035085.5,25.750316242800004,52.6046255575,20.9523496654,10.0093327455,18.9572250978,18.0908747454,19.6951238406,22.5323974471
ENSMUSG00000037535.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8932933442,0.0
ENSMUSG00000105426.1,4.9519838927999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000019797.11,689.3161578833999,700.7333140296,634.5568755796,610.5692974761,534.7932974967,627.1503245079,512.0732198547,497.672082744
ENSMUSG00000086890.1,0.0,1.9850802097,0.0,1.0009332746,0.9977486893999999,6.030291581799999,2.9542685761,5.878016725299999
ENSMUSG00000112581.1,0.9903967786,0.0,2.9931928093,1.0009332746,0.9977486893999999,1.005048597,1.9695123841,3.9186778169
ENSMUSG00000099360.1,0.0,1.9850802097,0.0,4.0037330982,1.9954973787,0.0,0.0,0.0
ENSMUSG00000028451.12,0.0,0.0,0.0,5.0046663728,0.0,2.0100971939,2.9542685761,0.0
ENSMUSG00000097523.2,54.4718228212,78.4106682838,60.861587123199996,51.0475970021,25.9414659233,28.141360715100003,11.8170743043,16.6543807217
ENSMUSG00000117050.1,120.8284069853,129.0302136315,122.72090518280001,104.0970605533,63.85591611899999,107.5401998756,48.253053409399996,52.9021505279
ENSMUSG00000020940.13,1.9807935571000002,8.9328609437,7.9818474916,12.0111992946,6.9842408255,16.080777551500002,9.8475619203,6.857686179500001
ENSMUSG00000089827.1,0.0,1.9850802097,0.0,1.0009332746,0.0,3.0151457908999997,0.0,6.857686179500001
ENSMUSG00000052334.11,1.9807935571000002,7.9403208389,5.9863856187,10.0093327455,7.9819895149,2.0100971939,2.9542685761,0.9796694542000001
ENSMUSG00000113825.1,0.0,0.9925401049,0.0,2.0018665491,0.0,0.0,0.0,0.0
ENSMUSG00000069890.3,0.0,2.9776203145999998,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000032666.16,3186.1064366534,3230.7180413121996,3673.6453079939,3453.2197972007,1238.2061234952,1343.749974146,1462.3629451620002,1476.3618675103
ENSMUSG00000101888.1,0.9903967786,0.0,1.9954618729,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100175.6,0.0,0.0,0.0,0.0,0.0,0.0,0.984756192,0.0
ENSMUSG00000090200.1,0.0,1.9850802097,0.0,0.0,6.9842408255,0.0,0.0,5.878016725299999
ENSMUSG00000086379.7,0.0,0.0,0.0,0.0,2.9932460681,0.0,2.9542685761,0.0
ENSMUSG00000097716.1,0.0,1.9850802097,1.9954618729,3.0027998237,1.9954973787,0.0,2.9542685761,2.9390083626999997
ENSMUSG00000114681.1,11.8847613428,16.8731817826,5.9863856187,11.0102660201,0.0,1.005048597,2.9542685761,0.9796694542000001
ENSMUSG00000084864.1,50.510235707,51.6120854526,65.8502418054,77.0718621404,62.8581674296,59.2978672211,33.481710529000004,30.3697530808
ENSMUSG00000100799.2,1.9807935571000002,0.0,0.9977309364,1.0009332746,0.0,0.0,1.9695123841,0.0
ENSMUSG00000111422.1,0.0,0.0,0.0,0.0,0.0,0.0,4.9237809601,0.0
ENSMUSG00000099417.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,0.0
ENSMUSG00000097321.5,44.567855035600004,28.783663040900002,4.9886546822,2.0018665491,22.948219855300003,19.0959233424,0.0,24.491736355500002
ENSMUSG00000056821.13,0.0,1.9850802097,0.0,0.0,0.0,0.0,0.0,1.9593389084000001
ENSMUSG00000038782.7,31.6926969142,57.567326081800005,25.941004347600003,25.023331863800003,29.9324606808,7.0353401788,34.466466720999996,12.7357029049
ENSMUSG00000089798.10,15.8463484571,1.9850802097,2.9931928093,6.0055996473,0.9977486893999999,0.0,4.9237809601,6.857686179500001
ENSMUSG00000101334.1,6.93277745,0.0,0.0,0.0,0.0,1.005048597,0.0,0.0
ENSMUSG00000078635.3,0.0,0.0,0.0,12.0111992946,3.9909947574,8.0403887757,0.984756192,0.9796694542000001
ENSMUSG00000031452.15,1.9807935571000002,0.0,0.9977309364,6.0055996473,2.9932460681,0.0,0.984756192,5.878016725299999
ENSMUSG00000044916.10,22.7791259071,19.8508020972,27.9364662205,22.0205320401,28.9347119914,41.206992475700005,26.5884171848,20.573058538599998
ENSMUSG00000099968.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9593389084000001
ENSMUSG00000071103.9,82.20293262109999,74.4405078643,27.9364662205,42.0391975311,47.8919370893,27.1363121181,61.0548839058,41.1461170773
ENSMUSG00000061633.3,0.0,0.0,0.0,0.0,0.0,3.0151457908999997,0.0,0.0
ENSMUSG00000091071.2,0.0,0.0,0.9977309364,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000086459.2,1.9807935571000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000087148.1,0.0,0.0,3.9909237458,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031847.8,55.462219599799994,44.66430471859999,14.9659640467,34.0317313347,64.8536648084,58.2928186241,82.7195201304,81.3125647003
ENSMUSG00000052794.13,460.53450203410006,488.32973159,386.12187240459997,376.3509112311,524.8158106031,504.5343956779,516.9970008148999,580.9439863528
ENSMUSG00000099508.1,0.0,0.0,0.0,0.0,0.0,3.0151457908999997,0.984756192,0.0
ENSMUSG00000113179.1,0.0,0.0,0.0,2.0018665491,0.0,0.0,0.0,3.9186778169
ENSMUSG00000097424.2,1.9807935571000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100969.7,0.0,1.9850802097,0.0,0.0,0.0,3.0151457908999997,0.0,0.0
ENSMUSG00000092239.1,0.0,0.0,0.0,0.0,0.0,0.0,4.9237809601,0.0
ENSMUSG00000099863.1,0.9903967786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024532.13,1.9807935571000002,0.9925401049,0.0,0.0,0.9977486893999999,2.0100971939,0.984756192,0.0
ENSMUSG00000055833.14,76.2605519497,57.567326081800005,111.7458648819,125.11665931889999,8.9797382042,10.0504859697,11.8170743043,15.6747112675
ENSMUSG00000074619.5,0.0,0.0,0.0,4.0037330982,0.0,2.0100971939,0.0,0.0
ENSMUSG00000040163.14,8.9135710071,0.0,0.0,0.0,3.9909947574,7.0353401788,2.9542685761,1.9593389084000001
ENSMUSG00000097893.8,0.0,5.9552406290999995,0.0,2.0018665491,0.0,0.0,0.0,0.0
ENSMUSG00000005983.15,76.2605519497,131.01529384120002,86.8025914708,106.0989271024,63.85591611899999,67.3382559968,70.902445826,78.37355633760001
ENSMUSG00000027327.16,1587.6060360446,1829.2514132529998,1754.0109862719,1627.5175044198002,1563.4721962264002,1420.1336675155999,1459.408676586,1793.7747706778
ENSMUSG00000097933.2,0.0,1.9850802097,3.9909237458,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000097515.2,2.9711903357,9.9254010486,0.9977309364,10.0093327455,0.9977486893999999,3.0151457908999997,0.0,0.0
ENSMUSG00000103840.1,0.0,0.0,3.9909237458,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000107406.1,0.0,0.9925401049,3.9909237458,0.0,0.0,2.0100971939,2.9542685761,1.9593389084000001
ENSMUSG00000100282.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,0.0
ENSMUSG00000054822.5,29.711903356999997,24.813502621399998,84.8071295979,32.0298647856,113.74335058700001,125.63107462100001,41.3597600652,26.451075264
ENSMUSG00000086391.1,0.0,1.9850802097,1.9954618729,1.0009332746,0.0,7.0353401788,0.0,1.9593389084000001
ENSMUSG00000085437.8,0.0,0.0,0.0,4.0037330982,2.9932460681,1.005048597,0.0,1.9593389084000001
ENSMUSG00000094103.2,14.855951678499999,18.8582619923,9.9773093645,10.0093327455,5.9864921362,6.030291581799999,2.9542685761,2.9390083626999997
ENSMUSG00000087347.1,22.7791259071,15.8806416777,0.0,2.0018665491,8.9797382042,4.0201943879,17.7256114565,16.6543807217
ENSMUSG00000102356.1,0.0,0.0,0.0,3.0027998237,3.9909947574,0.0,0.0,0.0
ENSMUSG00000085637.2,9.9039677857,7.9403208389,8.979578428,4.0037330982,7.9819895149,10.0504859697,3.9390247681,6.857686179500001
ENSMUSG00000043773.5,144.59792967090002,134.9854542607,65.8502418054,66.0615961204,101.7703663147,93.469519518,146.7286726122,145.97074867889998
ENSMUSG00000079271.4,1.9807935571000002,1.9850802097,6.9841165551,5.0046663728,0.9977486893999999,16.080777551500002,3.9390247681,1.9593389084000001
ENSMUSG00000090440.2,0.0,0.9925401049,0.0,3.0027998237,0.9977486893999999,2.0100971939,0.984756192,0.0
